"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",20.76,0,0,0,0,0,0,0,0
1602,"1111602","Caminha",340.68,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",45.72,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",1794.84,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",415.44,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",7503.6,0,0,0,0,0,0,0,0
1608,"1111608","Valença",631.56,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",5534.28,0,0,0,0,0,0,0,0
1610,"1111610","Vila Nova de Cerveira",1146.72,0,0,0,0,0,0,0,0
301,"1120301","Amares",1063.68,0,0,0,0,0,0,0,0
302,"1120302","Barcelos",94381.08,0,0,0,0,0,0,0,0
303,"1120303","Braga",8625.36,0,0,0,0,0,0,0,0
306,"1120306","Esposende",12161.16,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",4296.12,0,0,0,0,0,0,0,0
307,"1130307","Fafe",540.12,0,0,0,0,0,0,0,0
308,"1130308","Guimarães",6735,0,0,0,0,0,0,0,0
309,"1130309","Póvoa de Lanhoso",1533.12,0,0,0,0,0,0,0,0
1314,"1131314","Santo Tirso",5717.04,0,0,0,0,0,0,0,0
1318,"1131318","Trofa",13199.88,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",303.36,0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",33807.84,0,0,0,0,0,0,0,0
314,"1130314","Vizela",415.44,0,0,0,0,0,0,0,0
107,"1140107","Espinho",556.8,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",473.64,0,0,0,0,0,0,0,0
1306,"1141306","Maia",10636.32,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",8970.24,0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",39657.84,0,0,0,0,0,0,0,0
1315,"1141315","Valongo",2231.16,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",82228.2,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",473.64,0,0,0,0,0,0,0,0
1301,"1151301","Amarante",756.24,0,0,0,0,0,0,0,0
1302,"1151302","Baião",8.28,0,0,0,0,0,0,0,0
304,"1150304","Cabeceiras de Basto",103.92,0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",103.92,0,0,0,0,0,0,0,0
305,"1150305","Celorico de Basto",963.84,0,0,0,0,0,0,0,0
1804,"1151804","Cinfães",8.28,0,0,0,0,0,0,0,0
1303,"1151303","Felgueiras",2488.8,0,0,0,0,0,0,0,0
1305,"1151305","Lousada",1691.04,0,0,0,0,0,0,0,0
