"Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion"
1601,"1111601","Arcos de Valdevez",4417500,0,39110,0,0,0,0
1602,"1111602","Caminha",982500,0,7822,0,0,0,0
1603,"1111603","Melgaço",885000,0,39110,0,0,0,0
1604,"1111604","Monção",3960000,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",1650000,0,15644,0,0,0,0
1606,"1111606","Ponte da Barca",2092500,0,7822,0,0,0,0
1607,"1111607","Ponte de Lima",9330000,0,461498,0,21903,0,0
1608,"1111608","Valença",2272500,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",3045000,0,430210,15644,0,0,0
1610,"1111610","Vila Nova de Cerveira",870000,0,46932,0,0,0,0
301,"1120301","Amares",2527500,0,657048,0,0,0,0
302,"1120302","Barcelos",2962500,0,3074046,132974,0,0,0
303,"1120303","Braga",5265000,0,3253952,39110,0,0,0
306,"1120306","Esposende",390000,0,563184,0,0,0,0
310,"1120310","Terras de Bouro",1710000,0,46932,0,0,0,0
313,"1120313","Vila Verde",7200000,0,1658264,0,0,0,0
307,"1130307","Fafe",5430000,0,156440,0,0,0,0
308,"1130308","Guimarães",6547500,0,1814704,7822,0,0,0
309,"1130309","Póvoa de Lanhoso",3240000,0,336346,0,0,0,0
1314,"1131314","Santo Tirso",2010000,0,1024682,78220,0,0,0
1318,"1131318","Trofa",135000,0,1001216,15644,0,0,0
311,"1130311","Vieira do Minho",1867500,0,375456,0,0,0,0
312,"1130312","Vila Nova de Famalicão",1432500,0,3339994,344168,0,13690,0
314,"1130314","Vizela",1005000,0,164262,0,0,0,0
107,"1140107","Espinho",120000,0,39110,0,0,0,0
1304,"1141304","Gondomar",1882500,0,508430,0,0,0,0
1306,"1141306","Maia",255000,0,1251520,15644,0,0,0
1308,"1141308","Matosinhos",135000,0,461498,0,0,0,0
1312,"1141312","Porto",15000,0,31288,0,0,0,0
1313,"1141313","Póvoa de Varzim",7500,0,563184,7822,0,0,0
1315,"1141315","Valongo",1282500,0,672692,0,0,0,0
1316,"1141316","Vila do Conde",15000,0,1001216,250304,0,0,0
1317,"1141317","Vila Nova de Gaia",1275000,0,1157656,23466,0,0,0
1301,"1151301","Amarante",8355000,0,86042,62576,0,0,0
1302,"1151302","Baião",3510000,0,73304,0,0,0,0
304,"1150304","Cabeceiras de Basto",3390000,0,219016,0,0,0,0
106,"1150106","Castelo de Paiva",1830000,0,524074,0,0,0,0
305,"1150305","Celorico de Basto",5715000,0,156440,7822,0,0,0
1804,"1151804","Cinfães",4590000,0,187728,0,0,0,0
1303,"1151303","Felgueiras",5677500,0,344168,101686,0,0,0
1305,"1151305","Lousada",4372500,0,477142,0,0,0,0
1307,"1151307","Marco de Canaveses",4897500,0,312880,0,0,0,0
1705,"1151705","Mondim de Basto",2392500,0,62576,0,0,0,0
1309,"1151309","Paços de Ferreira",1327500,0,586650,0,0,0,0
1310,"1151310","Paredes",4200000,0,954284,31288,0,6845,0
1311,"1151311","Penafiel",8535000,0,539718,7822,0,68450,0
1813,"1151813","Resende",1672500,0,211194,0,0,0,0
1709,"1151709","Ribeira de Pena",2422500,0,265948,0,0,0,0
104,"1160104","Arouca",3525000,0,711802,0,0,0,0
113,"1160113","Oliveira de Azeméis",1297500,0,766556,7822,0,0,0
109,"1160109","Santa Maria da Feira",2347500,0,1095080,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",2422500,0,203372,0,0,0,0
1701,"1171701","Alijó",150000,0,9163,0,0,0,0
1801,"1171801","Armamar",37500,0,0,0,0,0,0
403,"1170403","Carrazeda de Ansiães",75000,0,91630,0,0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0,0,0,0,0
1805,"1171805","Lamego",262500,0,27489,0,0,0,0
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",697500,0,164934,0,0,0,0
1812,"1171812","Penedono",142500,0,54978,0,0,0,0
1708,"1171708","Peso da Régua",0,0,27489,0,0,0,0
1710,"1171710","Sabrosa",405000,0,36652,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",15000,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",37500,0,64141,0,0,0,0
1818,"1171818","Sernancelhe",307500,0,384846,73304,0,0,0
1819,"1171819","Tabuaço",210000,0,18326,0,0,0,0
1820,"1171820","Tarouca",315000,0,9163,0,0,0,0
409,"1170409","Torre de Moncorvo",22500,0,18326,0,0,0,0
410,"1170410","Vila Flor",7500,0,9163,0,0,0,0
914,"1170914","Vila Nova de Foz Côa",37500,0,0,0,0,0,0
1714,"1171714","Vila Real",2265000,0,320705,0,0,0,0
401,"1180401","Alfândega da Fé",0,0,9163,0,0,0,0
1702,"1181702","Boticas",2617500,0,0,0,0,0,0
402,"1180402","Bragança",45000,0,36652,0,0,0,0
1703,"1181703","Chaves",7080000,0,384846,0,0,0,0
405,"1180405","Macedo de Cavaleiros",22500,0,36652,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0
407,"1180407","Mirandela",90000,0,18326,0,0,0,0
408,"1180408","Mogadouro",22500,0,0,0,0,0,0
1706,"1181706","Montalegre",2895000,0,128282,0,0,0,0
1707,"1181707","Murça",135000,0,9163,0,0,0,0
1712,"1181712","Valpaços",1095000,0,100793,0,0,0,0
1713,"1181713","Vila Pouca de Aguiar",2580000,0,467313,0,0,0,0
411,"1180411","Vimioso",0,0,0,0,0,0,0
412,"1180412","Vinhais",150000,0,91630,0,0,0,0
101,"1610101","Águeda",1627500,0,2625936,163440,0,0,0
102,"1610102","Albergaria-a-Velha",592500,0,3584784,228816,0,0,0
103,"1610103","Anadia",832500,0,2549664,32688,0,0,0
105,"1610105","Aveiro",817500,0,3279696,1917696,0,266952,0
108,"1610108","Estarreja",172500,0,2604144,87168,0,9534,0
110,"1610110","Ílhavo",180000,0,1013328,1351104,0,47670,0
111,"1610111","Mealhada",720000,0,1253040,54480,0,0,0
112,"1610112","Murtosa",7500,0,1830528,98064,0,238350,0
114,"1610114","Oliveira do Bairro",750000,0,2190096,32688,0,123942,0
115,"1610115","Ovar",427500,0,1242144,0,0,152544,0
117,"1610117","Sever do Vouga",1672500,0,381360,0,0,0,0
118,"1610118","Vagos",135000,0,4303920,119856,0,76272,0
602,"1620602","Cantanhede",607500,0,5186496,0,0,47670,0
603,"1620603","Coimbra",10905000,0,1318416,926160,1321970,76272,0
604,"1620604","Condeixa-a-Nova",1132500,0,424944,10896,498281,0,0
605,"1620605","Figueira da Foz",1710000,0,3094464,141648,955886,333690,0
608,"1620608","Mira",82500,0,688336,7822,0,13690,0
610,"1620610","Montemor-o-Velho",16140000,0,3426036,23466,1138956,102675,0
613,"1620613","Penacova",427500,0,179906,0,0,0,0
615,"1620615","Soure",5130000,0,2416998,320702,0,54760,0
1004,"1631004","Batalha",142500,0,211194,23466,0,0,0
1009,"1631009","Leiria",5407500,0,1525290,226838,73010,41070,0
1010,"1631010","Marinha Grande",240000,0,78220,0,0,0,0
1015,"1631015","Pombal",2625000,0,2792454,203372,0,82140,0
1016,"1631016","Porto de Mós",30000,0,23466,0,0,0,0
1002,"1641002","Alvaiázere",97500,0,93864,0,0,0,0
1003,"1641003","Ansião",67500,0,203372,0,0,0,0
601,"1640601","Arganil",270000,0,664870,0,0,0,0
1007,"1641007","Castanheira de Pêra",7500,0,7822,0,0,0,0
1008,"1641008","Figueiró dos Vinhos",82500,0,125152,0,0,0,0
606,"1640606","Góis",112500,0,23466,0,0,0,0
607,"1640607","Lousã",142500,0,195550,0,0,0,0
609,"1640609","Miranda do Corvo",135000,0,164262,0,0,0,0
611,"1640611","Oliveira do Hospital",705000,0,492786,0,0,0,0
612,"1640612","Pampilhosa da Serra",52500,0,15644,0,0,0,0
1013,"1641013","Pedrógão Grande",120000,0,117330,0,0,0,0
614,"1640614","Penela",120000,0,86042,0,0,0,0
616,"1640616","Tábua",330000,0,962106,0,0,0,0
617,"1640617","Vila Nova de Poiares",75000,0,86042,0,0,0,0
901,"1650901","Aguiar da Beira",607500,0,2111940,0,0,88985,0
1802,"1651802","Carregal do Sal",210000,0,641404,0,0,0,0
1803,"1651803","Castro Daire",3427500,0,430210,0,0,0,0
1806,"1651806","Mangualde",802500,0,2158872,0,0,0,0
1808,"1651808","Mortágua",712500,0,242482,0,0,0,0
1809,"1651809","Nelas",322500,0,383278,0,0,0,0
1810,"1651810","Oliveira de Frades",3015000,0,797844,23466,0,0,0
1811,"1651811","Penalva do Castelo",1882500,0,610116,0,0,0,0
1814,"1651814","Santa Comba Dão",367500,0,351990,0,0,0,0
1816,"1651816","São Pedro do Sul",5377500,0,766556,54754,0,0,0
1817,"1651817","Sátão",2422500,0,586650,0,0,0,0
1821,"1651821","Tondela",2392500,0,1454892,15644,0,34225,0
1822,"1651822","Vila Nova de Paiva",750000,0,23466,0,0,0,0
1823,"1651823","Viseu",4942500,0,1832600,18326,0,0,0
1824,"1651824","Vouzela",2197500,0,1314096,15644,0,0,0
1413,"1661413","Mação",90000,0,36652,0,0,0,0
506,"1660506","Oleiros",367500,0,179906,0,0,0,0
508,"1660508","Proença-a-Nova",270000,0,117330,0,0,0,0
509,"1660509","Sertã",487500,0,578828,0,0,0,0
510,"1660510","Vila de Rei",30000,0,23466,0,0,0,0
905,"1670905","Fornos de Algodres",1065000,0,2260558,0,0,0,0
906,"1670906","Gouveia",330000,0,265948,0,0,0,0
912,"1670912","Seia",630000,0,578828,0,0,0,0
902,"1680902","Almeida",37500,0,31288,0,0,0,0
903,"1680903","Celorico da Beira",322500,0,328524,15644,0,0,0
904,"1680904","Figueira de Castelo Rodrigo",7500,0,0,0,0,0,0
907,"1680907","Guarda",652500,0,438032,7822,0,0,0
908,"1680908","Manteigas",7500,0,0,0,0,0,0
909,"1680909","Mêda",285000,0,62576,0,0,0,0
910,"1680910","Pinhel",112500,0,563184,0,0,0,0
911,"1680911","Sabugal",645000,0,70398,0,0,0,0
913,"1680913","Trancoso",322500,0,1163701,0,0,0,0
502,"1690502","Castelo Branco",195000,0,155771,45815,855200,0,0
505,"1690505","Idanha-a-Nova",135000,0,485639,320705,3437904,0,0
507,"1690507","Penamacor",210000,0,806344,82467,239456,0,0
511,"1690511","Vila Velha de Ródão",15000,0,137445,0,0,0,0
501,"16A0501","Belmonte",262500,0,540617,238238,0,0,0
503,"16A0503","Covilhã",735000,0,540617,852159,0,0,0
504,"16A0504","Fundão",1207500,0,2794715,247401,0,0,0
1001,"16B1001","Alcobaça",97500,0,430661,82467,0,0,0
1101,"16B1101","Alenquer",7500,0,9163,27489,342080,0,0
1102,"16B1102","Arruda dos Vinhos",0,0,9163,0,0,8018,0
1005,"16B1005","Bombarral",0,0,36652,0,0,0,0
1104,"16B1104","Cadaval",0,0,0,0,0,0,0
1006,"16B1006","Caldas da Rainha",52500,0,82467,9163,0,0,0
1108,"16B1108","Lourinhã",7500,0,623084,0,0,0,0
1011,"16B1011","Nazaré",0,0,146608,0,0,0,0
1012,"16B1012","Óbidos",60000,0,54978,0,0,0,0
1014,"16B1014","Peniche",0,0,146608,45815,0,0,0
