Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion
1601,1111601,Arcos de Valdevez,877500,0,0,0,0,0,0
1602,1111602,Caminha,90000,0,0,0,0,0,0
1603,1111603,Melgaço,165000,0,26244,0,0,0,0
1604,1111604,Monção,427500,0,0,0,0,0,0
1605,1111605,Paredes de Coura,465000,0,0,0,0,0,0
1606,1111606,Ponte da Barca,547500,0,0,0,0,0,0
1607,1111607,Ponte de Lima,330000,0,0,0,0,0,0
1608,1111608,Valença,172500,0,0,0,0,0,0
1609,1111609,Viana do Castelo,127500,0,0,0,0,0,0
1610,1111610,Vila Nova de Cerveira,75000,0,0,0,0,0,0
301,1120301,Amares,45000,0,0,0,0,0,0
302,1120302,Barcelos,300000,0,34992,0,0,0,0
303,1120303,Braga,525000,0,0,0,0,0,0
306,1120306,Esposende,30000,0,52488,0,0,0,0
310,1120310,Terras de Bouro,67500,0,0,0,0,0,0
313,1120313,Vila Verde,735000,0,0,0,0,0,0
307,1130307,Fafe,915000,0,8748,0,0,0,0
308,1130308,Guimarães,472500,0,52488,0,0,0,0
309,1130309,Póvoa de Lanhoso,202500,0,0,0,0,0,0
1314,1131314,Santo Tirso,825000,10000,96228,0,0,0,0
1318,1131318,Trofa,60000,0,104976,0,0,0,0
311,1130311,Vieira do Minho,210000,0,4374,0,0,0,0
312,1130312,Vila Nova de Famalicão,210000,0,39366,0,0,0,0
314,1130314,Vizela,15000,0,0,0,0,0,0
107,1140107,Espinho,15000,0,4374,0,0,0,0
1304,1141304,Gondomar,1125000,0,8748,0,0,0,0
1306,1141306,Maia,465000,10000,205578,0,0,0,0
1308,1141308,Matosinhos,142500,0,56862,0,0,0,0
1312,1141312,Porto,0,0,0,0,0,0,0
1313,1141313,Póvoa de Varzim,97500,0,8748,0,0,0,0
1315,1141315,Valongo,480000,5000,0,0,0,0,0
1316,1141316,Vila do Conde,7500,5000,166212,0,0,0,0
1317,1141317,Vila Nova de Gaia,195000,0,74358,0,0,0,0
1301,1151301,Amarante,457500,0,0,0,0,0,0
1302,1151302,Baião,210000,0,0,0,0,0,0
304,1150304,Cabeceiras de Basto,315000,0,0,0,0,0,0
106,1150106,Castelo de Paiva,67500,0,0,0,0,0,0
305,1150305,Celorico de Basto,202500,20000,8748,0,0,0,0
1804,1151804,Cinfães,532500,0,0,0,0,0,0
1303,1151303,Felgueiras,540000,20000,30618,0,0,0,0
1305,1151305,Lousada,180000,10000,8748,0,0,0,0
1307,1151307,Marco de Canaveses,217500,0,0,0,0,0,0
1705,1151705,Mondim de Basto,15000,0,0,0,0,0,0
1309,1151309,Paços de Ferreira,240000,0,8748,0,0,0,0
1310,1151310,Paredes,1282500,0,17496,0,0,0,0
1311,1151311,Penafiel,352500,0,8748,0,0,0,0
1813,1151813,Resende,727500,0,0,0,0,0,0
