"Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion"
605,"1620605","Figueira da Foz",52500,5000,31600,0,0,0,0
608,"1620608","Mira",37500,0,415530,0,0,26796,0
610,"1620610","Montemor-o-Velho",532500,5000,26244,0,0,0,0
613,"1620613","Penacova",90000,0,4374,0,0,0,0
615,"1620615","Soure",52500,0,34992,0,0,0,0
1004,"1631004","Batalha",22500,0,0,0,0,0,0
1009,"1631009","Leiria",172500,0,17496,0,0,0,0
1010,"1631010","Marinha Grande",15000,0,0,0,0,0,0
1015,"1631015","Pombal",127500,0,4374,0,0,3828,0
1016,"1631016","Porto de Mós",7500,0,0,0,0,0,0
1002,"1641002","Alvaiázere",0,5000,0,0,0,0,0
1003,"1641003","Ansião",0,0,0,0,0,0,0
601,"1640601","Arganil",37500,0,0,0,0,0,0
1007,"1641007","Castanheira de Pêra",15000,0,0,0,0,0,0
1008,"1641008","Figueiró dos Vinhos",105000,0,8748,0,0,0,0
606,"1640606","Góis",15000,0,4374,0,0,0,0
607,"1640607","Lousã",60000,5000,0,0,0,0,0
609,"1640609","Miranda do Corvo",60000,0,0,0,0,0,0
611,"1640611","Oliveira do Hospital",532500,10000,4374,0,0,0,0
612,"1640612","Pampilhosa da Serra",0,0,0,0,0,0,0
1013,"1641013","Pedrógão Grande",7500,0,0,0,0,0,0
614,"1640614","Penela",52500,0,8748,0,0,0,0
616,"1640616","Tábua",202500,10000,52488,0,0,0,0
617,"1640617","Vila Nova de Poiares",37500,0,8748,0,0,0,0
901,"1650901","Aguiar da Beira",420000,0,673596,0,0,7656,0
1802,"1651802","Carregal do Sal",52500,0,8748,0,0,0,0
1803,"1651803","Castro Daire",217500,0,8748,0,0,0,0
1806,"1651806","Mangualde",712500,80000,21870,0,0,0,0
1808,"1651808","Mortágua",82500,0,8748,0,0,0,0
1809,"1651809","Nelas",90000,35000,26244,0,0,0,0
1810,"1651810","Oliveira de Frades",97500,0,8748,0,0,0,0
1811,"1651811","Penalva do Castelo",180000,5000,8748,0,0,0,0
1814,"1651814","Santa Comba Dão",157500,5000,74358,0,0,0,0
1816,"1651816","São Pedro do Sul",367500,10000,0,0,0,0,0
1817,"1651817","Sátão",255000,0,26244,0,0,0,0
1821,"1651821","Tondela",255000,0,39366,0,0,0,0
1822,"1651822","Vila Nova de Paiva",97500,0,0,0,0,0,0
1823,"1651823","Viseu",765000,10000,62942,0,0,0,0
1824,"1651824","Vouzela",52500,0,4374,0,0,0,0
1413,"1661413","Mação",0,0,0,0,0,0,0
506,"1660506","Oleiros",0,0,0,0,0,0,0
508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0
509,"1660509","Sertã",45000,0,0,0,0,0,0
510,"1660510","Vila de Rei",0,0,0,0,0,0,0
905,"1670905","Fornos de Algodres",142500,0,113724,0,0,0,0
906,"1670906","Gouveia",307500,5000,52488,0,0,0,0
912,"1670912","Seia",195000,0,39366,0,0,0,0
902,"1680902","Almeida",135000,5000,39366,0,0,0,0
903,"1680903","Celorico da Beira",277500,35000,192456,0,0,0,0
904,"1680904","Figueira de Castelo Rodrigo",127500,0,8748,0,0,0,0
907,"1680907","Guarda",1207500,40000,148716,0,0,0,0
908,"1680908","Manteigas",7500,0,0,0,0,0,0
909,"1680909","Mêda",90000,0,34992,0,0,0,0
910,"1680910","Pinhel",405000,270000,380538,0,0,0,0
911,"1680911","Sabugal",585000,240000,8748,0,0,3828,0
913,"1680913","Trancoso",930000,170000,526424,0,0,0,0
502,"1690502","Castelo Branco",75000,0,0,0,0,0,0
505,"1690505","Idanha-a-Nova",180000,0,17166,0,0,10014,0
507,"1690507","Penamacor",30000,5000,5722,0,0,0,0
511,"1690511","Vila Velha de Ródão",0,0,0,0,0,0,0
501,"16A0501","Belmonte",75000,0,28610,0,0,0,0
503,"16A0503","Covilhã",412500,20000,0,0,0,5007,0
504,"16A0504","Fundão",165000,25000,5722,0,0,10014,0
1001,"16B1001","Alcobaça",60000,35000,228880,0,0,5007,0
1101,"16B1101","Alenquer",0,0,5722,0,0,0,0
1102,"16B1102","Arruda dos Vinhos",0,0,0,0,0,0,0
1005,"16B1005","Bombarral",0,0,91552,0,0,0,0
1104,"16B1104","Cadaval",0,0,0,0,0,0,0
1006,"16B1006","Caldas da Rainha",7500,0,5722,0,0,0,0
1108,"16B1108","Lourinhã",7500,0,228880,22888,0,0,105147
1011,"16B1011","Nazaré",0,5000,211714,5722,0,0,0
1012,"16B1012","Óbidos",15000,5000,171660,0,0,0,40056
1014,"16B1014","Peniche",0,0,160216,0,0,15021,10014
1112,"16B1112","Sobral de Monte Agraço",0,0,0,0,0,0,0
1113,"16B1113","Torres Vedras",0,5000,120162,62942,90797,45063,5007
1401,"16C1401","Abrantes",157500,0,0,0,0,0,0
1402,"16C1402","Alcanena",0,0,0,0,0,0,0
1408,"16C1408","Constância",0,0,0,0,0,0,0
1410,"16C1410","Entroncamento",0,0,0,0,0,0,0
1411,"16C1411","Ferreira do Zêzere",0,0,0,0,0,0,0
1421,"16C1421","Ourém",15000,0,0,0,0,0,0
1417,"16C1417","Sardoal",0,0,0,0,0,0,0
1418,"16C1418","Tomar",37500,0,0,0,0,0,0
1419,"16C1419","Torres Novas",7500,55000,0,0,40830,0,0
1420,"16C1420","Vila Nova da Barquinha",0,0,0,0,0,0,0
1115,"1711115","Amadora",0,0,0,0,0,0,0
1105,"1711105","Cascais",0,0,0,0,0,0,0
1106,"1711106","Lisboa",0,0,0,0,0,0,0
1107,"1711107","Loures",0,0,12640,0,0,0,0
1109,"1711109","Mafra",75000,0,63200,0,0,5530,0
1116,"1711116","Odivelas",0,0,0,0,0,0,0
1110,"1711110","Oeiras",0,0,0,0,0,0,0
1111,"1711111","Sintra",30000,10000,31600,0,0,11060,0
1114,"1711114","Vila Franca de Xira",0,0,0,0,35394,5530,0
1502,"1721502","Alcochete",7500,0,328640,0,176970,33180,0
1503,"1721503","Almada",15000,0,0,0,0,0,0
1504,"1721504","Barreiro",7500,0,0,0,0,22120,0
1506,"1721506","Moita",67500,0,145360,25280,0,0,0
1507,"1721507","Montijo",30000,0,1403040,669920,1185699,27650,88480
1508,"1721508","Palmela",67500,0,777360,600400,861254,154840,11060
1510,"1721510","Seixal",0,0,0,0,0,0,0
1511,"1721511","Sesimbra",0,0,0,0,0,0,0
1512,"1721512","Setúbal",0,0,50560,0,0,5530,0
1501,"1811501","Alcácer do Sal",0,0,0,0,678385,0,0
1505,"1811505","Grândola",7500,0,82160,0,0,27650,0
211,"1810211","Odemira",405000,0,145360,0,117980,27650,0
1509,"1811509","Santiago do Cacém",7500,0,0,0,0,11060,0
1513,"1811513","Sines",15000,5000,6320,0,0,5530,0
1201,"1821201","Alter do Chão",7500,0,0,0,0,0,0
1202,"1821202","Arronches",15000,0,0,0,0,0,0
1203,"1821203","Avis",0,0,18960,0,0,0,0
1204,"1821204","Campo Maior",0,0,0,0,0,0,0
1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0
1206,"1821206","Crato",0,0,0,0,0,0,0
1207,"1821207","Elvas",0,0,6320,0,0,94010,0
1208,"1821208","Fronteira",0,0,0,0,0,0,0
1209,"1821209","Gavião",0,0,0,0,0,0,0
1210,"1821210","Marvão",0,0,82160,0,0,0,0
1211,"1821211","Monforte",0,0,0,0,0,0,0
707,"1820707","Mora",0,0,0,0,0,0,0
1212,"1821212","Nisa",0,0,0,0,0,0,0
1213,"1821213","Ponte de Sor",15000,0,0,0,0,0,0
1214,"1821214","Portalegre",0,0,37920,0,0,0,0
701,"1830701","Alandroal",0,0,0,0,0,0,0
702,"1830702","Arraiolos",0,0,0,0,0,0,0
703,"1830703","Borba",0,0,0,0,0,0,0
704,"1830704","Estremoz",0,0,12640,0,88485,0,0
705,"1830705","Évora",7500,0,0,0,35394,0,0
706,"1830706","Montemor-o-Novo",0,0,0,0,0,5530,0
708,"1830708","Mourão",0,0,0,0,0,0,0
709,"1830709","Portel",0,0,0,0,0,0,0
710,"1830710","Redondo",0,0,0,0,0,0,0
711,"1830711","Reguengos de Monsaraz",7500,0,0,0,0,0,0
1215,"1831215","Sousel",0,0,0,0,0,0,0
712,"1830712","Vendas Novas",0,0,0,0,0,0,22120
713,"1830713","Viana do Alentejo",0,0,0,0,0,0,0
714,"1830714","Vila Viçosa",0,0,6320,0,0,0,0
201,"1840201","Aljustrel",0,0,0,0,0,0,0
202,"1840202","Almodôvar",0,0,0,0,0,0,0
203,"1840203","Alvito",7500,0,6320,0,0,0,0
204,"1840204","Barrancos",0,0,0,0,0,0,0
205,"1840205","Beja",0,0,0,0,0,0,0
206,"1840206","Castro Verde",0,0,0,0,0,0,0
207,"1840207","Cuba",0,0,0,0,0,0,0
208,"1840208","Ferreira do Alentejo",0,0,0,0,0,0,0
209,"1840209","Mértola",0,0,0,0,0,0,0
210,"1840210","Moura",0,0,0,0,0,5530,0
212,"1840212","Ourique",0,0,0,0,0,0,0
213,"1840213","Serpa",0,0,0,0,0,5530,0
214,"1840214","Vidigueira",0,0,0,0,0,0,0
1403,"1851403","Almeirim",75000,0,221200,31600,991032,409220,55300
1404,"1851404","Alpiarça",22500,0,107440,0,395233,276500,0
1103,"1851103","Azambuja",0,0,57220,0,0,0,0
1405,"1851405","Benavente",15000,0,286100,28610,843878,340476,0
1406,"1851406","Cartaxo",0,0,22888,0,112161,55077,0
1407,"1851407","Chamusca",22500,0,223074,0,236814,34452,0
1409,"1851409","Coruche",0,0,39366,0,359304,574200,0
1412,"1851412","Golegã",0,0,446148,0,351138,149292,0
1414,"1851414","Rio Maior",7500,0,0,0,0,0,0
1415,"1851415","Salvaterra de Magos",112500,0,258066,17496,461379,195228,0
1416,"1851416","Santarém",7500,0,56862,0,612450,0,0
801,"1500801","Albufeira",0,0,0,0,0,0,0
802,"1500802","Alcoutim",0,0,0,0,0,0,0
803,"1500803","Aljezur",82500,10000,0,0,0,95700,0
804,"1500804","Castro Marim",7500,0,0,0,0,3828,0
805,"1500805","Faro",0,0,48114,0,0,3828,0
806,"1500806","Lagoa",0,10000,0,0,0,0,0
807,"1500807","Lagos",37500,10000,0,0,0,0,0
808,"1500808","Loulé",0,0,0,0,0,0,0
809,"1500809","Monchique",0,165000,12640,0,0,27650,0
810,"1500810","Olhão",0,5000,12640,0,0,11060,0
811,"1500811","Portimão",0,20000,8748,0,0,0,0
812,"1500812","São Brás de Alportel",0,5000,0,0,0,10014,0
813,"1500813","Silves",7500,50000,4374,0,0,3828,0
814,"1500814","Tavira",7500,0,26244,0,0,15312,0
815,"1500815","Vila do Bispo",0,0,6320,0,0,0,0
816,"1500816","Vila Real de Santo António",0,0,4374,0,0,15312,0
