"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",17.144
1602,"1111602","Caminha",8.572
1603,"1111603","Melgaço",0
1604,"1111604","Monção",0
1605,"1111605","Paredes de Coura",34.288
1606,"1111606","Ponte da Barca",8.572
1607,"1111607","Ponte de Lima",454.316
1608,"1111608","Valença",8.572
1609,"1111609","Viana do Castelo",60.004
1610,"1111610","Vila Nova de Cerveira",25.716
301,"1120301","Amares",282.876
302,"1120302","Barcelos",171.44
303,"1120303","Braga",248.588
306,"1120306","Esposende",8.572
310,"1120310","Terras de Bouro",51.432
313,"1120313","Vila Verde",154.296
307,"1130307","Fafe",17.144
308,"1130308","Guimarães",94.292
309,"1130309","Póvoa de Lanhoso",51.432
1314,"1131314","Santo Tirso",111.436
1318,"1131318","Trofa",17.144
311,"1130311","Vieira do Minho",8.572
312,"1130312","Vila Nova de Famalicão",68.576
314,"1130314","Vizela",17.144
107,"1140107","Espinho",0
1304,"1141304","Gondomar",17.144
1306,"1141306","Maia",17.144
1308,"1141308","Matosinhos",17.144
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",8.572
1315,"1141315","Valongo",8.572
1316,"1141316","Vila do Conde",8.572
1317,"1141317","Vila Nova de Gaia",51.432
1301,"1151301","Amarante",51.432
1302,"1151302","Baião",77.148
304,"1150304","Cabeceiras de Basto",17.144
106,"1150106","Castelo de Paiva",34.288
305,"1150305","Celorico de Basto",68.576
1804,"1151804","Cinfães",68.576
1303,"1151303","Felgueiras",68.576
1305,"1151305","Lousada",17.144
1307,"1151307","Marco de Canaveses",94.292
1705,"1151705","Mondim de Basto",0
1309,"1151309","Paços de Ferreira",8.572
1310,"1151310","Paredes",34.288
1311,"1151311","Penafiel",34.288
1813,"1151813","Resende",137.152
1709,"1151709","Ribeira de Pena",0
104,"1160104","Arouca",94.292
113,"1160113","Oliveira de Azeméis",51.432
109,"1160109","Santa Maria da Feira",8.572
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",8.572
1701,"1171701","Alijó",511
1801,"1171801","Armamar",27880.16
403,"1170403","Carrazeda de Ansiães",8319.08
404,"1170404","Freixo de Espada à Cinta",183.96
1805,"1171805","Lamego",8503.04
1704,"1171704","Mesão Frio",42.86
1807,"1171807","Moimenta da Beira",14389.76
1812,"1171812","Penedono",1022
1708,"1171708","Peso da Régua",61.32
1710,"1171710","Sabrosa",756.28
1711,"1171711","Santa Marta de Penaguião",40.88
1815,"1171815","São João da Pesqueira",2350.6
1818,"1171818","Sernancelhe",4946.48
1819,"1171819","Tabuaço",1205.96
1820,"1171820","Tarouca",6724.76
409,"1170409","Torre de Moncorvo",470.12
410,"1170410","Vila Flor",1246.84
914,"1170914","Vila Nova de Foz Côa",102.2
1714,"1171714","Vila Real",1124.2
401,"1180401","Alfândega da Fé",429.24
1702,"1181702","Boticas",102.2
402,"1180402","Bragança",2759.4
1703,"1181703","Chaves",1001.56
405,"1180405","Macedo de Cavaleiros",981.12
406,"1180406","Miranda do Douro",1471.68
407,"1180407","Mirandela",694.96
408,"1180408","Mogadouro",1941.8
1706,"1181706","Montalegre",122.64
1707,"1181707","Murça",511
1712,"1181712","Valpaços",2105.32
1713,"1181713","Vila Pouca de Aguiar",163.52
411,"1180411","Vimioso",1533
412,"1180412","Vinhais",1144.64
101,"1610101","Águeda",157.635
102,"1610102","Albergaria-a-Velha",17.515
103,"1610103","Anadia",87.575
105,"1610105","Aveiro",17.515
108,"1610108","Estarreja",0
110,"1610110","Ílhavo",0
111,"1610111","Mealhada",70.06
112,"1610112","Murtosa",0
114,"1610114","Oliveira do Bairro",35.03
115,"1610115","Ovar",0
117,"1610117","Sever do Vouga",17.515
118,"1610118","Vagos",17.515
602,"1620602","Cantanhede",192.665
603,"1620603","Coimbra",245.21
