"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",120478
1602,"1111602","Caminha",91959
1603,"1111603","Melgaço",45589
1604,"1111604","Monção",89826
1605,"1111605","Paredes de Coura",108096
1606,"1111606","Ponte da Barca",135814
1607,"1111607","Ponte de Lima",309835
1608,"1111608","Valença",57960
1609,"1111609","Viana do Castelo",192647
1610,"1111610","Vila Nova de Cerveira",17578
301,"1120301","Amares",311083
302,"1120302","Barcelos",307633
303,"1120303","Braga",130643
306,"1120306","Esposende",76961
310,"1120310","Terras de Bouro",78860
313,"1120313","Vila Verde",179724
307,"1130307","Fafe",384293
308,"1130308","Guimarães",244597
309,"1130309","Póvoa de Lanhoso",71805
1314,"1131314","Santo Tirso",51729
1318,"1131318","Trofa",137151
311,"1130311","Vieira do Minho",63164
312,"1130312","Vila Nova de Famalicão",233166
314,"1130314","Vizela",7318
107,"1140107","Espinho",1586
1304,"1141304","Gondomar",27551
1306,"1141306","Maia",33786
1308,"1141308","Matosinhos",14399
1312,"1141312","Porto",428
1313,"1141313","Póvoa de Varzim",108708
1315,"1141315","Valongo",484584
1316,"1141316","Vila do Conde",59074
1317,"1141317","Vila Nova de Gaia",21653
1301,"1151301","Amarante",84030
1302,"1151302","Baião",58146
304,"1150304","Cabeceiras de Basto",126692
106,"1150106","Castelo de Paiva",36911
305,"1150305","Celorico de Basto",77438
1804,"1151804","Cinfães",49161
1303,"1151303","Felgueiras",171672
1305,"1151305","Lousada",41637
1307,"1151307","Marco de Canaveses",40492
1705,"1151705","Mondim de Basto",32708
1309,"1151309","Paços de Ferreira",28037
1310,"1151310","Paredes",55792
1311,"1151311","Penafiel",56792
1813,"1151813","Resende",30105
1709,"1151709","Ribeira de Pena",42973
104,"1160104","Arouca",62322
113,"1160113","Oliveira de Azeméis",108273
109,"1160109","Santa Maria da Feira",74542
116,"1160116","São João da Madeira",777
119,"1160119","Vale de Cambra",66681
1701,"1171701","Alijó",24314
1801,"1171801","Armamar",12458
403,"1170403","Carrazeda de Ansiães",26527
404,"1170404","Freixo de Espada à Cinta",6932
1805,"1171805","Lamego",24081
1704,"1171704","Mesão Frio",2177
1807,"1171807","Moimenta da Beira",106598
1812,"1171812","Penedono",22965
1708,"1171708","Peso da Régua",10021
1710,"1171710","Sabrosa",223453
1711,"1171711","Santa Marta de Penaguião",6936
1815,"1171815","São João da Pesqueira",9794
1818,"1171818","Sernancelhe",138806
1819,"1171819","Tabuaço",11277
1820,"1171820","Tarouca",84837
409,"1170409","Torre de Moncorvo",120722
410,"1170410","Vila Flor",15053
914,"1170914","Vila Nova de Foz Côa",3761
1714,"1171714","Vila Real",172309
401,"1180401","Alfândega da Fé",15137
1702,"1181702","Boticas",162087
402,"1180402","Bragança",103090
1703,"1181703","Chaves",508152
405,"1180405","Macedo de Cavaleiros",189439
406,"1180406","Miranda do Douro",63644
407,"1180407","Mirandela",279233
408,"1180408","Mogadouro",107114
1706,"1181706","Montalegre",153549
1707,"1181707","Murça",25321
1712,"1181712","Valpaços",132876
1713,"1181713","Vila Pouca de Aguiar",148421
411,"1180411","Vimioso",30230
412,"1180412","Vinhais",109420
101,"1610101","Águeda",217198
102,"1610102","Albergaria-a-Velha",358424
103,"1610103","Anadia",198188
105,"1610105","Aveiro",40426
108,"1610108","Estarreja",50768
110,"1610110","Ílhavo",144693
111,"1610111","Mealhada",184077
112,"1610112","Murtosa",23977
114,"1610114","Oliveira do Bairro",51189
115,"1610115","Ovar",158202
117,"1610117","Sever do Vouga",310590
118,"1610118","Vagos",88480
602,"1620602","Cantanhede",236687
603,"1620603","Coimbra",91932
604,"1620604","Condeixa-a-Nova",15964
605,"1620605","Figueira da Foz",177960
608,"1620608","Mira",178201
610,"1620610","Montemor-o-Velho",128066
613,"1620613","Penacova",26959
615,"1620615","Soure",768321
1004,"1631004","Batalha",265299
1009,"1631009","Leiria",3498297
1010,"1631010","Marinha Grande",5023
1015,"1631015","Pombal",686533
1016,"1631016","Porto de Mós",1339327
1002,"1641002","Alvaiázere",65664
1003,"1641003","Ansião",164566
601,"1640601","Arganil",41921
1007,"1641007","Castanheira de Pêra",3066
1008,"1641008","Figueiró dos Vinhos",12453
606,"1640606","Góis",49588
607,"1640607","Lousã",59817
609,"1640609","Miranda do Corvo",14703
611,"1640611","Oliveira do Hospital",779087
612,"1640612","Pampilhosa da Serra",11576
1013,"1641013","Pedrógão Grande",9318
614,"1640614","Penela",14009
616,"1640616","Tábua",35876
617,"1640617","Vila Nova de Poiares",7613
901,"1650901","Aguiar da Beira",291684
1802,"1651802","Carregal do Sal",113239
1803,"1651803","Castro Daire",189097
1806,"1651806","Mangualde",90907
1808,"1651808","Mortágua",292789
1809,"1651809","Nelas",118517
1810,"1651810","Oliveira de Frades",737330
1811,"1651811","Penalva do Castelo",42278
1814,"1651814","Santa Comba Dão",297834
1816,"1651816","São Pedro do Sul",532878
1817,"1651817","Sátão",315486
1821,"1651821","Tondela",688594
1822,"1651822","Vila Nova de Paiva",254578
1823,"1651823","Viseu",231415
1824,"1651824","Vouzela",495962
1413,"1661413","Mação",32168
506,"1660506","Oleiros",95147
508,"1660508","Proença-a-Nova",46010
509,"1660509","Sertã",197394
510,"1660510","Vila de Rei",25296
905,"1670905","Fornos de Algodres",39336
906,"1670906","Gouveia",62328
912,"1670912","Seia",40718
902,"1680902","Almeida",94647
903,"1680903","Celorico da Beira",17287
904,"1680904","Figueira de Castelo Rodrigo",10434
907,"1680907","Guarda",75388
908,"1680908","Manteigas",4119
909,"1680909","Mêda",38441
910,"1680910","Pinhel",64970
911,"1680911","Sabugal",43572
913,"1680913","Trancoso",46518
