"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",7.76
1602,"1111602","Caminha",3.88
1603,"1111603","Melgaço",0
1604,"1111604","Monção",0
1605,"1111605","Paredes de Coura",15.51
1606,"1111606","Ponte da Barca",3.88
1607,"1111607","Ponte de Lima",205.51
1608,"1111608","Valença",3.88
1609,"1111609","Viana do Castelo",27.14
1610,"1111610","Vila Nova de Cerveira",11.63
301,"1120301","Amares",127.96
302,"1120302","Barcelos",77.55
303,"1120303","Braga",112.45
306,"1120306","Esposende",3.88
310,"1120310","Terras de Bouro",23.27
313,"1120313","Vila Verde",69.8
307,"1130307","Fafe",7.76
308,"1130308","Guimarães",42.65
309,"1130309","Póvoa de Lanhoso",23.27
1314,"1131314","Santo Tirso",50.41
1318,"1131318","Trofa",7.76
311,"1130311","Vieira do Minho",3.88
312,"1130312","Vila Nova de Famalicão",31.02
314,"1130314","Vizela",7.76
107,"1140107","Espinho",0
1304,"1141304","Gondomar",7.76
1306,"1141306","Maia",7.76
1308,"1141308","Matosinhos",7.76
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",3.88
1315,"1141315","Valongo",3.88
1316,"1141316","Vila do Conde",3.88
1317,"1141317","Vila Nova de Gaia",23.27
1301,"1151301","Amarante",23.27
1302,"1151302","Baião",34.9
304,"1150304","Cabeceiras de Basto",7.76
106,"1150106","Castelo de Paiva",15.51
305,"1150305","Celorico de Basto",31.02
1804,"1151804","Cinfães",31.02
1303,"1151303","Felgueiras",31.02
1305,"1151305","Lousada",7.76
1307,"1151307","Marco de Canaveses",42.65
1705,"1151705","Mondim de Basto",0
1309,"1151309","Paços de Ferreira",3.88
1310,"1151310","Paredes",15.51
1311,"1151311","Penafiel",15.51
1813,"1151813","Resende",62.04
1709,"1151709","Ribeira de Pena",0
104,"1160104","Arouca",42.65
113,"1160113","Oliveira de Azeméis",23.27
109,"1160109","Santa Maria da Feira",3.88
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",3.88
1701,"1171701","Alijó",96.94
1801,"1171801","Armamar",5289.09
403,"1170403","Carrazeda de Ansiães",1578.2
404,"1170404","Freixo de Espada à Cinta",34.9
1805,"1171805","Lamego",1613.09
1704,"1171704","Mesão Frio",19.39
1807,"1171807","Moimenta da Beira",2729.85
1812,"1171812","Penedono",193.88
1708,"1171708","Peso da Régua",11.63
1710,"1171710","Sabrosa",143.47
1711,"1171711","Santa Marta de Penaguião",7.76
1815,"1171815","São João da Pesqueira",445.93
1818,"1171818","Sernancelhe",938.39
1819,"1171819","Tabuaço",228.78
1820,"1171820","Tarouca",1275.74
409,"1170409","Torre de Moncorvo",89.19
410,"1170410","Vila Flor",236.54
914,"1170914","Vila Nova de Foz Côa",19.39
1714,"1171714","Vila Real",213.27
401,"1180401","Alfândega da Fé",81.43
1702,"1181702","Boticas",19.39
402,"1180402","Bragança",523.48
1703,"1181703","Chaves",190
405,"1180405","Macedo de Cavaleiros",186.13
406,"1180406","Miranda do Douro",279.19
407,"1180407","Mirandela",131.84
408,"1180408","Mogadouro",368.38
1706,"1181706","Montalegre",23.27
1707,"1181707","Murça",96.94
1712,"1181712","Valpaços",399.4
1713,"1181713","Vila Pouca de Aguiar",31.02
411,"1180411","Vimioso",290.82
412,"1180412","Vinhais",217.15
101,"1610101","Águeda",40.6
102,"1610102","Albergaria-a-Velha",4.51
103,"1610103","Anadia",22.56
105,"1610105","Aveiro",4.51
