"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",1.84
1602,"1111602","Caminha",1.84
1603,"1111603","Melgaço",0
1604,"1111604","Monção",0
1605,"1111605","Paredes de Coura",0
1606,"1111606","Ponte da Barca",1.84
1607,"1111607","Ponte de Lima",1.84
1608,"1111608","Valença",1.84
1609,"1111609","Viana do Castelo",1.84
1610,"1111610","Vila Nova de Cerveira",1.84
301,"1120301","Amares",1.84
302,"1120302","Barcelos",1.84
303,"1120303","Braga",1.84
306,"1120306","Esposende",0
310,"1120310","Terras de Bouro",0
313,"1120313","Vila Verde",1.84
307,"1130307","Fafe",1.84
308,"1130308","Guimarães",1.84
309,"1130309","Póvoa de Lanhoso",1.84
1314,"1131314","Santo Tirso",1.84
1318,"1131318","Trofa",1.84
311,"1130311","Vieira do Minho",1.84
312,"1130312","Vila Nova de Famalicão",1.84
314,"1130314","Vizela",1.84
107,"1140107","Espinho",0
1304,"1141304","Gondomar",1.84
1306,"1141306","Maia",1.84
1308,"1141308","Matosinhos",1.84
1312,"1141312","Porto",1.84
1313,"1141313","Póvoa de Varzim",0
1315,"1141315","Valongo",0
1316,"1141316","Vila do Conde",1.84
1317,"1141317","Vila Nova de Gaia",1.84
1301,"1151301","Amarante",1.84
1302,"1151302","Baião",1.84
304,"1150304","Cabeceiras de Basto",0
106,"1150106","Castelo de Paiva",1.84
305,"1150305","Celorico de Basto",1.84
1804,"1151804","Cinfães",1.84
1303,"1151303","Felgueiras",1.84
1305,"1151305","Lousada",1.84
1307,"1151307","Marco de Canaveses",1.84
1705,"1151705","Mondim de Basto",0
1309,"1151309","Paços de Ferreira",0
1310,"1151310","Paredes",1.84
1311,"1151311","Penafiel",1.84
1813,"1151813","Resende",1.84
1709,"1151709","Ribeira de Pena",0
104,"1160104","Arouca",1.84
113,"1160113","Oliveira de Azeméis",1.84
109,"1160109","Santa Maria da Feira",0
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",0
1701,"1171701","Alijó",2.64
1801,"1171801","Armamar",2.64
403,"1170403","Carrazeda de Ansiães",2.64
404,"1170404","Freixo de Espada à Cinta",2.63
1805,"1171805","Lamego",2.64
1704,"1171704","Mesão Frio",1.84
1807,"1171807","Moimenta da Beira",2.64
1812,"1171812","Penedono",2.63
1708,"1171708","Peso da Régua",2.64
1710,"1171710","Sabrosa",2.64
1711,"1171711","Santa Marta de Penaguião",2.64
1815,"1171815","São João da Pesqueira",2.64
1818,"1171818","Sernancelhe",2.64
1819,"1171819","Tabuaço",2.64
1820,"1171820","Tarouca",2.64
409,"1170409","Torre de Moncorvo",2.64
410,"1170410","Vila Flor",2.64
914,"1170914","Vila Nova de Foz Côa",2.64
1714,"1171714","Vila Real",2.64
401,"1180401","Alfândega da Fé",2.64
1702,"1181702","Boticas",2.63
402,"1180402","Bragança",2.64
1703,"1181703","Chaves",2.64
405,"1180405","Macedo de Cavaleiros",2.64
406,"1180406","Miranda do Douro",2.64
407,"1180407","Mirandela",2.64
408,"1180408","Mogadouro",2.64
1706,"1181706","Montalegre",2.64
1707,"1181707","Murça",2.63
1712,"1181712","Valpaços",2.64
1713,"1181713","Vila Pouca de Aguiar",2.64
411,"1180411","Vimioso",2.64
412,"1180412","Vinhais",2.64
101,"1610101","Águeda",3.9
102,"1610102","Albergaria-a-Velha",0
103,"1610103","Anadia",3.9
105,"1610105","Aveiro",3.9
108,"1610108","Estarreja",0
110,"1610110","Ílhavo",0
111,"1610111","Mealhada",3.9
112,"1610112","Murtosa",0
114,"1610114","Oliveira do Bairro",3.9
115,"1610115","Ovar",0
117,"1610117","Sever do Vouga",3.9
118,"1610118","Vagos",3.9
602,"1620602","Cantanhede",3.9
603,"1620603","Coimbra",3.9
604,"1620604","Condeixa-a-Nova",3.9
605,"1620605","Figueira da Foz",3.9
608,"1620608","Mira",3.9
610,"1620610","Montemor-o-Velho",3.9
613,"1620613","Penacova",3.9
615,"1620615","Soure",3.9
1004,"1631004","Batalha",3.9
1009,"1631009","Leiria",3.9
1010,"1631010","Marinha Grande",3.9
1015,"1631015","Pombal",3.9
1016,"1631016","Porto de Mós",3.9
1002,"1641002","Alvaiázere",3.9
1003,"1641003","Ansião",0
601,"1640601","Arganil",3.9
1007,"1641007","Castanheira de Pêra",3.9
1008,"1641008","Figueiró dos Vinhos",3.9
606,"1640606","Góis",0
607,"1640607","Lousã",3.9
609,"1640609","Miranda do Corvo",3.9
611,"1640611","Oliveira do Hospital",3.9
612,"1640612","Pampilhosa da Serra",3.9
1013,"1641013","Pedrógão Grande",3.9
614,"1640614","Penela",3.9
616,"1640616","Tábua",3.9
617,"1640617","Vila Nova de Poiares",3.9
901,"1650901","Aguiar da Beira",0
1802,"1651802","Carregal do Sal",3.9
1803,"1651803","Castro Daire",3.9
1806,"1651806","Mangualde",3.9
1808,"1651808","Mortágua",0
1809,"1651809","Nelas",0
1810,"1651810","Oliveira de Frades",3.9
1811,"1651811","Penalva do Castelo",3.9
1814,"1651814","Santa Comba Dão",3.9
1816,"1651816","São Pedro do Sul",3.9
1817,"1651817","Sátão",3.9
1821,"1651821","Tondela",3.9
1822,"1651822","Vila Nova de Paiva",0
1823,"1651823","Viseu",3.9
1824,"1651824","Vouzela",3.9
1413,"1661413","Mação",2.94
506,"1660506","Oleiros",2.93
508,"1660508","Proença-a-Nova",2.94
509,"1660509","Sertã",2.93
510,"1660510","Vila de Rei",2.93
905,"1670905","Fornos de Algodres",2.93
906,"1670906","Gouveia",2.93
912,"1670912","Seia",2.93
902,"1680902","Almeida",2.94
903,"1680903","Celorico da Beira",2.93
904,"1680904","Figueira de Castelo Rodrigo",2.93
907,"1680907","Guarda",2.93
908,"1680908","Manteigas",0
909,"1680909","Meda",2.93
910,"1680910","Pinhel",2.93
911,"1680911","Sabugal",2.93
913,"1680913","Trancoso",2.93
502,"1690502","Castelo Branco",2.93
505,"1690505","Idanha-a-Nova",2.93
507,"1690507","Penamacor",2.93
511,"1690511","Vila Velha de Ródão",2.93
501,"16A0501","Belmonte",2.93
503,"16A0503","Covilhã",2.93
504,"16A0504","Fundão",2.93
1001,"16B1001","Alcobaça",5.77
1101,"16B1101","Alenquer",5.77
1102,"16B1102","Arruda dos Vinhos",5.77
1005,"16B1005","Bombarral",5.77
1104,"16B1104","Cadaval",5.77
1006,"16B1006","Caldas da Rainha",5.77
1108,"16B1108","Lourinhã",5.77
1011,"16B1011","Nazaré",5.77
1012,"16B1012","Óbidos",5.77
1014,"16B1014","Peniche",5.77
1112,"16B1112","Sobral de Monte Agraço",5.77
1113,"16B1113","Torres Vedras",5.77
1401,"16C1401","Abrantes",5.77
1402,"16C1402","Alcanena",5.78
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",5.77
1421,"16C1421","Ourém",5.77
1417,"16C1417","Sardoal",5.77
1418,"16C1418","Tomar",5.77
1419,"16C1419","Torres Novas",5.77
1420,"16C1420","Vila Nova da Barquinha",0
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",5.77
1109,"1711109","Mafra",5.77
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",5.77
1114,"1711114","Vila Franca de Xira",5.77
1502,"1721502","Alcochete",0
1503,"1721503","Almada",5.77
1504,"1721504","Barreiro",0
1506,"1721506","Moita",5.77
1507,"1721507","Montijo",5.77
1508,"1721508","Palmela",5.77
1510,"1721510","Seixal",5.77
1511,"1721511","Sesimbra",5.77
1512,"1721512","Setúbal",5.77
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",4.37
211,"1810211","Odemira",4.36
1509,"1811509","Santiago do Cacém",4.36
1513,"1811513","Sines",4.37
1201,"1821201","Alter do Chão",0
1202,"1821202","Arronches",4.36
1203,"1821203","Avis",0
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",4.36
1207,"1821207","Elvas",4.36
1208,"1821208","Fronteira",0
1209,"1821209","Gavião",4.37
1210,"1821210","Marvão",4.36
1211,"1821211","Monforte",0
707,"1820707","Mora",4.36
1212,"1821212","Nisa",4.37
1213,"1821213","Ponte de Sor",4.36
1214,"1821214","Portalegre",4.37
701,"1830701","Alandroal",4.36
702,"1830702","Arraiolos",0
703,"1830703","Borba",0
704,"1830704","Estremoz",0
705,"1830705","Évora",4.36
706,"1830706","Montemor-o-Novo",4.37
708,"1830708","Mourão",0
709,"1830709","Portel",4.36
710,"1830710","Redondo",0
711,"1830711","Reguengos de Monsaraz",4.37
1215,"1831215","Sousel",0
712,"1830712","Vendas Novas",4.37
713,"1830713","Viana do Alentejo",0
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0
202,"1840202","Almodôvar",4.36
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",4.37
206,"1840206","Castro Verde",4.36
207,"1840207","Cuba",0
208,"1840208","Ferreira do Alentejo",4.36
209,"1840209","Mértola",0
210,"1840210","Moura",0
212,"1840212","Ourique",0
213,"1840213","Serpa",0
214,"1840214","Vidigueira",0
1403,"1851403","Almeirim",0
1404,"1851404","Alpiarça",5.77
1103,"1851103","Azambuja",5.77
1405,"1851405","Benavente",5.77
1406,"1851406","Cartaxo",5.77
1407,"1851407","Chamusca",0
1409,"1851409","Coruche",5.77
1412,"1851412","Golegã",0
1414,"1851414","Rio Maior",5.77
1415,"1851415","Salvaterra de Magos",5.77
1416,"1851416","Santarém",5.77
801,"1500801","Albufeira",2.43
802,"1500802","Alcoutim",2.43
803,"1500803","Aljezur",2.43
804,"1500804","Castro Marim",2.43
805,"1500805","Faro",2.43
806,"1500806","Lagoa",0
807,"1500807","Lagos",2.43
808,"1500808","Loulé",2.43
809,"1500809","Monchique",2.43
810,"1500810","Olhão",2.43
811,"1500811","Portimão",2.43
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",2.43
814,"1500814","Tavira",2.43
815,"1500815","Vila do Bispo",0
816,"1500816","Vila Real de Santo António",0
