Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion
1601,1111601,Arcos de Valdevez,0,3665000,0,0,0,0,0
1602,1111602,Caminha,0,180000,0,0,0,0,0
1603,1111603,Melgaço,0,1735000,7197,0,0,0,0
1604,1111604,Monção,0,805000,0,0,0,0,0
1605,1111605,Paredes de Coura,0,2940000,14394,0,0,0,0
1606,1111606,Ponte da Barca,0,1345000,0,0,0,0,0
1607,1111607,Ponte de Lima,0,520000,28788,0,0,0,0
1608,1111608,Valença,0,335000,0,0,0,0,0
1609,1111609,Viana do Castelo,0,40000,21591,0,0,0,0
1610,1111610,Vila Nova de Cerveira,0,35000,0,0,0,0,0
301,1120301,Amares,0,305000,151137,0,0,0,0
302,1120302,Barcelos,0,45000,107955,7197,0,0,0
303,1120303,Braga,0,295000,345456,21591,0,0,0
306,1120306,Esposende,0,0,0,0,0,0,0
310,1120310,Terras de Bouro,0,870000,0,0,0,0,0
313,1120313,Vila Verde,0,450000,28788,0,0,0,0
307,1130307,Fafe,0,1775000,0,0,0,0,0
308,1130308,Guimarães,0,125000,359850,14394,0,0,0
309,1130309,Póvoa de Lanhoso,0,475000,129546,0,0,0,0
1314,1131314,Santo Tirso,0,95000,57576,0,0,0,0
1318,1131318,Trofa,0,0,71970,0,0,0,0
311,1130311,Vieira do Minho,0,6495000,7197,0,0,0,0
312,1130312,Vila Nova de Famalicão,0,15000,187122,64773,0,0,0
314,1130314,Vizela,0,50000,0,0,0,0,0
107,1140107,Espinho,0,0,0,0,0,0,0
1304,1141304,Gondomar,0,70000,43182,0,0,0,0
1306,1141306,Maia,0,10000,151137,43182,0,0,0
1308,1141308,Matosinhos,0,10000,136743,0,0,0,0
1312,1141312,Porto,0,0,0,0,0,0,0
1313,1141313,Póvoa de Varzim,0,0,14394,57576,0,0,0
1315,1141315,Valongo,0,5000,0,0,0,0,0
1316,1141316,Vila do Conde,0,0,50379,21591,0,0,0
1317,1141317,Vila Nova de Gaia,0,40000,136743,0,0,0,0
1301,1151301,Amarante,0,430000,0,0,0,0,0
1302,1151302,Baião,0,1255000,137970,0,0,0,0
304,1150304,Cabeceiras de Basto,0,6545000,21591,0,0,0,0
106,1150106,Castelo de Paiva,0,100000,50379,0,0,0,0
305,1150305,Celorico de Basto,0,390000,28788,0,0,0,0
1804,1151804,Cinfães,0,3685000,14394,0,0,0,0
1303,1151303,Felgueiras,0,85000,21591,0,0,0,0
1305,1151305,Lousada,0,90000,0,0,0,0,0
1307,1151307,Marco de Canaveses,0,615000,115152,0,0,0,0
1705,1151705,Mondim de Basto,0,1475000,7197,0,0,0,0
1309,1151309,Paços de Ferreira,0,20000,14394,0,0,0,0
1310,1151310,Paredes,0,5000,43182,0,0,0,0
1311,1151311,Penafiel,0,80000,43182,0,0,0,0
1813,1151813,Resende,0,1050000,7197,0,0,0,0
1709,1151709,Ribeira de Pena,0,4505000,0,0,0,0,0
104,1160104,Arouca,0,895000,14394,0,0,0,0
113,1160113,Oliveira de Azeméis,0,15000,43182,0,0,0,0
109,1160109,Santa Maria da Feira,0,0,86364,0,0,0,0
116,1160116,São João da Madeira,0,0,0,0,0,0,0
119,1160119,Vale de Cambra,0,755000,35985,0,0,0,0
1701,1171701,Alijó,0,40000,0,0,0,0,0
1801,1171801,Armamar,0,50000,9855,0,0,0,0
403,1170403,Carrazeda de Ansiães,0,55000,0,0,0,0,0
404,1170404,Freixo de Espada à Cinta,0,0,0,0,0,0,0
1805,1171805,Lamego,0,995000,9855,0,0,0,0
1704,1171704,Mesão Frio,0,0,0,0,0,0,0
1807,1171807,Moimenta da Beira,0,1045000,187245,0,0,0,0
1812,1171812,Penedono,0,870000,9855,0,0,0,0
1708,1171708,Peso da Régua,0,0,78840,0,0,0,0
1710,1171710,Sabrosa,0,75000,0,0,0,0,0
1711,1171711,Santa Marta de Penaguião,0,0,0,0,0,0,0
1815,1171815,São João da Pesqueira,0,210000,9855,0,0,0,0
1818,1171818,Sernancelhe,0,1185000,39420,0,0,0,0
1819,1171819,Tabuaço,0,25000,0,0,0,0,0
1820,1171820,Tarouca,0,390000,9855,0,0,0,0
409,1170409,Torre de Moncorvo,0,0,0,0,0,0,0
410,1170410,Vila Flor,0,110000,285795,0,0,0,0
914,1170914,Vila Nova de Foz Côa,0,0,0,29565,0,0,0
1714,1171714,Vila Real,0,2185000,68985,68985,0,0,0
401,1180401,Alfândega da Fé,0,5000,364635,0,0,0,0
1702,1181702,Boticas,0,13670000,0,0,0,0,0
402,1180402,Bragança,0,6830000,1281150,0,64386,0,0
1703,1181703,Chaves,0,5910000,374490,137970,0,0,0
405,1180405,Macedo de Cavaleiros,0,990000,1251585,0,0,0,0
406,1180406,Miranda do Douro,0,15000,197100,0,0,0,0
407,1180407,Mirandela,0,215000,423765,59130,0,0,0
408,1180408,Mogadouro,0,0,19710,0,0,0,0
1706,1181706,Montalegre,0,32655000,0,0,0,0,0
1707,1181707,Murça,0,120000,0,0,0,0,0
1712,1181712,Valpaços,0,1030000,0,0,0,0,0
1713,1181713,Vila Pouca de Aguiar,0,7785000,808110,0,0,0,0
