"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",114.501228080096,0,0,0,0,0,0,0,0
1602,"1111602","Caminha",1879.43309549072,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",252.097742397248,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",9901.65507112109,0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",2291.88209132608,0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",41394.9879852481,0,0,0,0,0,0,0,0
1608,"1111608","Valença",3484.01370946323,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",30530.8384081392,0,0,0,0,0,0,0,0
1610,"1111610","Vila Nova de Cerveira",6326.23541981482,0,0,0,0,0,0,0,0
301,"1120301","Amares",5867.93639862144,0,0,0,0,0,0,0,0
302,"1120302","Barcelos",520671.123312392,0,0,0,0,0,0,0,0
303,"1120303","Braga",47583.6268907458,0,0,0,0,0,0,0,0
306,"1120306","Esposende",67089.3298123488,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",23700.4075035299,0,0,0,0,0,0,0,0
307,"1130307","Fafe",2979.81822466874,0,0,0,0,0,0,0,0
308,"1130308","Guimarães",37154.7274868363,0,0,0,0,0,0,0,0
309,"1130309","Póvoa de Lanhoso",8457.76625770278,0,0,0,0,0,0,0,0
1314,"1131314","Santo Tirso",31539.1829394851,0,0,0,0,0,0,0,0
1318,"1131318","Trofa",72819.6696966531,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",1673.52592556758,0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",186507.377154639,0,0,0,0,0,0,0,0
314,"1130314","Vizela",2291.88209132608,0,0,0,0,0,0,0,0
107,"1140107","Espinho",3071.56471362787,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",2612.9251453184,0,0,0,0,0,0,0,0
1306,"1141306","Maia",58677.413580004,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",49486.1552724736,0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",218780.052143952,0,0,0,0,0,0,0,0
1315,"1141315","Valongo",12308.6730465164,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",453627.643525401,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",2612.9251453184,0,0,0,0,0,0,0,0
1301,"1151301","Amarante",4171.6557339329,0,0,0,0,0,0,0,0
1302,"1151302","Baião",45.850025358016,0,0,0,0,0,0,0,0
304,"1150304","Cabeceiras de Basto",573.140796389568,0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",573.140796389568,0,0,0,0,0,0,0,0
305,"1150305","Celorico de Basto",5317.55034135283,0,0,0,0,0,0,0,0
1804,"1151804","Cinfães",45.850025358016,0,0,0,0,0,0,0,0
1303,"1151303","Felgueiras",13729.8071208137,0,0,0,0,0,0,0,0
1305,"1151305","Lousada",9328.85482184762,0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",710.73731070672,0,0,0,0,0,0,0,0
1705,"1151705","Mondim de Basto",23.095286237056,0,0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",12950.1244985119,0,0,0,0,0,0,0,0
1310,"1151310","Paredes",7220.07872308061,0,0,0,0,0,0,0,0
1311,"1151311","Penafiel",13821.2130626567,0,0,0,0,0,0,0,0
1813,"1151813","Resende",1695.98655581555,0,0,0,0,0,0,0,0
1709,"1151709","Ribeira de Pena",4698.90006672134,0,0,0,0,0,0,0,0
104,"1160104","Arouca",39813.5026575127,0,0,0,0,0,0,0,0
113,"1160113","Oliveira de Azeméis",74744.9528175018,0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",17396.926822836,0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",7357.67523739776,0,0,0,0,0,0,0,0
1701,"1171701","Alijó",183.446539675168,0,0,0,0,0,0,0,0
1801,"1171801","Armamar",0,0,0,0,0,0,0,0,0
403,"1170403","Carrazeda de Ansiães",321.04305399232,0,0,0,0,0,0,0,0
404,"1170404","Freixo de Espada à Cinta",23.095286237056,0,0,0,0,0,0,0,0
1805,"1171805","Lamego",0,0,0,0,0,0,0,0,0
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",21637.1873212479,0,0,0,0,0,0,0,0
1812,"1171812","Penedono",3255.01125330304,0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",23.095286237056,0,0,0,0,0,0,0,0
1710,"1171710","Sabrosa",3369.51248138314,0,0,0,0,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",68.945311595072,0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",23.095286237056,0,0,0,0,0,0,0,0
1818,"1171818","Sernancelhe",5775.89580078931,0,0,0,0,0,0,0,0
1819,"1171819","Tabuaço",0,0,0,0,0,0,0,0,0
1820,"1171820","Tarouca",5088.59432343574,0,0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",0,0,0,0,0,0,0,0,0
