Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM,nha
109,1160109,Santa Maria da Feira,0,0,0,0,0,0,0,0,0
116,1160116,São João da Madeira,0,0,0,0,0,0,0,0,
119,1160119,Vale de Cambra,0,0,0,0,0,0,0,0,0
1701,1171701,Alijó,0,0,0,0,0,0,0,0,0
1801,1171801,Armamar,0,0,0,0,0,0,0,0,0
403,1170403,Carrazeda de Ansiães,0,0,0,0,0,0,0,0,0
404,1170404,Freixo de Espada à Cinta,0,0,0,0,0,0,0,0,0
1805,1171805,Lamego,0,0,0,0,0,0,0,0,0
1704,1171704,Mesão Frio,0,0,0,0,0,0,0,0,0
1807,1171807,Moimenta da Beira,0,0,0,0,0,0,0,0,0
1812,1171812,Penedono,0,0,0,0,0,0,0,0,0
1708,1171708,Peso da Régua,0,0,0,0,0,0,0,0,0
1710,1171710,Sabrosa,0,0,0,0,0,0,0,0,0
1711,1171711,Santa Marta de Penaguião,0,0,0,0,0,0,0,0,0
1815,1171815,São João da Pesqueira,0,0,0,0,0,0,0,0,0
1818,1171818,Sernancelhe,0,0,0,0,0,0,0,0,0
1819,1171819,Tabuaço,0,0,0,0,0,0,0,0,0
1820,1171820,Tarouca,0,0,0,0,0,0,0,0,0
409,1170409,Torre de Moncorvo,0,0,0,0,0,0,0,0,0
410,1170410,Vila Flor,0,0,0,0,0,0,0,0,0
914,1170914,Vila Nova de Foz Côa,0,0,0,0,0,0,0,0,0
1714,1171714,Vila Real,0,0,0,0,0,0,0,0,0
401,1180401,Alfândega da Fé,2.49,117.15,73.63,0,0,114.26,0.17,307.7,0.0246357085668535
1702,1181702,Boticas,414.32,3660.42,5.62,0,0,0,0,4080.36,0.369899374490073
402,1180402,Bragança,643.9,6797.27,1273.07,0,16.28,8.24000000000001,0,8738.76,0.197794527059143
1703,1181703,Chaves,0,0,0,0,0,0,0,0,0
405,1180405,Macedo de Cavaleiros,0,0,0,0,0,0,0,0,0
406,1180406,Miranda do Douro,0,0,0,0,0,0,0,0,0
407,1180407,Mirandela,0,0,0,0,0,0,0,0,0
408,1180408,Mogadouro,0,0,0,0,0,0,0,0,0
1706,1181706,Montalegre,0,0,0,0,0,0,0,0,0
1707,1181707,Murça,0,0,0,0,0,0,0,0,0
1712,1181712,Valpaços,0,0,0,0,0,0,0,0,0
1713,1181713,Vila Pouca de Aguiar,0,0,0,0,0,0,0,0,0
411,1180411,Vimioso,0,0,0,0,0,0,0,0,0
412,1180412,Vinhais,0,0,0,0,0,0,0,0,0
101,1610101,Águeda,7870.68,8306.6,13612.18,4216.35,0,113.3,0,34119.11,11.6926353666895
102,1610102,Albergaria-a-Velha,168.56,0,897.43,182.59,0,0.86,0,1249.44,0.481479768786127
103,1610103,Anadia,453.45,120.57,1635.09,446.12,0,4.54,2.37,2662.14,0.516118650639783
105,1610105,Aveiro,1573.12,83.94,8541.54,4772.27,0,285.34,417.45,15673.66,5.40098552722261
108,1610108,Estarreja,2284.61,11370.2,109460.24,32212.11,0,775.38,0,156102.54,48.7211423220974
110,1610110,Ílhavo,359.07,44.52,3152.46,3040.44,0,219.91,0,6816.4,7.3137339055794
111,1610111,Mealhada,2474.54,359.18,3732.09,1657.38,0,9.11,0,8232.3,3.18341067285383
112,1610112,Murtosa,10.62,0,5660.74,5239.63,0,1233.08,0,12144.07,7.56639875389408
114,1610114,Oliveira do Bairro,3903.04,9779.15,13808.73,400.1,109.74,2001.64,6.88,30009.28,12.1053973376361
115,1610115,Ovar,4506.05,48.01,28197.97,2140.91,0,1138.47,0,36031.41,18.9639
117,1610117,Sever do Vouga,3851.47,1532.83,940.360000000001,0,0,27.6,14.79,6367.05,6.98141447368421
118,1610118,Vagos,250.94,41.93,11600.36,1972.22,0,667.44,123.54,14656.43,4.17205522345574
602,1620602,Cantanhede,2157.73,880.7,29336.7,1250.21,0,950.959999999999,197.46,34773.76,4.10843100189036
603,1620603,Coimbra,27591.2,18652.68,5029.4,2366.61,1610.8,494.210000000001,41.03,55785.93,8.59302680221811
604,1620604,Condeixa-a-Nova,13578.96,6621.54,5819.82,474.23,2131.6,57.0600000000001,0,28683.21,9.77947834981248
605,1620605,Figueira da Foz,7481.13,185896.35,27181.81,2131.56,2424.39,977.009999999998,0,226092.25,33.3223655121592
608,1620608,Mira,0,0,0,0,0,0,0,0,0
610,1620610,Montemor-o-Velho,0,0,0,0,0,0,0,0,0
613,1620613,Penacova,0,0,0,0,0,0,0,0,0
615,1620615,Soure,41575.67,163921.44,20864.54,7770.35,0,261.17,0,234393.17,36.0715866420437
1004,1631004,Batalha,1619.2,1367.11,1910.07,191.47,0,1644.81,24.07,6756.73,3.16622774133083
1009,1631009,Leiria,0,0,0,0,0,0,0,0,0
1010,1631010,Marinha Grande,0,0,0,0,0,0,0,0,0
1015,1631015,Pombal,19679.83,22843.47,19615.22,2349.84,363.16,599.14,149.87,65600.53,8.61125360987136
1016,1631016,Porto de Mós,0,0,0,0,0,0,0,0,0
1002,1641002,Alvaiázere,0,0,0,0,0,0,0,0,0
1003,1641003,Ansião,0,0,0,0,0,0,0,0,0
601,1640601,Arganil,14695.35,1771.59,36100.9,2868.79,0,345.51,0,55782.14,36.0117107811491
1007,1641007,Castanheira de Pêra,1719.77,0,1023.94,0,0,53.1200000000001,0,2796.83,32.5212790697674
1008,1641008,Figueiró dos Vinhos,186.53,10.42,155.91,6.75,0,0,0,359.61,0.530398230088496
606,1640606,Góis,0,0,0,0,0,0,0,0,0
607,1640607,Lousã,0,0,0,0,0,0,0,0,0
609,1640609,Miranda do Corvo,10275.11,2807.01,9154.93,0,0,1380.1,0,23617.15,23.7358291457286
611,1640611,Oliveira do Hospital,610.45,226.86,1319.89,32.38,0,16.52,0,2206.1,0.526766953199618
612,1640612,Pampilhosa da Serra,0,0,0,0,0,0,0,0,0
1013,1641013,Pedrógão Grande,123.88,11.44,121.57,0,0,0,2.74,259.63,0.42285016286645
614,1640614,Penela,0,0,0,0,0,0,0,0,0
616,1640616,Tábua,1421.61,709.92,4231.19,295.61,0,85.65,0,6743.98,3.00667855550602
617,1640617,Vila Nova de Poiares,0,0,0,0,0,0,0,0,0
901,1650901,Aguiar da Beira,0,0,0,0,0,0,0,0,0
1802,1651802,Carregal do Sal,0,0,0,0,0,0,0,0,0
1803,1651803,Castro Daire,0,0,0,0,0,0,0,0,0
1806,1651806,Mangualde,0,0,0,0,0,0,0,0,0
1808,1651808,Mortágua,0,0,0,0,0,0,0,0,0
1809,1651809,Nelas,0,0,0,0,0,0,0,0,0
1810,1651810,Oliveira de Frades,0,0,0,0,0,0,0,0,0
1811,1651811,Penalva do Castelo,0,0,0,0,0,0,0,0,0
1814,1651814,Santa Comba Dão,0,0,0,0,0,0,0,0,0
1816,1651816,São Pedro do Sul,0,0,0,0,0,0,0,0,0
1817,1651817,Sátão,0,0,0,0,0,0,0,0,0
1821,1651821,Tondela,0,0,0,0,0,0,0,0,0
1822,1651822,Vila Nova de Paiva,0,0,0,0,0,0,0,0,0
1823,1651823,Viseu,0,0,0,0,0,0,0,0,0
1824,1651824,Vouzela,0,0,0,0,0,0,0,0,0
1413,1661413,Mação,0,0,0,0,0,0,0,0,0
506,1660506,Oleiros,0,0,0,0,0,0,0,0,0
508,1660508,Proença-a-Nova,0,0,0,0,0,0,0,0,0
509,1660509,Sertã,0,0,0,0,0,0,0,0,0
510,1660510,Vila de Rei,0,0,0,0,0,0,0,0,0
905,1670905,Fornos de Algodres,0,0,0,0,0,0,0,0,0
906,1670906,Gouveia,0,0,0,0,0,0,0,0,0
912,1670912,Seia,0,0,0,0,0,0,0,0,0
902,1680902,Almeida,0,0,0,0,0,0,0,0,0
903,1680903,Celorico da Beira,0,0,0,0,0,0,0,0,0
904,1680904,Figueira de Castelo Rodrigo,0,0,0,0,0,0,0,0,0
907,1680907,Guarda,0,0,0,0,0,0,0,0,0
908,1680908,Manteigas,0,0,0,0,0,0,0,0,0
909,1680909,Mêda,0,0,0,0,0,0,0,0,0
910,1680910,Pinhel,0,0,0,0,0,0,0,0,0
911,1680911,Sabugal,0,0,0,0,0,0,0,0,0
913,1680913,Trancoso,0,0,0,0,0,0,0,0,0
502,1690502,Castelo Branco,0,0,0,0,0,0,0,0,0
505,1690505,Idanha-a-Nova,0,0,0,0,0,0,0,0,0
507,1690507,Penamacor,0,0,0,0,0,0,0,0,0
511,1690511,Vila Velha de Ródão,0,0,0,0,0,0,0,0,0
501,16A0501,Belmonte,0,0,0,0,0,0,0,0,0
503,16A0503,Covilhã,0,0,0,0,0,0,0,0,0
504,16A0504,Fundão,0,0,0,0,0,0,0,0,0
1001,16B1001,Alcobaça,0,0,0,0,0,0,0,0,0
1101,16B1101,Alenquer,0,0,0,0,0,0,0,0,0
1102,16B1102,Arruda dos Vinhos,0,0,0,0,0,0,0,0,0
1005,16B1005,Bombarral,0,0,0,0,0,0,0,0,0
1104,16B1104,Cadaval,0,0,0,0,0,0,0,0,0
1006,16B1006,Caldas da Rainha,0,0,0,0,0,0,0,0,0
1108,16B1108,Lourinhã,0,0,0,0,0,0,0,0,0
1011,16B1011,Nazaré,0,0,0,0,0,0,0,0,0
1012,16B1012,Óbidos,0,0,0,0,0,0,0,0,0
1014,16B1014,Peniche,0,3.71,277.33,0.77,0,33.54,302.82,618.17,0.197309288222151
1112,16B1112,Sobral de Monte Agraço,19.11,19.51,122.09,0,8.08,22.01,161.04,351.84,0.103971631205674
1113,16B1113,Torres Vedras,0,0,0,0,0,0,0,0,0
1401,16C1401,Abrantes,0,0,0,0,0,0,0,0,0
1402,16C1402,Alcanena,0,0,0,0,0,0,0,0,0
1408,16C1408,Constância,0,0,0,0,0,0,0,0,0
1410,16C1410,Entroncamento,469.87,261.87,111.68,0,0,313.77,0,1157.19,6.57494318181818
1411,16C1411,Ferreira do Zêzere,0,0,0,0,0,0,0,0,0
1421,16C1421,Ourém,0,0,0,0,0,0,0,0,0
1417,16C1417,Sardoal,0,0,0,0,0,0,0,0,0
1418,16C1418,Tomar,2183.41,1373.21,2805.65,508.18,501.5,437.96,43.4,7853.31,0.993586791497976
1419,16C1419,Torres Novas,0,0,0,0,0,0,0,0,0
1420,16C1420,Vila Nova da Barquinha,0,0,0,0,0,0,0,0,0
1115,1711115,Amadora,0,0,0,0,0,0,0,0,0
1105,1711105,Cascais,0,0,0,0,0,0,0,0,0
1106,1711106,Lisboa,0,0,0,0,0,0,0,0,
1107,1711107,Loures,0,0,0,0,0,0,0,0,0
1109,1711109,Mafra,0,0,0,0,0,0,0,0,0
1116,1711116,Odivelas,0,0,0,0,0,0,0,0,0
1110,1711110,Oeiras,0,0,0,0,0,0,0,0,0
1111,1711111,Sintra,0,0,0,0,0,0,0,0,0
1114,1711114,Vila Franca de Xira,0,0,0,0,0,0,0,0,0
1502,1721502,Alcochete,0,0,0,0,0,0,0,0,0
1503,1721503,Almada,0.64,1.25,45.06,0.35,21.66,0.38,0.22,69.56,0.129293680297398
1504,1721504,Barreiro,2.02,6.65,152.82,0,0,3.05,0,164.54,0.682738589211618
1506,1721506,Moita,51.52,163.55,797.58,1544.54,0,12.03,2.62,2571.84,1.33049146404553
1507,1721507,Montijo,0,0,0,0,0,0,0,0,0
1508,1721508,Palmela,0,0,0,0,0,0,0,0,0
1510,1721510,Seixal,0,0,0,0,0,0,0,0,0
1511,1721511,Sesimbra,0,0,0,0,0,0,0,0,0
1512,1721512,Setúbal,3.93,211.92,203.6,32.69,11.87,151.24,3.71,618.96,0.0996875503301659
1501,1811501,Alcácer do Sal,0,88724.71,1968.55,135.72,3835.11,356.3,147.06,95167.45,1.05230657805986
1505,1811505,Grândola,932.24,20730.97,1067.18,1161.38,3978.34,600.05,111.13,28581.29,0.635521090432037
211,1810211,Odemira,0,0,0,0,0,0,0,0,0
1509,1811509,Santiago do Cacém,1934.22,30270.75,2744.38,592.44,6887.04,10752.28,1036.55,54217.66,0.780166342902367
1513,1811513,Sines,0,0,0,0,0,0,0,0,0
1201,1821201,Alter do Chão,0,0,0,0,0,0,0,0,0
1202,1821202,Arronches,278.13,101.88,590.17,310.79,1179.45,110.33,0,2570.75,0.09807530901877
1203,1821203,Avis,0,0,0,0,0,0,0,0,0
1204,1821204,Campo Maior,0,0,0,0,0,0,0,0,0
1205,1821205,Castelo de Vide,0,0,0,0,0,0,0,0,0
1206,1821206,Crato,0,0,0,0,0,0,0,0,0
1207,1821207,Elvas,1267.49,1470.87,929.04,85.48,1628.29,3913.54,15.49,9310.2,0.161955954493268
1208,1821208,Fronteira,0,2.09,4.68,6.91,33.22,47.27,0,94.1700000000001,0.00529104393752107
1209,1821209,Gavião,292.88,209.21,927.57,1853.97,3053.55,56.43,0,6393.61,0.808192390342561
1210,1821210,Marvão,3,19.05,355.5,23.35,1692.15,40.88,0.739999999999999,2134.67,0.204001337920489
1211,1821211,Monforte,0,0.68,2.76,0,77.16,52.67,0,133.27,0.00353136013142903
707,1820707,Mora,0,0,0,0,0,0,0,0,0
1212,1821212,Nisa,0,0,0,0,0,0,0,0,0
1213,1821213,Ponte de Sor,0,0,0,0,0,0,0,0,0
1214,1821214,Portalegre,173.07,199.78,772.71,15.71,1962.51,458.62,1.3,3583.7,0.12149371122487
701,1830701,Alandroal,0,0,0,0,0,0,0,0,0
702,1830702,Arraiolos,0,0,0,0,0,0,0,0,0
703,1830703,Borba,0,0,0,0,0,0,0,0,0
704,1830704,Estremoz,0,0,0,0,0,0,0,0,0
705,1830705,Évora,2744.61,11099.12,4340.99,1739.67,7335.44,5310.86,0,32570.69,0.299467553005645
706,1830706,Montemor-o-Novo,0,0,0,0,0,0,0,0,0
708,1830708,Mourão,0,0,0,0,0,0,0,0,0
709,1830709,Portel,0,0,0,0,0,0,0,0,0
710,1830710,Redondo,0,0,0,0,0,0,0,0,0
711,1830711,Reguengos de Monsaraz,0,0,0,0,0,0,0,0,0
1215,1831215,Sousel,0,0,0,0,0,0,0,0,0
712,1830712,Vendas Novas,0,0,0,0,0,0,0,0,0
713,1830713,Viana do Alentejo,0,0,0,0,0,0,0,0,0
714,1830714,Vila Viçosa,0,0,0,0,0,0,0,0,0
201,1840201,Aljustrel,0,0,0,0,0,0,0,0,0
202,1840202,Almodôvar,0,0,0,0,0,0,0,0,0
203,1840203,Alvito,0,0,0,0,0,0,0,0,0
204,1840204,Barrancos,0,0,0,0,0,0,0,0,0
205,1840205,Beja,0,394.01,122.1,656.47,2099.53,3974.79,0,7246.9,0.0798433299546076
206,1840206,Castro Verde,0,0,0,0,0,0,0,0,0
207,1840207,Cuba,0,0,0,0,0,0,0,0,0
208,1840208,Ferreira do Alentejo,53.95,526.6,95.06,836.05,238.43,1100.61,24.07,2874.77,0.059167472780785
209,1840209,Mértola,0,0,0,0,0,0,0,0,0
210,1840210,Moura,0,0,0,0,0,0,0,0,0
212,1840212,Ourique,202.07,89.64,2.59,21.09,144.21,19.26,1.08,479.94,0.0111189880455936
213,1840213,Serpa,0,0,0,0,0,0,0,0,0
214,1840214,Vidigueira,0,0,0,0,0,0,0,0,0
1403,1851403,Almeirim,49.59,541.29,49.5,7.91,136.55,411.3,10.6,1206.74,0.130826105810928
1404,1851404,Alpiarça,0,0,0,0,0,0,0,0,0
1103,1851103,Azambuja,0,0,0,0,0,0,0,0,0
1405,1851405,Benavente,0,0,0,0,0,0,0,0,0
1406,1851406,Cartaxo,218.86,132.5,10.26,13.18,172.35,341.9,0,889.05,0.11009907120743
1407,1851407,Chamusca,4118.83,13710.93,4251.94,2056.14,2948.93,2218.11,62.97,29367.85,1.32706055128784
1409,1851409,Coruche,0,0,0,0,0,0,0,0,0
1412,1851412,Golegã,0,0,0,0,0,0,0,0,0
1414,1851414,Rio Maior,0,0,0,0,0,0,0,0,0
1415,1851415,Salvaterra de Magos,0,0,0,0,0,0,0,0,0
1416,1851416,Santarém,0,0,0,0,0,0,0,0,0
801,1500801,Albufeira,0,0,0,0,0,0,0,0,0
802,1500802,Alcoutim,0,0,0,0,0,0,0,0,0
803,1500803,Aljezur,0,0,0,0,0,0,0,0,0
804,1500804,Castro Marim,0,0,0,0,0,0,0,0,0
805,1500805,Faro,0,0,0,0,0,0,0,0,0
806,1500806,Lagoa,0,0,0,0,0,0,0,0,0
807,1500807,Lagos,0,0,0,0,0,0,0,0,0
808,1500808,Loulé,0,0,0,0,0,0,0,0,0
809,1500809,Monchique,0,0,0,0,0,0,0,0,0
810,1500810,Olhão,0,0,0,0,0,0,0,0,0
811,1500811,Portimão,0,0,0,0,0,0,0,0,0
812,1500812,São Brás de Alportel,0,41.75,2.31,0,0,22.85,1.69,68.6,0.0367434386716658
813,1500813,Silves,0,0,0,0,0,0,0,0,0
814,1500814,Tavira,0,0,0,0,0,0,0,0,0
815,1500815,Vila do Bispo,0,0,0,0,0,0,0,0,0
816,1500816,Vila Real de Santo António,0,0,0,0,0,0,0,0,0
