"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","total"
1508,"1721508","Palmela",0,0,0,0,0,0,0,0
1510,"1721510","Seixal",0,0,0,0,0,0,0,0
1511,"1721511","Sesimbra",0,0,0,0,0,0,0,0
1512,"1721512","Setúbal",0,0,0,0,0,0,0,0
1501,"1811501","Alcácer do Sal",0,0,0,527736.82,0,0,0,527736.82
1505,"1811505","Grândola",0,0,0,0,0,0,0,0
211,"1810211","Odemira",0,135881.65,0,0,0,0,0,135881.65
1509,"1811509","Santiago do Cacém",0,0,0,0,0,0,0,0
1513,"1811513","Sines",0,0,0,0,0,6864.22,10525.19,17389.41
1201,"1821201","Alter do Chão",0,0,0,0,0,0,0,0
1202,"1821202","Arronches",0,0,0,0,0,0,0,0
1203,"1821203","Avis",0,21824.16,0,0,0,0,0,21824.16
1204,"1821204","Campo Maior",51244.82,59357.03,17935.68,0,0,15403.36,88713.72,232654.61
1205,"1821205","Castelo de Vide",0,0,0,0,78.4900000000002,0,0,78.4900000000002
1206,"1821206","Crato",0,0,0,0,0,0,0,0
1207,"1821207","Elvas",0,0,0,0,0,0,0,0
1208,"1821208","Fronteira",25639.96,92071.52,14199.38,0,0,22981.57,61582.68,216475.11
1209,"1821209","Gavião",0,5972.9,0,0,0,0,0,5972.9
1210,"1821210","Marvão",0,0,0,0,0,0,0,0
1211,"1821211","Monforte",0,693.389999999999,14714.74,0,0,12051.44,30739.8,58199.37
707,"1820707","Mora",11018.51,102894.01,4375.9,0,0,0,0,118288.42
1212,"1821212","Nisa",0,0,0,0,0,0,0,0
1213,"1821213","Ponte de Sor",0,0,0,0,0,0,0,0
1214,"1821214","Portalegre",0,0,0,0,0,0,0,0
701,"1830701","Alandroal",0,7987.64999999999,0,0,0,0,0,7987.64999999999
702,"1830702","Arraiolos",0,0,0,0,0,0,0,0
703,"1830703","Borba",0,0,0,0,0,0,0,0
704,"1830704","Estremoz",0,0,0,0,0,0,0,0
705,"1830705","Évora",2215.90000000001,0,116880.5,0,0,0,140920.06,260016.46
706,"1830706","Montemor-o-Novo",0,0,0,0,0,0,0,0
708,"1830708","Mourão",0,0,0,0,0,0,0,0
709,"1830709","Portel",0,0,0,0,0,0,0,0
710,"1830710","Redondo",0,0,0,0,0,0,0,0
711,"1830711","Reguengos de Monsaraz",0,0,21403.64,0,0,9458.58,1420.9,32283.12
1215,"1831215","Sousel",0,0,0,0,0,0,0,0
712,"1830712","Vendas Novas",0,0,0,0,0,0,0,0
713,"1830713","Viana do Alentejo",0,0,0,0,0,0,0,0
714,"1830714","Vila Viçosa",0,0,0,0,0,8843.44,8593.19,17436.63
201,"1840201","Aljustrel",150381.58,0,139667.58,0,0,37606.45,213050.42,540706.03
202,"1840202","Almodôvar",0,0,12759.62,0,0,0,0,12759.62
203,"1840203","Alvito",9995.53,2846.98,26480.44,0,0,0,5448.76,44771.71
204,"1840204","Barrancos",0,0,0,0,0,0,0,0
205,"1840205","Beja",395242.84,0,137057.64,0,0,0,478333.7,1010634.18
206,"1840206","Castro Verde",49626.03,0,222145.43,0,0,20526.6,64732.23,357030.29
207,"1840207","Cuba",0,0,0,0,0,0,0,0
208,"1840208","Ferreira do Alentejo",0,0,0,0,0,0,0,0
209,"1840209","Mértola",0,0,63715.4,0,0,0,42099.78,105815.18
210,"1840210","Moura",0,0,0,0,0,0,76563.98,76563.98
212,"1840212","Ourique",0,0,0,0,0,0,0,0
213,"1840213","Serpa",118512.98,0,0,0,0,0,93466.96,211979.94
214,"1840214","Vidigueira",42407.06,0,26644.63,0,0,0,50810.94,119862.63
1403,"1851403","Almeirim",0,186000.22,0,15411.51,0,0,0,201411.73
1404,"1851404","Alpiarça",7474.76,187063.69,0,0,0,782.88,11516.38,206837.71
1103,"1851103","Azambuja",0,0,0,0,0,0,0,0
1405,"1851405","Benavente",0,0,0,0,0,0,0,0
1406,"1851406","Cartaxo",0,0,0,0,0,0,0,0
1407,"1851407","Chamusca",410.69,519359.11,1210.98,58281.17,0,0,40644.82,619906.77
1409,"1851409","Coruche",0,487716.76,0,61293.11,0,0,0,549009.87
1412,"1851412","Golegã",7316.66,766640.94,0,0,0,0,17991.46,791949.06
1414,"1851414","Rio Maior",0,0,0,0,0,0,0,0
1415,"1851415","Salvaterra de Magos",0,112008.01,0,0,0,0,0,112008.01
1416,"1851416","Santarém",0,0,0,0,0,0,0,0
801,"1500801","Albufeira",0,0,0,0,0,0,0,0
802,"1500802","Alcoutim",0,0,0,0,0,0,0,0
803,"1500803","Aljezur",0,8109.04,0,0,0,0,0,8109.04
804,"1500804","Castro Marim",0,0,0,0,0,0,0,0
805,"1500805","Faro",0,0,0,0,0,0,0,0
806,"1500806","Lagoa",0,0,0,0,0,0,0,0
807,"1500807","Lagos",0,0,0,0,0,0,0,0
808,"1500808","Loulé",0,0,0,0,0,0,0,0
809,"1500809","Monchique",0,0,0,0,0,0,0,0
810,"1500810","Olhão",0,0,0,0,0,0,0,0
811,"1500811","Portimão",0,0,0,0,0,0,0,0
812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0
813,"1500813","Silves",0,0,0,0,0,0,0,0
814,"1500814","Tavira",0,0,0,0,0,0,0,0
815,"1500815","Vila do Bispo",5240.63,0,0,0,0,0,3058.32,8298.95
816,"1500816","Vila Real de Santo António",0,0,0,0,0,0,0,0
