"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",675
1602,"1111602","Caminha",0
1603,"1111603","Melgaço",0
1604,"1111604","Monção",135
1605,"1111605","Paredes de Coura",135
1606,"1111606","Ponte da Barca",1620
1607,"1111607","Ponte de Lima",2700
1608,"1111608","Valença",810
1609,"1111609","Viana do Castelo",2565
1610,"1111610","Vila Nova de Cerveira",135
301,"1120301","Amares",1620
302,"1120302","Barcelos",8235
303,"1120303","Braga",3240
306,"1120306","Esposende",37125
310,"1120310","Terras de Bouro",405
313,"1120313","Vila Verde",2835
307,"1130307","Fafe",945
308,"1130308","Guimarães",20385
309,"1130309","Póvoa de Lanhoso",405
1314,"1131314","Santo Tirso",6615
1318,"1131318","Trofa",5400
311,"1130311","Vieira do Minho",135
312,"1130312","Vila Nova de Famalicão",7695
314,"1130314","Vizela",1215
107,"1140107","Espinho",405
1304,"1141304","Gondomar",22410
1306,"1141306","Maia",10800
1308,"1141308","Matosinhos",6750
1312,"1141312","Porto",270
1313,"1141313","Póvoa de Varzim",67365
1315,"1141315","Valongo",2295
1316,"1141316","Vila do Conde",9045
1317,"1141317","Vila Nova de Gaia",17415
1301,"1151301","Amarante",1890
1302,"1151302","Baião",540
304,"1150304","Cabeceiras de Basto",135
106,"1150106","Castelo de Paiva",270
305,"1150305","Celorico de Basto",135
1804,"1151804","Cinfães",405
1303,"1151303","Felgueiras",1485
1305,"1151305","Lousada",810
1307,"1151307","Marco de Canaveses",540
1705,"1151705","Mondim de Basto",135
1309,"1151309","Paços de Ferreira",945
1310,"1151310","Paredes",810
1311,"1151311","Penafiel",6345
1813,"1151813","Resende",270
1709,"1151709","Ribeira de Pena",0
104,"1160104","Arouca",810
113,"1160113","Oliveira de Azeméis",1350
109,"1160109","Santa Maria da Feira",540
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",0
1701,"1171701","Alijó",405
1801,"1171801","Armamar",0
403,"1170403","Carrazeda de Ansiães",0
404,"1170404","Freixo de Espada à Cinta",0
1805,"1171805","Lamego",1755
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",270
1812,"1171812","Penedono",0
1708,"1171708","Peso da Régua",0
1710,"1171710","Sabrosa",675
