Muni_ID,CAA_ID,Full_ID,Muni,uaa99,poly_corr,gw_code,aquifer_ID,recharge,gw_type
101,25,1610101,�gueda,2918,36.32869952,PTO01RH4_C2,22,14.9,Ind
101,26,1610101,�gueda,2918,13.8167279,PTA0X1RH4,6,5,Ind
101,27,1610101,�gueda,2918,9.596383334,PTO01RH4_C2,22,14.9,Ind
101,27,1610101,�gueda,2918,2.61409256,PTO1_C2,27,20.2,Aq
101,28,1610101,�gueda,2918,6.106769129,PTO01RH4_C2,22,14.9,Ind
101,28,1610101,�gueda,2918,9.474558286,PTO1_C2,27,20.2,Aq
101,29,1610101,�gueda,2918,22.63699819,PTA0X1RH4,6,5,Ind
101,29,1610101,�gueda,2918,4.702346687,PTO01RH4_C2,22,14.9,Ind
101,30,1610101,�gueda,2918,63.939886,PTO2,21,11.7,Aq
101,30,1610101,�gueda,2918,2.069222735,PTO1_C2,27,20.2,Aq
101,30,1610101,�gueda,2918,0.595967719,PTO1_C2,27,20.2,Aq
101,30,1610101,�gueda,2918,0.089708112,PTO1_C2,27,20.2,Aq
101,30,1610101,�gueda,2918,2.624197357,PTO1_C2,27,20.2,Aq
101,31,1610101,�gueda,2918,12.00294163,PTA0X1RH4,6,5,Ind
101,32,1610101,�gueda,2918,55.08978319,PTO01RH4_C2,22,14.9,Ind
101,33,1610101,�gueda,2918,11.74119069,PTA0X1RH4,6,5,Ind
101,34,1610101,�gueda,2918,15.8543439,PTA0X1RH4,6,5,Ind
101,35,1610101,�gueda,2918,18.332196,PTO1_C2,27,20.2,Aq
101,36,1610101,�gueda,2918,32.02160828,PTO1_C2,27,20.2,Aq
101,37,1610101,�gueda,2918,0.013510641,PTO2,21,11.7,Aq
101,38,1610101,�gueda,2918,2.057724945,PTO2,21,11.7,Aq
101,39,1610101,�gueda,2918,28.14203896,PTA0X1RH4,6,5,Ind
101,40,1610101,�gueda,2918,2.057817434,PTA0X1RH4,6,5,Ind
101,40,1610101,�gueda,2918,10.79548605,PTO01RH4_C2,22,14.9,Ind
101,41,1610101,�gueda,2918,11.3522763,PTA0X1RH4,6,5,Ind
101,42,1610101,�gueda,2918,15.02914403,PTO01RH4_C2,22,14.9,Ind
101,43,1610101,�gueda,2918,11.90635805,PTO01RH4_C2,22,14.9,Ind
101,44,1610101,�gueda,2918,45.25789518,PTO01RH4_C2,22,14.9,Ind
101,45,1610101,�gueda,2918,23.45472894,PTA0X1RH4,6,5,Ind
101,46,1610101,�gueda,2918,25.85453564,PTA0X1RH4,6,5,Ind
101,47,1610101,�gueda,2918,9.664919824,PTA0X1RH4,6,5,Ind
101,47,1610101,�gueda,2918,15.72775887,PTO01RH4_C2,22,14.9,Ind
101,48,1610101,�gueda,2918,14.96568238,PTO01RH4_C2,22,14.9,Ind
101,49,1610101,�gueda,2918,22.23514644,PTA0X1RH4,6,5,Ind
101,50,1610101,�gueda,2918,21.96979838,PTO01RH4_C2,22,14.9,Ind
101,51,1610101,�gueda,2918,12.21219704,PTO1_C2,27,20.2,Aq
101,52,1610101,�gueda,2918,36.55846752,PTA0X1RH4,6,5,Ind
101,53,1610101,�gueda,2918,0.001589771,PTA0X1RH4,6,5,Ind
101,53,1610101,�gueda,2918,0.285441309,PTA0X1RH4,6,5,Ind
101,53,1610101,�gueda,2918,242.3564691,PTO01RH4_C2,22,14.9,Ind
101,54,1610101,�gueda,2918,68.71016762,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,39.81766546,PTA0X1RH4,6,5,Ind
101,55,1610101,�gueda,2918,5.707695765,PTA0X1RH4,6,5,Ind
101,55,1610101,�gueda,2918,8.046827304,PTO2,21,11.7,Aq
101,55,1610101,�gueda,2918,1.605037965,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,156.941907,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,18.90328854,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,4.787222114,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,142.353828,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,0.69930347,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,31.37591198,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,0.034551294,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,0.422149444,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,0.679238625,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,80.6028681,PTO01RH4_C2,22,14.9,Ind
101,55,1610101,�gueda,2918,31.41802547,PTO1_C2,27,20.2,Aq
101,55,1610101,�gueda,2918,389.2002507,PTO1_C2,27,20.2,Aq
101,55,1610101,�gueda,2918,0.004557029,PTO1_C2,27,20.2,Aq
101,56,1610101,�gueda,2918,28.19631994,PTO01RH4_C2,22,14.9,Ind
101,56,1610101,�gueda,2918,8.184704627,PTO1_C2,27,20.2,Aq
101,57,1610101,�gueda,2918,93.36341024,PTO01RH4_C2,22,14.9,Ind
101,58,1610101,�gueda,2918,84.14710384,PTO2,21,11.7,Aq
101,58,1610101,�gueda,2918,10.39946383,PTO1_C2,27,20.2,Aq
101,58,1610101,�gueda,2918,1.958436619,PTO1_C2,27,20.2,Aq
101,58,1610101,�gueda,2918,236.3741881,PTO1_C2,27,20.2,Aq
101,58,1610101,�gueda,2918,21.39076125,PTO1_C2,27,20.2,Aq
101,58,1610101,�gueda,2918,4.600159492,PTO1_C2,27,20.2,Aq
102,59,1610102,ALBERGARIA-A-VELHA,2595,0.498143812,PTA0X1RH4,6,5,Ind
102,59,1610102,ALBERGARIA-A-VELHA,2595,76.67162241,PTA0X1RH4,6,5,Ind
102,60,1610102,ALBERGARIA-A-VELHA,2595,16.61085747,PTA0X1RH4,6,5,Ind
102,61,1610102,ALBERGARIA-A-VELHA,2595,18.60591269,PTA0X1RH4,6,5,Ind
102,62,1610102,ALBERGARIA-A-VELHA,2595,19.86271604,PTA0X1RH4,6,5,Ind
102,63,1610102,ALBERGARIA-A-VELHA,2595,24.66207548,PTA0X1RH4,6,5,Ind
102,64,1610102,ALBERGARIA-A-VELHA,2595,44.4923145,PTA0X1RH4,6,5,Ind
102,65,1610102,ALBERGARIA-A-VELHA,2595,14.71718308,PTA0X1RH4,6,5,Ind
102,66,1610102,ALBERGARIA-A-VELHA,2595,42.15603415,PTA0X1RH4,6,5,Ind
102,67,1610102,ALBERGARIA-A-VELHA,2595,18.74395751,PTA0X1RH4,6,5,Ind
102,68,1610102,ALBERGARIA-A-VELHA,2595,54.12313778,PTA0X1RH4,6,5,Ind
102,69,1610102,ALBERGARIA-A-VELHA,2595,27.7600449,PTA0X1RH4,6,5,Ind
102,70,1610102,ALBERGARIA-A-VELHA,2595,16.04012256,PTA0X1RH4,6,5,Ind
102,71,1610102,ALBERGARIA-A-VELHA,2595,31.11426357,PTO01RH4_C2,22,14.9,Ind
102,72,1610102,ALBERGARIA-A-VELHA,2595,44.07905129,PTA0X1RH4,6,5,Ind
102,73,1610102,ALBERGARIA-A-VELHA,2595,41.79551117,PTA0X1RH4,6,5,Ind
102,74,1610102,ALBERGARIA-A-VELHA,2595,41.56180294,PTA0X1RH4,6,5,Ind
102,74,1610102,ALBERGARIA-A-VELHA,2595,0.31145139,PTO01RH4_C2,22,14.9,Ind
102,75,1610102,ALBERGARIA-A-VELHA,2595,41.40871882,PTA0X1RH4,6,5,Ind
102,75,1610102,ALBERGARIA-A-VELHA,2595,175.3735008,PTA0X1RH4,6,5,Ind
102,75,1610102,ALBERGARIA-A-VELHA,2595,93.4087056,PTO2,21,11.7,Aq
102,75,1610102,ALBERGARIA-A-VELHA,2595,0.656928713,PTO2,21,11.7,Aq
102,75,1610102,ALBERGARIA-A-VELHA,2595,917.4252949,PTO01RH4_C2,22,14.9,Ind
102,75,1610102,ALBERGARIA-A-VELHA,2595,20.46589401,PTO01RH4_C2,22,14.9,Ind
102,75,1610102,ALBERGARIA-A-VELHA,2595,0.302759473,PTO01RH4_C2,22,14.9,Ind
102,75,1610102,ALBERGARIA-A-VELHA,2595,3.042311266,PTO01RH4_C2,22,14.9,Ind
102,75,1610102,ALBERGARIA-A-VELHA,2595,0.097281946,PTO01RH4_C2,22,14.9,Ind
102,75,1610102,ALBERGARIA-A-VELHA,2595,673.2397793,PTO1_C2,27,20.2,Aq
102,75,1610102,ALBERGARIA-A-VELHA,2595,0.656928713,PTO1_C2,27,20.2,Aq
102,75,1610102,ALBERGARIA-A-VELHA,2595,135.1156938,PTO1_C2,27,20.2,Aq
103,76,1610103,ANADIA,5158,22.06951488,PTA0X1RH4,6,5,Ind
103,77,1610103,ANADIA,5158,39.09300394,PTO3,24,11.2,Aq
103,78,1610103,ANADIA,5158,2.060434932,PTO01RH4_C2,22,14.9,Ind
103,78,1610103,ANADIA,5158,14.98616625,PTO3,24,11.2,Aq
103,78,1610103,ANADIA,5158,0.239222015,PTO1_C2,27,20.2,Aq
103,79,1610103,ANADIA,5158,30.15747979,PTA0X1RH4,6,5,Ind
103,80,1610103,ANADIA,5158,50.51870494,PTO01RH4_C2,22,14.9,Ind
103,81,1610103,ANADIA,5158,15.40041296,PTA0X1RH4,6,5,Ind
103,82,1610103,ANADIA,5158,18.69922818,PTA0X1RH4,6,5,Ind
103,83,1610103,ANADIA,5158,0.111465154,PTA0X1RH4,6,5,Ind
103,83,1610103,ANADIA,5158,0.63978486,PTA0X1RH4,6,5,Ind
103,84,1610103,ANADIA,5158,6.757943291,PTO01RH4_C2,22,14.9,Ind
103,84,1610103,ANADIA,5158,11.368512,PTO01RH4_C2,22,14.9,Ind
103,84,1610103,ANADIA,5158,0.001434014,PTO01RH4_C2,22,14.9,Ind
103,84,1610103,ANADIA,5158,18.42805857,PTO01RH4_C2,22,14.9,Ind
103,84,1610103,ANADIA,5158,2.061874315,PTO3,24,11.2,Aq
103,84,1610103,ANADIA,5158,30.8702318,PTO3,24,11.2,Aq
103,84,1610103,ANADIA,5158,2.369755596,PTO3,24,11.2,Aq
103,84,1610103,ANADIA,5158,5.566570303,PTO1_C2,27,20.2,Aq
103,84,1610103,ANADIA,5158,170.3530722,PTO1_C2,27,20.2,Aq
103,85,1610103,ANADIA,5158,93.69231863,PTA0X1RH4,6,5,Ind
103,85,1610103,ANADIA,5158,0.598389952,PTO01RH4_C2,22,14.9,Ind
103,85,1610103,ANADIA,5158,100.5905991,PTO01RH4_C2,22,14.9,Ind
103,85,1610103,ANADIA,5158,0.007734833,PTO3,24,11.2,Aq
103,85,1610103,ANADIA,5158,0.025161246,PTO3,24,11.2,Aq
103,85,1610103,ANADIA,5158,196.7749373,PTO1_C2,27,20.2,Aq
103,86,1610103,ANADIA,5158,1197.745516,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,0.638969572,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,5.535060662,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,126.7340301,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,0.406703844,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,14.40008136,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,16.53016247,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,4.68262309,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,39.13483388,PTO2,21,11.7,Aq
103,86,1610103,ANADIA,5158,1.827969814,PTO01RH4_C2,22,14.9,Ind
103,86,1610103,ANADIA,5158,266.6419459,PTO01RH4_C2,22,14.9,Ind
103,86,1610103,ANADIA,5158,2379.981917,PTO3,24,11.2,Aq
103,86,1610103,ANADIA,5158,0.000110751,PTO3,24,11.2,Aq
103,86,1610103,ANADIA,5158,3.850852926,PTO3,24,11.2,Aq
103,86,1610103,ANADIA,5158,6.428674371,PTO1_C2,27,20.2,Aq
103,86,1610103,ANADIA,5158,116.4083807,PTO1_C2,27,20.2,Aq
103,86,1610103,ANADIA,5158,0.803691805,PTO1_C2,27,20.2,Aq
103,86,1610103,ANADIA,5158,79.8654479,PTO1_C2,27,20.2,Aq
103,86,1610103,ANADIA,5158,23.08262509,PTO1_C2,27,20.2,Aq
103,86,1610103,ANADIA,5158,12.41650465,PTO1_C2,27,20.2,Aq
103,86,1610103,ANADIA,5158,1.847210562,PTO1_C2,27,20.2,Aq
103,86,1610103,ANADIA,5158,25.59467624,PTO1_C2,27,20.2,Aq
104,87,1160104,AROUCA,4026,34.70694154,PTA0X1RH3,3,3,Ind
104,88,1160104,AROUCA,4026,110.1392967,PTA0X1RH3,3,3,Ind
104,89,1160104,AROUCA,4026,4.232093652,PTA0X1RH3,3,3,Ind
104,90,1160104,AROUCA,4026,28.52196785,PTA0X1RH3,3,3,Ind
104,91,1160104,AROUCA,4026,20.84617029,PTA0X1RH3,3,3,Ind
104,92,1160104,AROUCA,4026,5.692266005,PTA0X1RH3,3,3,Ind
104,93,1160104,AROUCA,4026,21.89568943,PTA0X1RH3,3,3,Ind
104,94,1160104,AROUCA,4026,2.079508704,PTA0X1RH3,3,3,Ind
104,94,1160104,AROUCA,4026,0.17288426,PTA0X1RH3,3,3,Ind
104,95,1160104,AROUCA,4026,47.62981115,PTA0X1RH3,3,3,Ind
104,96,1160104,AROUCA,4026,0.140350042,PTA0X1RH3,3,3,Ind
104,97,1160104,AROUCA,4026,22.38531275,PTA0X1RH3,3,3,Ind
104,98,1160104,AROUCA,4026,80.60387385,PTA0X1RH3,3,3,Ind
104,99,1160104,AROUCA,4026,57.66837352,PTA0X1RH3,3,3,Ind
104,100,1160104,AROUCA,4026,21.64115285,PTA0X1RH3,3,3,Ind
104,101,1160104,AROUCA,4026,31.35275764,PTA0X1RH3,3,3,Ind
104,102,1160104,AROUCA,4026,69.02231758,PTA0X1RH3,3,3,Ind
104,103,1160104,AROUCA,4026,27.06294793,PTA0X1RH3,3,3,Ind
104,104,1160104,AROUCA,4026,49.58372284,PTA0X1RH3,3,3,Ind
104,105,1160104,AROUCA,4026,171.2890224,PTA0X1RH3,3,3,Ind
104,106,1160104,AROUCA,4026,27.7150249,PTA0X1RH3,3,3,Ind
104,107,1160104,AROUCA,4026,26.10344246,PTA0X1RH3,3,3,Ind
104,107,1160104,AROUCA,4026,4.175611256,PTA0X1RH3,3,3,Ind
104,107,1160104,AROUCA,4026,51.08172713,PTA0X1RH4,6,5,Ind
104,108,1160104,AROUCA,4026,20.70692036,PTA0X1RH4,6,5,Ind
104,109,1160104,AROUCA,4026,22.12632196,PTA0X1RH3,3,3,Ind
104,110,1160104,AROUCA,4026,64.33066993,PTA0X1RH3,3,3,Ind
104,111,1160104,AROUCA,4026,166.1411504,PTA0X1RH3,3,3,Ind
104,112,1160104,AROUCA,4026,29.11912996,PTA0X1RH3,3,3,Ind
104,113,1160104,AROUCA,4026,52.80879316,PTA0X1RH3,3,3,Ind
104,114,1160104,AROUCA,4026,21.10223919,PTA0X1RH3,3,3,Ind
104,115,1160104,AROUCA,4026,40.77053281,PTA0X1RH3,3,3,Ind
104,116,1160104,AROUCA,4026,1.327245975,PTA0X1RH3,3,3,Ind
104,116,1160104,AROUCA,4026,73.50989621,PTA0X1RH4,6,5,Ind
104,117,1160104,AROUCA,4026,21.47075494,PTA0X1RH3,3,3,Ind
104,118,1160104,AROUCA,4026,27.71275751,PTA0X1RH3,3,3,Ind
104,119,1160104,AROUCA,4026,39.74201471,PTA0X1RH3,3,3,Ind
104,120,1160104,AROUCA,4026,1.219964631,PTA0X1RH4,6,5,Ind
104,121,1160104,AROUCA,4026,63.88163781,PTA0X1RH3,3,3,Ind
104,122,1160104,AROUCA,4026,2.950819038,PTA0X1RH3,3,3,Ind
104,122,1160104,AROUCA,4026,1.822115156,PTA0X1RH4,6,5,Ind
104,123,1160104,AROUCA,4026,46.59322708,PTA0X1RH3,3,3,Ind
104,124,1160104,AROUCA,4026,87.17933852,PTA0X1RH4,6,5,Ind
104,125,1160104,AROUCA,4026,24.04084079,PTA0X1RH4,6,5,Ind
104,126,1160104,AROUCA,4026,196.3257631,PTA0X1RH3,3,3,Ind
104,126,1160104,AROUCA,4026,71.11744793,PTA0X1RH3,3,3,Ind
104,127,1160104,AROUCA,4026,388.0281786,PTA0X1RH3,3,3,Ind
104,128,1160104,AROUCA,4026,176.269082,PTA0X1RH3,3,3,Ind
104,129,1160104,AROUCA,4026,974.150164,PTA0X1RH3,3,3,Ind
104,130,1160104,AROUCA,4026,260.3859375,PTA0X1RH3,3,3,Ind
104,131,1160104,AROUCA,4026,171.5905402,PTA0X1RH3,3,3,Ind
104,131,1160104,AROUCA,4026,1.180865725,PTA0X1RH4,6,5,Ind
104,132,1160104,AROUCA,4026,62.65338404,PTA0X1RH3,3,3,Ind
105,133,1610105,AVEIRO,2902,81.5528267,PTO2,21,11.7,Aq
105,133,1610105,AVEIRO,2902,64.47351923,PTO1_C2,27,20.2,Aq
105,134,1610105,AVEIRO,2902,15.25896714,PTO2,21,11.7,Aq
105,135,1610105,AVEIRO,2902,38.49700376,PTO2,21,11.7,Aq
105,136,1610105,AVEIRO,2902,14.53951504,PTO2,21,11.7,Aq
105,137,1610105,AVEIRO,2902,18.59066173,PTO2,21,11.7,Aq
105,138,1610105,AVEIRO,2902,22.28384276,PTO2,21,11.7,Aq
105,139,1610105,AVEIRO,2902,12.92499408,PTO2,21,11.7,Aq
105,140,1610105,AVEIRO,2902,86.2211289,PTO2,21,11.7,Aq
105,141,1610105,AVEIRO,2902,24.21411934,PTO2,21,11.7,Aq
105,142,1610105,AVEIRO,2902,14.17949715,PTO2,21,11.7,Aq
105,143,1610105,AVEIRO,2902,26.74330855,PTO2,21,11.7,Aq
105,144,1610105,AVEIRO,2902,26.41580392,PTO2,21,11.7,Aq
105,145,1610105,AVEIRO,2902,35.94831433,PTO2,21,11.7,Aq
105,145,1610105,AVEIRO,2902,0.252606347,PTO1_C2,27,20.2,Aq
105,146,1610105,AVEIRO,2902,19.82658466,PTO2,21,11.7,Aq
105,147,1610105,AVEIRO,2902,267.3120332,PTO2,21,11.7,Aq
105,147,1610105,AVEIRO,2902,7.596265873,PTO1_C2,27,20.2,Aq
105,148,1610105,AVEIRO,2902,121.1398548,PTO2,21,11.7,Aq
105,148,1610105,AVEIRO,2902,1.636842613,PTO2,21,11.7,Aq
105,149,1610105,AVEIRO,2902,243.6348201,PTO2,21,11.7,Aq
105,150,1610105,AVEIRO,2902,106.6728331,PTO2,21,11.7,Aq
105,150,1610105,AVEIRO,2902,905.3687485,PTO2,21,11.7,Aq
105,150,1610105,AVEIRO,2902,0.143963484,PTO2,21,11.7,Aq
105,150,1610105,AVEIRO,2902,55.16070446,PTO2,21,11.7,Aq
105,150,1610105,AVEIRO,2902,1.887045512,PTO2,21,11.7,Aq
105,150,1610105,AVEIRO,2902,69.96864863,PTO2,21,11.7,Aq
105,150,1610105,AVEIRO,2902,0.138513864,PTO01RH4_C2,22,14.9,Ind
105,150,1610105,AVEIRO,2902,190.5609757,PTO01RH4_C2,22,14.9,Ind
105,150,1610105,AVEIRO,2902,106.6728331,PTO1_C2,27,20.2,Aq
105,150,1610105,AVEIRO,2902,185.568932,PTO1_C2,27,20.2,Aq
105,150,1610105,AVEIRO,2902,16.38639788,PTO1_C2,27,20.2,Aq
105,150,1610105,AVEIRO,2902,0.112965777,PTO1_C2,27,20.2,Aq
105,150,1610105,AVEIRO,2902,21.70751588,PTO1_C2,27,20.2,Aq
105,150,1610105,AVEIRO,2902,0.004585269,PTO1_C2,27,20.2,Aq
105,151,1610105,AVEIRO,2902,98.40282676,PTO2,21,11.7,Aq
106,152,1150106,CASTELO DE PAIVA,1197,11.33380091,PTA0X1RH3,3,3,Ind
106,153,1150106,CASTELO DE PAIVA,1197,28.08256614,PTA0X1RH3,3,3,Ind
106,154,1150106,CASTELO DE PAIVA,1197,34.82887866,PTA0X1RH3,3,3,Ind
106,155,1150106,CASTELO DE PAIVA,1197,62.36058255,PTA0X1RH3,3,3,Ind
106,156,1150106,CASTELO DE PAIVA,1197,23.68125753,PTA0X1RH3,3,3,Ind
106,157,1150106,CASTELO DE PAIVA,1197,18.39595785,PTA0X1RH3,3,3,Ind
106,158,1150106,CASTELO DE PAIVA,1197,40.55853535,PTA0X1RH3,3,3,Ind
106,159,1150106,CASTELO DE PAIVA,1197,26.23432016,PTA0X1RH3,3,3,Ind
106,160,1150106,CASTELO DE PAIVA,1197,24.39135501,PTA0X1RH3,3,3,Ind
106,161,1150106,CASTELO DE PAIVA,1197,19.53362412,PTA0X1RH3,3,3,Ind
106,162,1150106,CASTELO DE PAIVA,1197,53.31804453,PTA0X1RH3,3,3,Ind
106,163,1150106,CASTELO DE PAIVA,1197,8.789642465,PTA0X1RH3,3,3,Ind
106,164,1150106,CASTELO DE PAIVA,1197,12.49475181,PTA0X1RH3,3,3,Ind
106,165,1150106,CASTELO DE PAIVA,1197,14.44767188,PTA0X1RH3,3,3,Ind
106,166,1150106,CASTELO DE PAIVA,1197,11.16274557,PTA0X1RH3,3,3,Ind
106,167,1150106,CASTELO DE PAIVA,1197,112.2563382,PTA0X1RH3,3,3,Ind
106,168,1150106,CASTELO DE PAIVA,1197,472.9737119,PTA0X1RH3,3,3,Ind
106,168,1150106,CASTELO DE PAIVA,1197,0.02117314,PTA0X1RH3,3,3,Ind
106,168,1150106,CASTELO DE PAIVA,1197,7.691828259,PTA0X1RH3,3,3,Ind
106,168,1150106,CASTELO DE PAIVA,1197,214.443214,PTA0X1RH3,3,3,Ind
107,169,1140107,ESPINHO,53,0.265968315,PTA0X1RH3,3,3,Ind
107,170,1140107,ESPINHO,53,1.596888801,PTO01RH3,4,10,Ind
107,171,1140107,ESPINHO,53,5.763622577,PTA0X1RH3,3,3,Ind
107,172,1140107,ESPINHO,53,7.861596419,PTA0X1RH3,3,3,Ind
107,172,1140107,ESPINHO,53,0.192080503,PTO01RH3,4,10,Ind
107,173,1140107,ESPINHO,53,5.560297492,PTO01RH3,4,10,Ind
107,174,1140107,ESPINHO,53,4.793486858,PTA0X1RH3,3,3,Ind
107,175,1140107,ESPINHO,53,7.892482346,PTO01RH3,4,10,Ind
107,176,1140107,ESPINHO,53,15.70180539,PTO01RH3,4,10,Ind
107,176,1140107,ESPINHO,53,3.371771298,PTO1_C2,27,20.2,Aq
108,177,1610108,ESTARREJA,3204,7.816812092,PTA0X1RH4,6,5,Ind
108,177,1610108,ESTARREJA,3204,0.056001647,PTA0X1RH4,6,5,Ind
108,177,1610108,ESTARREJA,3204,0.005185143,PTA0X1RH4,6,5,Ind
108,178,1610108,ESTARREJA,3204,5.991541672,PTO2,21,11.7,Aq
108,178,1610108,ESTARREJA,3204,65.77615983,PTO1_C2,27,20.2,Aq
108,179,1610108,ESTARREJA,3204,57.98698362,PTO1_C2,27,20.2,Aq
108,180,1610108,ESTARREJA,3204,35.30932618,PTO1_C2,27,20.2,Aq
108,181,1610108,ESTARREJA,3204,47.6668512,PTA0X1RH4,6,5,Ind
108,181,1610108,ESTARREJA,3204,24.61513626,PTO01RH4_C2,22,14.9,Ind
108,182,1610108,ESTARREJA,3204,32.04872348,PTA0X1RH4,6,5,Ind
108,182,1610108,ESTARREJA,3204,0.684801617,PTA0X1RH4,6,5,Ind
108,182,1610108,ESTARREJA,3204,0.107321452,PTA0X1RH4,6,5,Ind
108,182,1610108,ESTARREJA,3204,118.6260362,PTO01RH4_C2,22,14.9,Ind
108,182,1610108,ESTARREJA,3204,313.9985424,PTO01RH4_C2,22,14.9,Ind
108,182,1610108,ESTARREJA,3204,0.219209186,PTO01RH4_C2,22,14.9,Ind
108,182,1610108,ESTARREJA,3204,1.57322574,PTO1_C2,27,20.2,Aq
108,182,1610108,ESTARREJA,3204,0.569966138,PTO1_C2,27,20.2,Aq
108,182,1610108,ESTARREJA,3204,69.73484272,PTO1_C2,27,20.2,Aq
108,183,1610108,ESTARREJA,3204,15.44022908,PTO01RH4_C2,22,14.9,Ind
108,183,1610108,ESTARREJA,3204,70.9558822,PTO1_C2,27,20.2,Aq
108,184,1610108,ESTARREJA,3204,130.2554877,PTA0X1RH4,6,5,Ind
108,184,1610108,ESTARREJA,3204,51.17762234,PTA0X1RH4,6,5,Ind
108,184,1610108,ESTARREJA,3204,27.78372106,PTA0X1RH4,6,5,Ind
108,184,1610108,ESTARREJA,3204,21.40589136,PTA0X1RH4,6,5,Ind
108,184,1610108,ESTARREJA,3204,5.713455485,PTA0X1RH4,6,5,Ind
108,184,1610108,ESTARREJA,3204,82.12993148,PTO2,21,11.7,Aq
108,184,1610108,ESTARREJA,3204,18.91051197,PTO2,21,11.7,Aq
108,184,1610108,ESTARREJA,3204,0.991358438,PTO2,21,11.7,Aq
108,184,1610108,ESTARREJA,3204,70.61535023,PTO2,21,11.7,Aq
108,184,1610108,ESTARREJA,3204,1.886106209,PTO2,21,11.7,Aq
108,184,1610108,ESTARREJA,3204,1.376545494,PTO2,21,11.7,Aq
108,184,1610108,ESTARREJA,3204,729.2137094,PTO01RH4_C2,22,14.9,Ind
108,184,1610108,ESTARREJA,3204,84.95787971,PTO1_C2,27,20.2,Aq
108,184,1610108,ESTARREJA,3204,33.24846359,PTO1_C2,27,20.2,Aq
108,184,1610108,ESTARREJA,3204,0.991358438,PTO1_C2,27,20.2,Aq
108,184,1610108,ESTARREJA,3204,1072.273723,PTO1_C2,27,20.2,Aq
108,184,1610108,ESTARREJA,3204,1.886106209,PTO1_C2,27,20.2,Aq
