"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",0
1602,"1111602","Caminha",0
1603,"1111603","Melgaço",0
1604,"1111604","Monção",0
1605,"1111605","Paredes de Coura",0
1606,"1111606","Ponte da Barca",0
1607,"1111607","Ponte de Lima",36.37
1608,"1111608","Valença",0
1609,"1111609","Viana do Castelo",0
1610,"1111610","Vila Nova de Cerveira",0
301,"1120301","Amares",0
302,"1120302","Barcelos",0
303,"1120303","Braga",0
306,"1120306","Esposende",0
310,"1120310","Terras de Bouro",0
313,"1120313","Vila Verde",0
307,"1130307","Fafe",0
308,"1130308","Guimarães",0
309,"1130309","Póvoa de Lanhoso",0
1314,"1131314","Santo Tirso",0
1318,"1131318","Trofa",0
311,"1130311","Vieira do Minho",0
312,"1130312","Vila Nova de Famalicão",0
314,"1130314","Vizela",0
107,"1140107","Espinho",0
1304,"1141304","Gondomar",0
1306,"1141306","Maia",0
1308,"1141308","Matosinhos",0
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",0
1315,"1141315","Valongo",0
1316,"1141316","Vila do Conde",0
1317,"1141317","Vila Nova de Gaia",0
1301,"1151301","Amarante",0
1302,"1151302","Baião",36.37
304,"1150304","Cabeceiras de Basto",0
106,"1150106","Castelo de Paiva",0
305,"1150305","Celorico de Basto",0
1804,"1151804","Cinfães",36.37
1303,"1151303","Felgueiras",0
1305,"1151305","Lousada",0
1307,"1151307","Marco de Canaveses",0
1705,"1151705","Mondim de Basto",0
1309,"1151309","Paços de Ferreira",0
1310,"1151310","Paredes",0
1311,"1151311","Penafiel",36.37
1813,"1151813","Resende",36.37
1709,"1151709","Ribeira de Pena",0
104,"1160104","Arouca",36.37
113,"1160113","Oliveira de Azeméis",0
109,"1160109","Santa Maria da Feira",0
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",0
1701,"1171701","Alijó",37.75
1801,"1171801","Armamar",0
403,"1170403","Carrazeda de Ansiães",37.75
404,"1170404","Freixo de Espada à Cinta",37.75
1805,"1171805","Lamego",0
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",37.75
1812,"1171812","Penedono",37.75
1708,"1171708","Peso da Régua",0
1710,"1171710","Sabrosa",0
1711,"1171711","Santa Marta de Penaguião",0
1815,"1171815","São João da Pesqueira",37.75
1818,"1171818","Sernancelhe",37.75
1819,"1171819","Tabuaço",37.75
1820,"1171820","Tarouca",37.75
409,"1170409","Torre de Moncorvo",37.75
410,"1170410","Vila Flor",37.75
914,"1170914","Vila Nova de Foz Côa",37.75
1714,"1171714","Vila Real",37.75
401,"1180401","Alfândega da Fé",37.75
1702,"1181702","Boticas",37.75
402,"1180402","Bragança",37.75
1703,"1181703","Chaves",37.75
405,"1180405","Macedo de Cavaleiros",37.75
406,"1180406","Miranda do Douro",37.75
407,"1180407","Mirandela",37.75
408,"1180408","Mogadouro",37.75
1706,"1181706","Montalegre",37.75
1707,"1181707","Murça",37.75
1712,"1181712","Valpaços",37.75
1713,"1181713","Vila Pouca de Aguiar",37.75
411,"1180411","Vimioso",37.75
412,"1180412","Vinhais",37.75
101,"1610101","Águeda",53.98
102,"1610102","Albergaria-a-Velha",53.98
103,"1610103","Anadia",53.98
105,"1610105","Aveiro",53.98
108,"1610108","Estarreja",53.98
110,"1610110","Ílhavo",53.98
111,"1610111","Mealhada",53.98
112,"1610112","Murtosa",0
114,"1610114","Oliveira do Bairro",53.98
115,"1610115","Ovar",53.98
117,"1610117","Sever do Vouga",0
118,"1610118","Vagos",53.98
602,"1620602","Cantanhede",53.98
603,"1620603","Coimbra",53.98
604,"1620604","Condeixa-a-Nova",53.98
605,"1620605","Figueira da Foz",53.98
608,"1620608","Mira",53.98
610,"1620610","Montemor-o-Velho",53.98
613,"1620613","Penacova",53.98
615,"1620615","Soure",53.98
1004,"1631004","Batalha",53.98
1009,"1631009","Leiria",53.98
1010,"1631010","Marinha Grande",0
1015,"1631015","Pombal",53.98
1016,"1631016","Porto de Mós",53.98
1002,"1641002","Alvaiázere",53.98
1003,"1641003","Ansião",53.98
601,"1640601","Arganil",53.98
1007,"1641007","Castanheira de Pêra",0
1008,"1641008","Figueiró dos Vinhos",53.98
606,"1640606","Góis",53.98
607,"1640607","Lousã",53.98
609,"1640609","Miranda do Corvo",53.98
611,"1640611","Oliveira do Hospital",0
612,"1640612","Pampilhosa da Serra",0
1013,"1641013","Pedrógão Grande",53.98
614,"1640614","Penela",53.98
616,"1640616","Tábua",53.98
617,"1640617","Vila Nova de Poiares",53.98
901,"1650901","Aguiar da Beira",53.98
1802,"1651802","Carregal do Sal",0
1803,"1651803","Castro Daire",53.98
1806,"1651806","Mangualde",0
1808,"1651808","Mortágua",53.98
1809,"1651809","Nelas",0
1810,"1651810","Oliveira de Frades",0
1811,"1651811","Penalva do Castelo",53.98
1814,"1651814","Santa Comba Dão",53.98
1816,"1651816","São Pedro do Sul",53.98
1817,"1651817","Sátão",53.98
1821,"1651821","Tondela",53.98
1822,"1651822","Vila Nova de Paiva",53.98
1823,"1651823","Viseu",53.98
1824,"1651824","Vouzela",0
1413,"1661413","Mação",38.68
506,"1660506","Oleiros",38.68
508,"1660508","Proença-a-Nova",38.68
509,"1660509","Sertã",38.68
510,"1660510","Vila de Rei",38.68
905,"1670905","Fornos de Algodres",38.68
906,"1670906","Gouveia",38.68
912,"1670912","Seia",38.68
902,"1680902","Almeida",38.68
903,"1680903","Celorico da Beira",38.68
904,"1680904","Figueira de Castelo Rodrigo",38.68
907,"1680907","Guarda",38.68
908,"1680908","Manteigas",0
909,"1680909","Mêda",38.68
910,"1680910","Pinhel",38.68
911,"1680911","Sabugal",38.68
913,"1680913","Trancoso",38.68
502,"1690502","Castelo Branco",38.68
505,"1690505","Idanha-a-Nova",38.68
507,"1690507","Penamacor",38.68
511,"1690511","Vila Velha de Ródão",0
501,"16A0501","Belmonte",0
503,"16A0503","Covilhã",38.68
504,"16A0504","Fundão",38.68
1001,"16B1001","Alcobaça",81.4
1101,"16B1101","Alenquer",81.4
1102,"16B1102","Arruda dos Vinhos",81.4
1005,"16B1005","Bombarral",81.4
1104,"16B1104","Cadaval",81.4
1006,"16B1006","Caldas da Rainha",81.4
1108,"16B1108","Lourinhã",81.4
1011,"16B1011","Nazaré",81.4
1012,"16B1012","Óbidos",81.4
1014,"16B1014","Peniche",81.4
1112,"16B1112","Sobral de Monte Agraço",81.4
1113,"16B1113","Torres Vedras",81.4
1401,"16C1401","Abrantes",81.4
1402,"16C1402","Alcanena",81.4
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",22.33
1411,"16C1411","Ferreira do Zêzere",81.4
1421,"16C1421","Ourém",81.4
1417,"16C1417","Sardoal",0
1418,"16C1418","Tomar",81.4
1419,"16C1419","Torres Novas",81.4
1420,"16C1420","Vila Nova da Barquinha",40.6495652173913
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",54.88
1107,"1711107","Loures",81.4
1109,"1711109","Mafra",81.4
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",81.4
1114,"1711114","Vila Franca de Xira",17.5231411042945
1502,"1721502","Alcochete",81.4
1503,"1721503","Almada",81.4
1504,"1721504","Barreiro",81.4
1506,"1721506","Moita",0
1507,"1721507","Montijo",81.4
1508,"1721508","Palmela",81.4
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",81.4
1512,"1721512","Setúbal",0
1501,"1811501","Alcácer do Sal",61.54
1505,"1811505","Grândola",61.54
211,"1810211","Odemira",61.54
1509,"1811509","Santiago do Cacém",61.54
1513,"1811513","Sines",26.1722829581994
1201,"1821201","Alter do Chão",61.54
1202,"1821202","Arronches",61.54
1203,"1821203","Avis",61.54
1204,"1821204","Campo Maior",4.1572574385511
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",61.54
1207,"1821207","Elvas",61.54
1208,"1821208","Fronteira",2.26889316650626
1209,"1821209","Gavião",61.54
1210,"1821210","Marvão",61.54
1211,"1821211","Monforte",19.3729218106996
707,"1820707","Mora",61.54
1212,"1821212","Nisa",0
1213,"1821213","Ponte de Sor",61.54
1214,"1821214","Portalegre",61.54
701,"1830701","Alandroal",61.54
702,"1830702","Arraiolos",61.54
703,"1830703","Borba",61.54
704,"1830704","Estremoz",61.54
705,"1830705","Évora",26.2570605908863
706,"1830706","Montemor-o-Novo",61.54
708,"1830708","Mourão",61.54
709,"1830709","Portel",61.54
710,"1830710","Redondo",61.54
711,"1830711","Reguengos de Monsaraz",59.7345362134689
1215,"1831215","Sousel",61.54
712,"1830712","Vendas Novas",61.54
713,"1830713","Viana do Alentejo",61.54
714,"1830714","Vila Viçosa",36.1149704142012
201,"1840201","Aljustrel",6.60177926766374
202,"1840202","Almodôvar",61.54
203,"1840203","Alvito",35.0870873786408
204,"1840204","Barrancos",0
205,"1840205","Beja",13.0266713995943
206,"1840206","Castro Verde",23.095788856305
207,"1840207","Cuba",61.54
208,"1840208","Ferreira do Alentejo",61.54
209,"1840209","Mértola",44.3212760736196
210,"1840210","Moura",38.7564897717166
212,"1840212","Ourique",61.54
213,"1840213","Serpa",34.5186180977161
214,"1840214","Vidigueira",10.3670694864048
1403,"1851403","Almeirim",81.4
1404,"1851404","Alpiarça",11.6037575757576
1103,"1851103","Azambuja",81.4
1405,"1851405","Benavente",81.4
1406,"1851406","Cartaxo",81.4
1407,"1851407","Chamusca",13.7070216306156
1409,"1851409","Coruche",81.4
1412,"1851412","Golegã",13.728045112782
1414,"1851414","Rio Maior",81.4
1415,"1851415","Salvaterra de Magos",81.4
1416,"1851416","Santarém",81.4
801,"1500801","Albufeira",42.31
802,"1500802","Alcoutim",42.31
803,"1500803","Aljezur",42.31
804,"1500804","Castro Marim",42.31
805,"1500805","Faro",42.31
806,"1500806","Lagoa",42.31
807,"1500807","Lagos",42.31
808,"1500808","Loulé",0
809,"1500809","Monchique",42.31
810,"1500810","Olhão",0
811,"1500811","Portimão",42.31
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",42.31
814,"1500814","Tavira",42.31
815,"1500815","Vila do Bispo",22.6294267515924
816,"1500816","Vila Real de Santo António",42.31
