"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",0.21
1602,"1111602","Caminha",0.21
1603,"1111603","Melgaço",0
1604,"1111604","Monção",0
1605,"1111605","Paredes de Coura",0
1606,"1111606","Ponte da Barca",0.21
1607,"1111607","Ponte de Lima",0.21
1608,"1111608","Valença",0.21
1609,"1111609","Viana do Castelo",0.21
1610,"1111610","Vila Nova de Cerveira",0.21
301,"1120301","Amares",0.21
302,"1120302","Barcelos",0.21
303,"1120303","Braga",0.21
306,"1120306","Esposende",0
310,"1120310","Terras de Bouro",0
313,"1120313","Vila Verde",0.21
307,"1130307","Fafe",0.21
308,"1130308","Guimarães",0.21
309,"1130309","Póvoa de Lanhoso",0.21
1314,"1131314","Santo Tirso",0.21
1318,"1131318","Trofa",0.21
311,"1130311","Vieira do Minho",0.21
312,"1130312","Vila Nova de Famalicão",0.21
314,"1130314","Vizela",0.21
107,"1140107","Espinho",0
1304,"1141304","Gondomar",0.21
1306,"1141306","Maia",0.21
1308,"1141308","Matosinhos",0.21
1312,"1141312","Porto",0.21
1313,"1141313","Póvoa de Varzim",0
1315,"1141315","Valongo",0
1316,"1141316","Vila do Conde",0.21
1317,"1141317","Vila Nova de Gaia",0.21
1301,"1151301","Amarante",0.21
1302,"1151302","Baião",0.21
304,"1150304","Cabeceiras de Basto",0
106,"1150106","Castelo de Paiva",0.21
305,"1150305","Celorico de Basto",0.21
1804,"1151804","Cinfães",0.21
1303,"1151303","Felgueiras",0.21
1305,"1151305","Lousada",0.21
1307,"1151307","Marco de Canaveses",0.21
1705,"1151705","Mondim de Basto",0
1309,"1151309","Paços de Ferreira",0
1310,"1151310","Paredes",0.21
1311,"1151311","Penafiel",0.21
1813,"1151813","Resende",0.21
1709,"1151709","Ribeira de Pena",0
104,"1160104","Arouca",0.21
113,"1160113","Oliveira de Azeméis",0.21
109,"1160109","Santa Maria da Feira",0
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",0
1701,"1171701","Alijó",3.04
1801,"1171801","Armamar",3.04
403,"1170403","Carrazeda de Ansiães",3.04
404,"1170404","Freixo de Espada à Cinta",3.04
1805,"1171805","Lamego",3.04
1704,"1171704","Mesão Frio",0.21
1807,"1171807","Moimenta da Beira",3.04
1812,"1171812","Penedono",3.04
1708,"1171708","Peso da Régua",3.04
1710,"1171710","Sabrosa",3.04
1711,"1171711","Santa Marta de Penaguião",3.04
1815,"1171815","São João da Pesqueira",3.04
1818,"1171818","Sernancelhe",3.04
1819,"1171819","Tabuaço",3.04
1820,"1171820","Tarouca",3.04
409,"1170409","Torre de Moncorvo",3.04
410,"1170410","Vila Flor",3.04
914,"1170914","Vila Nova de Foz Côa",3.04
1714,"1171714","Vila Real",3.04
401,"1180401","Alfândega da Fé",3.04
1702,"1181702","Boticas",3.04
402,"1180402","Bragança",3.04
1703,"1181703","Chaves",3.04
405,"1180405","Macedo de Cavaleiros",3.04
406,"1180406","Miranda do Douro",3.04
407,"1180407","Mirandela",3.04
408,"1180408","Mogadouro",3.04
1706,"1181706","Montalegre",3.04
1707,"1181707","Murça",3.04
1712,"1181712","Valpaços",3.04
1713,"1181713","Vila Pouca de Aguiar",3.04
411,"1180411","Vimioso",3.04
412,"1180412","Vinhais",3.04
101,"1610101","Águeda",3.96
102,"1610102","Albergaria-a-Velha",0
103,"1610103","Anadia",3.97
105,"1610105","Aveiro",3.97
108,"1610108","Estarreja",0
110,"1610110","Ílhavo",0
111,"1610111","Mealhada",3.97
112,"1610112","Murtosa",0
114,"1610114","Oliveira do Bairro",3.97
115,"1610115","Ovar",0
117,"1610117","Sever do Vouga",3.97
118,"1610118","Vagos",3.97
602,"1620602","Cantanhede",3.97
603,"1620603","Coimbra",3.97
604,"1620604","Condeixa-a-Nova",3.97
605,"1620605","Figueira da Foz",3.97
608,"1620608","Mira",3.96
610,"1620610","Montemor-o-Velho",3.96
613,"1620613","Penacova",3.97
615,"1620615","Soure",3.97
1004,"1631004","Batalha",3.97
1009,"1631009","Leiria",3.97
1010,"1631010","Marinha Grande",3.97
1015,"1631015","Pombal",3.97
1016,"1631016","Porto de Mós",3.97
1002,"1641002","Alvaiázere",3.97
1003,"1641003","Ansião",0
601,"1640601","Arganil",3.97
1007,"1641007","Castanheira de Pêra",3.97
1008,"1641008","Figueiró dos Vinhos",3.97
606,"1640606","Góis",0
607,"1640607","Lousã",3.97
609,"1640609","Miranda do Corvo",3.97
611,"1640611","Oliveira do Hospital",3.96
612,"1640612","Pampilhosa da Serra",3.97
1013,"1641013","Pedrógão Grande",3.97
614,"1640614","Penela",3.97
616,"1640616","Tábua",3.97
617,"1640617","Vila Nova de Poiares",3.97
901,"1650901","Aguiar da Beira",0
1802,"1651802","Carregal do Sal",3.97
1803,"1651803","Castro Daire",3.96
1806,"1651806","Mangualde",3.97
1808,"1651808","Mortágua",0
1809,"1651809","Nelas",0
1810,"1651810","Oliveira de Frades",3.97
1811,"1651811","Penalva do Castelo",3.97
1814,"1651814","Santa Comba Dão",3.97
1816,"1651816","São Pedro do Sul",3.97
1817,"1651817","Sátão",3.97
1821,"1651821","Tondela",3.97
1822,"1651822","Vila Nova de Paiva",0
1823,"1651823","Viseu",3.97
1824,"1651824","Vouzela",3.97
1413,"1661413","Mação",3.96
506,"1660506","Oleiros",3.97
508,"1660508","Proença-a-Nova",3.96
509,"1660509","Sertã",3.97
510,"1660510","Vila de Rei",3.97
905,"1670905","Fornos de Algodres",3.97
906,"1670906","Gouveia",3.97
912,"1670912","Seia",3.97
902,"1680902","Almeida",3.96
903,"1680903","Celorico da Beira",3.97
904,"1680904","Figueira de Castelo Rodrigo",3.97
907,"1680907","Guarda",3.97
908,"1680908","Manteigas",0
909,"1680909","Meda",3.97
910,"1680910","Pinhel",3.97
911,"1680911","Sabugal",3.97
913,"1680913","Trancoso",3.97
502,"1690502","Castelo Branco",3.97
505,"1690505","Idanha-a-Nova",3.97
507,"1690507","Penamacor",3.97
511,"1690511","Vila Velha de Ródão",3.97
501,"16A0501","Belmonte",3.97
503,"16A0503","Covilhã",3.97
504,"16A0504","Fundão",3.97
1001,"16B1001","Alcobaça",3.65
1101,"16B1101","Alenquer",3.65
1102,"16B1102","Arruda dos Vinhos",3.65
1005,"16B1005","Bombarral",3.65
1104,"16B1104","Cadaval",3.65
1006,"16B1006","Caldas da Rainha",3.65
1108,"16B1108","Lourinhã",3.65
1011,"16B1011","Nazaré",3.65
1012,"16B1012","Óbidos",3.65
1014,"16B1014","Peniche",3.65
1112,"16B1112","Sobral de Monte Agraço",3.65
1113,"16B1113","Torres Vedras",3.65
1401,"16C1401","Abrantes",3.65
1402,"16C1402","Alcanena",3.64
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",3.65
1421,"16C1421","Ourém",3.65
1417,"16C1417","Sardoal",3.65
1418,"16C1418","Tomar",3.65
1419,"16C1419","Torres Novas",3.65
1420,"16C1420","Vila Nova da Barquinha",0
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",3.65
1109,"1711109","Mafra",3.65
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",3.65
1114,"1711114","Vila Franca de Xira",3.65
1502,"1721502","Alcochete",0
1503,"1721503","Almada",3.65
1504,"1721504","Barreiro",0
1506,"1721506","Moita",3.65
1507,"1721507","Montijo",3.65
1508,"1721508","Palmela",3.65
1510,"1721510","Seixal",3.65
1511,"1721511","Sesimbra",3.65
1512,"1721512","Setúbal",3.65
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",3.81
211,"1810211","Odemira",3.81
1509,"1811509","Santiago do Cacém",3.81
1513,"1811513","Sines",3.81
1201,"1821201","Alter do Chão",0
1202,"1821202","Arronches",3.81
1203,"1821203","Avis",0
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",3.81
1207,"1821207","Elvas",3.81
1208,"1821208","Fronteira",0
1209,"1821209","Gavião",3.81
1210,"1821210","Marvão",3.81
1211,"1821211","Monforte",0
707,"1820707","Mora",3.81
1212,"1821212","Nisa",3.81
1213,"1821213","Ponte de Sor",3.81
1214,"1821214","Portalegre",3.81
701,"1830701","Alandroal",3.81
702,"1830702","Arraiolos",0
703,"1830703","Borba",0
704,"1830704","Estremoz",0
705,"1830705","Évora",3.81
706,"1830706","Montemor-o-Novo",3.81
708,"1830708","Mourão",0
709,"1830709","Portel",3.81
710,"1830710","Redondo",0
711,"1830711","Reguengos de Monsaraz",3.81
1215,"1831215","Sousel",0
712,"1830712","Vendas Novas",3.81
713,"1830713","Viana do Alentejo",0
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0
202,"1840202","Almodôvar",3.81
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",3.81
206,"1840206","Castro Verde",3.81
207,"1840207","Cuba",0
208,"1840208","Ferreira do Alentejo",3.81
209,"1840209","Mértola",0
210,"1840210","Moura",0
212,"1840212","Ourique",0
213,"1840213","Serpa",0
214,"1840214","Vidigueira",0
1403,"1851403","Almeirim",0
1404,"1851404","Alpiarça",3.65
1103,"1851103","Azambuja",3.65
1405,"1851405","Benavente",3.65
1406,"1851406","Cartaxo",3.65
1407,"1851407","Chamusca",0
1409,"1851409","Coruche",3.65
1412,"1851412","Golegã",0
1414,"1851414","Rio Maior",3.65
1415,"1851415","Salvaterra de Magos",3.65
1416,"1851416","Santarém",3.65
801,"1500801","Albufeira",3.01
802,"1500802","Alcoutim",3.01
803,"1500803","Aljezur",3.01
804,"1500804","Castro Marim",3.01
805,"1500805","Faro",3.01
806,"1500806","Lagoa",0
807,"1500807","Lagos",3.01
808,"1500808","Loulé",3.01
809,"1500809","Monchique",3.01
810,"1500810","Olhão",3.01
811,"1500811","Portimão",3.01
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",3.01
814,"1500814","Tavira",3.01
815,"1500815","Vila do Bispo",0
816,"1500816","Vila Real de Santo António",0
