"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",6584.93
1602,"1111602","Caminha",789.15
1603,"1111603","Melgaço",923.16
1604,"1111604","Monção",3949.47
1605,"1111605","Paredes de Coura",1448.01
1606,"1111606","Ponte da Barca",3688.9
1607,"1111607","Ponte de Lima",9086.38
1608,"1111608","Valença",658.86
1609,"1111609","Viana do Castelo",2765.74
1610,"1111610","Vila Nova de Cerveira",1053.44
301,"1120301","Amares",789.15
302,"1120302","Barcelos",1976.59
303,"1120303","Braga",528.58
306,"1120306","Esposende",923.16
310,"1120310","Terras de Bouro",2240.88
313,"1120313","Vila Verde",6190.35
307,"1130307","Fafe",7374.07
308,"1130308","Guimarães",2106.88
309,"1130309","Póvoa de Lanhoso",2240.88
1314,"1131314","Santo Tirso",1053.44
1318,"1131318","Trofa",134.01
311,"1130311","Vieira do Minho",3949.47
312,"1130312","Vila Nova de Famalicão",394.57
314,"1130314","Vizela",0
107,"1140107","Espinho",260.57
1304,"1141304","Gondomar",923.16
1306,"1141306","Maia",134.01
1308,"1141308","Matosinhos",0
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",528.58
1315,"1141315","Valongo",134.01
1316,"1141316","Vila do Conde",134.01
1317,"1141317","Vila Nova de Gaia",1317.73
1301,"1151301","Amarante",15410.74
1302,"1151302","Baião",13430.42
304,"1150304","Cabeceiras de Basto",2240.88
106,"1150106","Castelo de Paiva",5006.63
305,"1150305","Celorico de Basto",10139.82
1804,"1151804","Cinfães",3294.32
1303,"1151303","Felgueiras",2635.46
1305,"1151305","Lousada",1448.01
1307,"1151307","Marco de Canaveses",12775.28
1705,"1151705","Mondim de Basto",5401.2
1309,"1151309","Paços de Ferreira",1448.01
1310,"1151310","Paredes",1578.3
1311,"1151311","Penafiel",923.16
1813,"1151813","Resende",1183.72
1709,"1151709","Ribeira de Pena",1712.3
104,"1160104","Arouca",1053.44
113,"1160113","Oliveira de Azeméis",260.57
109,"1160109","Santa Maria da Feira",2635.46
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",2765.74
1701,"1171701","Alijó",465.34
1801,"1171801","Armamar",157.05
403,"1170403","Carrazeda de Ansiães",616.58
404,"1170404","Freixo de Espada à Cinta",157.05
1805,"1171805","Lamego",773.63
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",616.58
1812,"1171812","Penedono",157.05
1708,"1171708","Peso da Régua",308.29
1710,"1171710","Sabrosa",157.05
1711,"1171711","Santa Marta de Penaguião",0
1815,"1171815","São João da Pesqueira",0
1818,"1171818","Sernancelhe",2472.14
1819,"1171819","Tabuaço",1698.51
1820,"1171820","Tarouca",465.34
409,"1170409","Torre de Moncorvo",924.87
410,"1170410","Vila Flor",157.05
914,"1170914","Vila Nova de Foz Côa",0
1714,"1171714","Vila Real",4938.46
401,"1180401","Alfândega da Fé",0
1702,"1181702","Boticas",0
402,"1180402","Bragança",616.58
1703,"1181703","Chaves",3088.72
405,"1180405","Macedo de Cavaleiros",1233.16
406,"1180406","Miranda do Douro",0
407,"1180407","Mirandela",1233.16
408,"1180408","Mogadouro",1233.16
1706,"1181706","Montalegre",616.58
1707,"1181707","Murça",2006.8
1712,"1181712","Valpaços",2623.38
1713,"1181713","Vila Pouca de Aguiar",2006.8
411,"1180411","Vimioso",1233.16
412,"1180412","Vinhais",308.29
101,"1610101","Águeda",1331.39
102,"1610102","Albergaria-a-Velha",1189.3
103,"1610103","Anadia",589.39
105,"1610105","Aveiro",4741.42
108,"1610108","Estarreja",447.3
110,"1610110","Ílhavo",447.3
111,"1610111","Mealhada",589.39
112,"1610112","Murtosa",152.61
114,"1610114","Oliveira do Bairro",889.35
115,"1610115","Ovar",294.69
117,"1610117","Sever do Vouga",1189.3
118,"1610118","Vagos",2962.73
602,"1620602","Cantanhede",5778.12
603,"1620603","Coimbra",742
604,"1620604","Condeixa-a-Nova",2373.34
605,"1620605","Figueira da Foz",2962.73
608,"1620608","Mira",1331.39
610,"1620610","Montemor-o-Velho",3704.73
613,"1620613","Penacova",2373.34
615,"1620615","Soure",2226
1004,"1631004","Batalha",889.35
1009,"1631009","Leiria",6672.72
1010,"1631010","Marinha Grande",152.61
1015,"1631015","Pombal",8151.46
1016,"1631016","Porto de Mós",1331.39
1002,"1641002","Alvaiázere",589.39
1003,"1641003","Ansião",1036.69
601,"1640601","Arganil",2073.39
1007,"1641007","Castanheira de Pêra",152.61
1008,"1641008","Figueiró dos Vinhos",447.3
606,"1640606","Góis",294.69
607,"1640607","Lousã",742
609,"1640609","Miranda do Corvo",589.39
611,"1640611","Oliveira do Hospital",2962.73
612,"1640612","Pampilhosa da Serra",0
1013,"1641013","Pedrógão Grande",0
614,"1640614","Penela",1036.69
616,"1640616","Tábua",3410.04
617,"1640617","Vila Nova de Poiares",589.39
901,"1650901","Aguiar da Beira",6820.07
1802,"1651802","Carregal do Sal",1778.69
1803,"1651803","Castro Daire",9188.15
1806,"1651806","Mangualde",5636.03
1808,"1651808","Mortágua",1926.04
1809,"1651809","Nelas",2815.38
1810,"1651810","Oliveira de Frades",6672.72
1811,"1651811","Penalva do Castelo",4599.34
1814,"1651814","Santa Comba Dão",2520.69
1816,"1651816","São Pedro do Sul",11856.19
1817,"1651817","Sátão",6672.72
1821,"1651821","Tondela",11856.19
1822,"1651822","Vila Nova de Paiva",1036.69
1823,"1651823","Viseu",21344.29
1824,"1651824","Vouzela",9046.07
1413,"1661413","Mação",127.33
506,"1660506","Oleiros",127.33
508,"1660508","Proença-a-Nova",0
509,"1660509","Sertã",127.33
510,"1660510","Vila de Rei",0
905,"1670905","Fornos de Algodres",7587.4
906,"1670906","Gouveia",2024.18
912,"1670912","Seia",2402.89
902,"1680902","Almeida",0
903,"1680903","Celorico da Beira",633.37
904,"1680904","Figueira de Castelo Rodrigo",251.39
907,"1680907","Guarda",4045.09
908,"1680908","Manteigas",0
909,"1680909","Mêda",251.39
910,"1680910","Pinhel",1012.09
911,"1680911","Sabugal",1139.42
913,"1680913","Trancoso",757.43
502,"1690502","Castelo Branco",13274.68
505,"1690505","Idanha-a-Nova",5311.83
507,"1690507","Penamacor",2781.61
511,"1690511","Vila Velha de Ródão",251.39
501,"16A0501","Belmonte",757.43
503,"16A0503","Covilhã",3921.02
504,"16A0504","Fundão",5435.89
1001,"16B1001","Alcobaça",5225.75
1101,"16B1101","Alenquer",893.77
1102,"16B1102","Arruda dos Vinhos",539.48
1005,"16B1005","Bombarral",893.77
1104,"16B1104","Cadaval",362.34
1006,"16B1006","Caldas da Rainha",3607.3
1108,"16B1108","Lourinhã",4331.98
1011,"16B1011","Nazaré",1256.11
1012,"16B1012","Óbidos",1618.45
1014,"16B1014","Peniche",7029.4
1112,"16B1112","Sobral de Monte Agraço",724.68
1113,"16B1113","Torres Vedras",5048.6
1401,"16C1401","Abrantes",362.34
1402,"16C1402","Alcanena",0
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",0
1421,"16C1421","Ourém",893.77
1417,"16C1417","Sardoal",0
1418,"16C1418","Tomar",177.14
1419,"16C1419","Torres Novas",0
1420,"16C1420","Vila Nova da Barquinha",0
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",0
1109,"1711109","Mafra",8116.42
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",724.68
1114,"1711114","Vila Franca de Xira",539.48
1502,"1721502","Alcochete",0
1503,"1721503","Almada",539.48
1504,"1721504","Barreiro",0
1506,"1721506","Moita",0
1507,"1721507","Montijo",177.14
1508,"1721508","Palmela",177.14
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",177.14
1512,"1721512","Setúbal",0
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",367.07
211,"1810211","Odemira",4221.25
1509,"1811509","Santiago do Cacém",367.07
1513,"1811513","Sines",542.26
1201,"1821201","Alter do Chão",0
1202,"1821202","Arronches",0
1203,"1821203","Avis",0
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",0
1207,"1821207","Elvas",0
1208,"1821208","Fronteira",0
1209,"1821209","Gavião",1468.26
1210,"1821210","Marvão",0
1211,"1821211","Monforte",0
707,"1820707","Mora",0
1212,"1821212","Nisa",367.07
1213,"1821213","Ponte de Sor",542.26
1214,"1821214","Portalegre",0
701,"1830701","Alandroal",0
702,"1830702","Arraiolos",183.53
703,"1830703","Borba",0
704,"1830704","Estremoz",542.26
705,"1830705","Évora",183.53
706,"1830706","Montemor-o-Novo",0
708,"1830708","Mourão",0
709,"1830709","Portel",0
710,"1830710","Redondo",0
711,"1830711","Reguengos de Monsaraz",0
1215,"1831215","Sousel",0
712,"1830712","Vendas Novas",0
713,"1830713","Viana do Alentejo",0
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0
202,"1840202","Almodôvar",0
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",0
206,"1840206","Castro Verde",0
207,"1840207","Cuba",0
208,"1840208","Ferreira do Alentejo",0
209,"1840209","Mértola",0
210,"1840210","Moura",0
212,"1840212","Ourique",0
213,"1840213","Serpa",183.53
214,"1840214","Vidigueira",0
1403,"1851403","Almeirim",0
1404,"1851404","Alpiarça",0
1103,"1851103","Azambuja",362.34
1405,"1851405","Benavente",0
1406,"1851406","Cartaxo",177.14
1407,"1851407","Chamusca",0
1409,"1851409","Coruche",0
1412,"1851412","Golegã",0
1414,"1851414","Rio Maior",362.34
1415,"1851415","Salvaterra de Magos",177.14
1416,"1851416","Santarém",177.14
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0
803,"1500803","Aljezur",1755.82
804,"1500804","Castro Marim",0
805,"1500805","Faro",0
806,"1500806","Lagoa",0
807,"1500807","Lagos",0
808,"1500808","Loulé",0
809,"1500809","Monchique",293.48
810,"1500810","Olhão",0
811,"1500811","Portimão",0
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",146.74
814,"1500814","Tavira",0
815,"1500815","Vila do Bispo",0
816,"1500816","Vila Real de Santo António",0
