"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",2437
1602,"1111602","Caminha",292
1603,"1111603","Melgaço",342
1604,"1111604","Monção",1462
1605,"1111605","Paredes de Coura",536
1606,"1111606","Ponte da Barca",1364
1607,"1111607","Ponte de Lima",3363
1608,"1111608","Valença",244
1609,"1111609","Viana do Castelo",1024
1610,"1111610","Vila Nova de Cerveira",390
301,"1120301","Amares",292
302,"1120302","Barcelos",731
303,"1120303","Braga",194
306,"1120306","Esposende",342
310,"1120310","Terras de Bouro",828
313,"1120313","Vila Verde",2290
307,"1130307","Fafe",2729
308,"1130308","Guimarães",780
309,"1130309","Póvoa de Lanhoso",828
1314,"1131314","Santo Tirso",390
1318,"1131318","Trofa",48
311,"1130311","Vieira do Minho",1462
312,"1130312","Vila Nova de Famalicão",146
314,"1130314","Vizela",0
107,"1140107","Espinho",98
1304,"1141304","Gondomar",342
1306,"1141306","Maia",48
1308,"1141308","Matosinhos",0
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",194
1315,"1141315","Valongo",48
1316,"1141316","Vila do Conde",48
1317,"1141317","Vila Nova de Gaia",488
1301,"1151301","Amarante",5701
1302,"1151302","Baião",4970
304,"1150304","Cabeceiras de Basto",828
106,"1150106","Castelo de Paiva",1852
305,"1150305","Celorico de Basto",3752
1804,"1151804","Cinfães",1218
1303,"1151303","Felgueiras",974
1305,"1151305","Lousada",536
1307,"1151307","Marco de Canaveses",4726
1705,"1151705","Mondim de Basto",1998
1309,"1151309","Paços de Ferreira",536
1310,"1151310","Paredes",584
1311,"1151311","Penafiel",342
1813,"1151813","Resende",438
1709,"1151709","Ribeira de Pena",634
104,"1160104","Arouca",390
113,"1160113","Oliveira de Azeméis",98
109,"1160109","Santa Maria da Feira",974
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",1024
1701,"1171701","Alijó",229
1801,"1171801","Armamar",76
403,"1170403","Carrazeda de Ansiães",305
404,"1170404","Freixo de Espada à Cinta",76
1805,"1171805","Lamego",381
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",305
1812,"1171812","Penedono",76
1708,"1171708","Peso da Régua",152
1710,"1171710","Sabrosa",76
1711,"1171711","Santa Marta de Penaguião",0
1815,"1171815","São João da Pesqueira",0
1818,"1171818","Sernancelhe",1218
1819,"1171819","Tabuaço",837
1820,"1171820","Tarouca",229
409,"1170409","Torre de Moncorvo",457
410,"1170410","Vila Flor",76
914,"1170914","Vila Nova de Foz Côa",0
1714,"1171714","Vila Real",2437
401,"1180401","Alfândega da Fé",0
1702,"1181702","Boticas",0
402,"1180402","Bragança",305
1703,"1181703","Chaves",1523
405,"1180405","Macedo de Cavaleiros",610
406,"1180406","Miranda do Douro",0
407,"1180407","Mirandela",610
408,"1180408","Mogadouro",610
1706,"1181706","Montalegre",305
1707,"1181707","Murça",990
1712,"1181712","Valpaços",1295
1713,"1181713","Vila Pouca de Aguiar",990
411,"1180411","Vimioso",610
412,"1180412","Vinhais",152
101,"1610101","Águeda",620
102,"1610102","Albergaria-a-Velha",551
103,"1610103","Anadia",276
105,"1610105","Aveiro",2205
108,"1610108","Estarreja",207
110,"1610110","Ílhavo",207
111,"1610111","Mealhada",276
112,"1610112","Murtosa",69
114,"1610114","Oliveira do Bairro",413
115,"1610115","Ovar",138
117,"1610117","Sever do Vouga",551
118,"1610118","Vagos",1378
602,"1620602","Cantanhede",2686
603,"1620603","Coimbra",344
604,"1620604","Condeixa-a-Nova",1102
605,"1620605","Figueira da Foz",1378
608,"1620608","Mira",620
610,"1620610","Montemor-o-Velho",1722
613,"1620613","Penacova",1102
615,"1620615","Soure",1034
1004,"1631004","Batalha",413
1009,"1631009","Leiria",3100
1010,"1631010","Marinha Grande",69
1015,"1631015","Pombal",3788
1016,"1631016","Porto de Mós",620
1002,"1641002","Alvaiázere",276
1003,"1641003","Ansião",482
601,"1640601","Arganil",965
1007,"1641007","Castanheira de Pêra",69
1008,"1641008","Figueiró dos Vinhos",207
606,"1640606","Góis",138
607,"1640607","Lousã",344
609,"1640609","Miranda do Corvo",276
611,"1640611","Oliveira do Hospital",1378
612,"1640612","Pampilhosa da Serra",0
1013,"1641013","Pedrógão Grande",0
614,"1640614","Penela",482
616,"1640616","Tábua",1585
617,"1640617","Vila Nova de Poiares",276
901,"1650901","Aguiar da Beira",3168
1802,"1651802","Carregal do Sal",827
1803,"1651803","Castro Daire",4271
1806,"1651806","Mangualde",2617
1808,"1651808","Mortágua",896
1809,"1651809","Nelas",1309
1810,"1651810","Oliveira de Frades",3100
1811,"1651811","Penalva do Castelo",2136
1814,"1651814","Santa Comba Dão",1171
1816,"1651816","São Pedro do Sul",5511
1817,"1651817","Sátão",3100
1821,"1651821","Tondela",5511
1822,"1651822","Vila Nova de Paiva",482
1823,"1651823","Viseu",9920
1824,"1651824","Vouzela",4202
1413,"1661413","Mação",43
506,"1660506","Oleiros",43
508,"1660508","Proença-a-Nova",0
509,"1660509","Sertã",43
510,"1660510","Vila de Rei",0
905,"1670905","Fornos de Algodres",2564
906,"1670906","Gouveia",684
912,"1670912","Seia",812
902,"1680902","Almeida",0
903,"1680903","Celorico da Beira",214
904,"1680904","Figueira de Castelo Rodrigo",85
907,"1680907","Guarda",1367
908,"1680908","Manteigas",0
909,"1680909","Meda",85
910,"1680910","Pinhel",342
911,"1680911","Sabugal",384
913,"1680913","Trancoso",256
502,"1690502","Castelo Branco",4487
505,"1690505","Idanha-a-Nova",1795
507,"1690507","Penamacor",941
511,"1690511","Vila Velha de Ródão",85
501,"16A0501","Belmonte",256
503,"16A0503","Covilhã",1325
504,"16A0504","Fundão",1838
1001,"16B1001","Alcobaça",3057
1101,"16B1101","Alenquer",527
1102,"16B1102","Arruda dos Vinhos",316
1005,"16B1005","Bombarral",527
1104,"16B1104","Cadaval",210
1006,"16B1006","Caldas da Rainha",2108
1108,"16B1108","Lourinhã",2530
1011,"16B1011","Nazaré",738
1012,"16B1012","Óbidos",949
1014,"16B1014","Peniche",4110
1112,"16B1112","Sobral de Monte Agraço",422
1113,"16B1113","Torres Vedras",2951
1401,"16C1401","Abrantes",210
1402,"16C1402","Alcanena",0
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",0
1421,"16C1421","Ourém",527
1417,"16C1417","Sardoal",0
1418,"16C1418","Tomar",106
1419,"16C1419","Torres Novas",0
1420,"16C1420","Vila Nova da Barquinha",0
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",0
1109,"1711109","Mafra",4743
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",422
1114,"1711114","Vila Franca de Xira",316
1502,"1721502","Alcochete",0
1503,"1721503","Almada",316
1504,"1721504","Barreiro",0
1506,"1721506","Moita",0
1507,"1721507","Montijo",106
1508,"1721508","Palmela",106
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",106
1512,"1721512","Setúbal",0
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",218
211,"1810211","Odemira",2512
1509,"1811509","Santiago do Cacém",218
1513,"1811513","Sines",328
