Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion
1601,1111601,Arcos de Valdevez,7000,35000,5397.75,0,0,0,0
1602,1111602,Caminha,0,10000,0,0,0,0,0
1603,1111603,Melgaço,1750,5000,0,0,0,0,0
1604,1111604,Monção,0,5000,0,0,0,0,0
1605,1111605,Paredes de Coura,0,37500,9895.875,0,0,0,0
1606,1111606,Ponte da Barca,0,0,10795.5,0,0,0,0
1607,1111607,Ponte de Lima,0,80000,3598.5,0,0,0,0
1608,1111608,Valença,0,17500,0,0,0,0,0
1609,1111609,Viana do Castelo,0,20000,0,0,0,0,0
1610,1111610,Vila Nova de Cerveira,0,12500,0,0,0,0,0
301,1120301,Amares,0,5000,2698.875,0,0,0,0
302,1120302,Barcelos,3500,60000,38683.875,899.625,0,0,0
303,1120303,Braga,0,12500,22490.625,0,0,0,0
306,1120306,Esposende,0,0,2698.875,0,0,0,0
310,1120310,Terras de Bouro,12250,62500,2698.875,0,0,0,0
313,1120313,Vila Verde,7000,132500,10795.5,0,0,0,0
307,1130307,Fafe,0,407500,6297.375,0,0,0,0
308,1130308,Guimarães,12250,5000,37784.25,0,0,0,0
309,1130309,Póvoa de Lanhoso,0,42500,17092.875,0,0,0,0
1314,1131314,Santo Tirso,1750,0,0,0,0,0,0
1318,1131318,Trofa,0,0,12594.75,2698.875,0,0,0
311,1130311,Vieira do Minho,1750,17500,1799.25,0,0,0,0
312,1130312,Vila Nova de Famalicão,0,17500,21591,0,0,0,0
314,1130314,Vizela,0,0,0,0,0,0,0
107,1140107,Espinho,0,0,0,0,0,0,0
1304,1141304,Gondomar,0,2500,7197,0,0,0,0
1306,1141306,Maia,0,0,2698.875,0,0,0,0
1308,1141308,Matosinhos,0,0,3598.5,0,0,0,0
1312,1141312,Porto,0,0,899.625,0,0,0,0
1313,1141313,Póvoa de Varzim,0,0,6297.375,0,0,0,0
1315,1141315,Valongo,0,12500,17092.875,0,0,0,0
1316,1141316,Vila do Conde,0,0,12594.75,1799.25,0,0,0
1317,1141317,Vila Nova de Gaia,0,7500,6297.375,0,0,0,0
1301,1151301,Amarante,1750,17500,12594.75,0,0,0,0
1302,1151302,Baião,1750,130000,3695.625,0,0,0,0
304,1150304,Cabeceiras de Basto,5250,22500,0,0,0,0,0
