Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM,irrig_nha
113,1160113,Oliveira de Azem�is,0,0,0,0,0,0,0,0,0
109,1160109,Santa Maria da Feira,0,0,0,0,0,0,0,0,0
116,1160116,S�o Jo�o da Madeira,0,0,0,0,0,0,0,0,
119,1160119,Vale de Cambra,0,0,0,0,0,0,0,0,0
1701,1171701,Alij�,0,0,0,0,0,0,0,0,0
1801,1171801,Armamar,0,0,0,0,0,0,0,0,0
403,1170403,Carrazeda de Ansi�es,0,0,0,0,0,0,0,0,0
404,1170404,Freixo de Espada � Cinta,0,0,0,0,0,0,0,0,0
1805,1171805,Lamego,0,0,0,0,0,0,0,0,0
1704,1171704,Mes�o Frio,0,0,0,0,0,0,0,0,0
1807,1171807,Moimenta da Beira,0,0,0,0,0,0,0,0,0
1812,1171812,Penedono,0,0,0,0,0,0,0,0,0
1708,1171708,Peso da R�gua,0,0,0,0,0,0,0,0,0
1710,1171710,Sabrosa,0,0,0,0,0,0,0,0,0
1711,1171711,Santa Marta de Penagui�o,0,0,0,0,0,0,0,0,0
1815,1171815,S�o Jo�o da Pesqueira,0,0,0,0,0,0,0,0,0
1818,1171818,Sernancelhe,0,0,0,0,0,0,0,0,0
1819,1171819,Tabua�o,0,0,0,0,0,0,0,0,0
1820,1171820,Tarouca,0,0,0,0,0,0,0,0,0
409,1170409,Torre de Moncorvo,0,0,0,0,0,0,0,0,0
410,1170410,Vila Flor,0,0,0,0,0,0,0,0,0
914,1170914,Vila Nova de Foz C�a,0,0,0,0,0,0,0,0,0
1714,1171714,Vila Real,0,0,0,0,0,0,0,0,0
401,1180401,Alf�ndega da F�,0.0829,3.5144,34.2839,0,0,0,0.0115,37.8927,0.00303384307445957
1702,1181702,Boticas,13.8109,109.8126,0.2247,0,0,0,0,123.8482,0.0112272867373765
402,1180402,Bragan�a,21.4635,203.9183,52.4352,0,1.0856,0,0,278.9026,0.00631272719042122
1703,1181703,Chaves,0,0,0,0,0,0,0,0,0
405,1180405,Macedo de Cavaleiros,0,0,0,0,0,0,0,0,0
406,1180406,Miranda do Douro,0,0,0,0,0,0,0,0,0
407,1180407,Mirandela,0,0,0,0,0,0,0,0,0
408,1180408,Mogadouro,0,0,0,0,0,0,0,0,0
1706,1181706,Montalegre,0,0,0,0,0,0,0,0,0
1707,1181707,Mur�a,0,0,0,0,0,0,0,0,0
1712,1181712,Valpa�os,0,0,0,0,0,0,0,0,0
1713,1181713,Vila Pouca de Aguiar,0,0,0,0,0,0,0,0,0
411,1180411,Vimioso,0,0,0,0,0,0,0,0,0
412,1180412,Vinhais,0,0,0,0,0,0,0,0,0
101,1610101,�gueda,140.9521,133.8829,302.1197,75.5085,0,0,0,652.4632,0.223599451679232
102,1610102,Albergaria-a-Velha,5.6187,0,36.1008,6.0864,0,0,0,47.8059,0.0184223121387283
103,1610103,Anadia,15.1152,3.6171,66.1244,14.8704,0,0,0.1584,99.8855,0.0193651609150834
105,1610105,Aveiro,52.4375,2.518,374.2922,159.0755,0,0,27.83,616.1532,0.212320192970365
108,1610108,Estarreja,76.1538,341.1058,4467.0414,1073.7369,0,0,0,5958.0379,1.85956239076155
110,1610110,�lhavo,11.9691,1.3358,150.041,101.3479,0,0,0,264.6938,0.284006223175966
111,1610111,Mealhada,82.4846,10.7755,150.304,55.2459,0,0,0,298.81,0.115549110595514
112,1610112,Murtosa,0.3539,0,370.3241,174.6543,0,0,0,545.3323,0.339770903426791
114,1610114,Oliveira do Bairro,130.1014,293.3746,759.4798,13.3368,7.3161,0,0.4589,1204.0676,0.485706978620411
115,1610115,Ovar,150.2018,1.4401,1257.5827,71.3636,0,0,0,1480.5882,0.779256947368421
117,1610117,Sever do Vouga,128.3822,45.9852,41.7286,0,0,0,0.9859,217.0819,0.238028399122807
118,1610118,Vagos,8.3647,1.2579,535.5913,65.7406,0,0,8.2358,619.1903,0.176256846000569
602,1620602,Cantanhede,71.9244,26.4212,1286.9819,41.6737,0,0,13.1641,1440.1653,0.170151854914934
603,1620603,Coimbra,919.7066,559.5805,258.3526,78.8869,107.387,0,2.7346,1926.6482,0.296772674060382
604,1620604,Condeixa-a-Nova,452.6318,198.6462,245.2417,15.8076,142.1067,0,0,1054.434,0.359506989430617
605,1620605,Figueira da Foz,249.3711,5576.8904,1193.7577,71.0517,161.6259,0,0,7252.6968,1.06893099484156
608,1620608,Mira,0,0,0,0,0,0,0,0,0
610,1620610,Montemor-o-Velho,0,0,0,0,0,0,0,0,0
613,1620613,Penacova,0,0,0,0,0,0,0,0,0
615,1620615,Soure,1385.8557,4917.6433,870.6438,259.0116,0,0,0,7433.1544,1.14391418898123
1004,1631004,Batalha,53.9734,41.0132,309.2693,6.3821,0,0,1.6042,412.2422,0.193178163074039
1009,1631009,Leiria,0,0,0,0,0,0,0,0,0
1010,1631010,Marinha Grande,0,0,0,0,0,0,0,0,0
1015,1631015,Pombal,655.9943,685.3042,862.8689,78.328,24.2105,0,9.9913,2316.6972,0.304108322394329
1016,1631016,Porto de M�s,0,0,0,0,0,0,0,0,0
1002,1641002,Alvai�zere,0,0,0,0,0,0,0,0,0
1003,1641003,Ansi�o,0,0,0,0,0,0,0,0,0
601,1640601,Arganil,489.845,53.1477,1490.8924,95.6261,0,0,0,2129.5112,1.37476513879923
1007,1641007,Castanheira de P�ra,57.3257,0,61.4982,0,0,0,0,118.8239,1.38167325581395
1008,1641008,Figueir� dos Vinhos,6.2178,0.3126,6.2364,0.225,0,0,0,12.9918,0.0191619469026549
606,1640606,G�is,0,0,0,0,0,0,0,0,0
607,1640607,Lous�,0,0,0,0,0,0,0,0,0
609,1640609,Miranda do Corvo,342.5035,84.2103,624.0822,0,0,0,0,1050.796,1.05607638190955
611,1640611,Oliveira do Hospital,20.3483,6.8058,55.4148,1.0793,0,0,0,83.6482,0.0199733046800382
612,1640612,Pampilhosa da Serra,0,0,0,0,0,0,0,0,0
1013,1641013,Pedr�g�o Grande,4.1291,0.3431,4.8626,0,0,0,0.1825,9.5173,0.0155004885993485
614,1640614,Penela,0,0,0,0,0,0,0,0,0
616,1640616,T�bua,47.3871,21.2976,186.659,9.8536,0,0,0,265.1973,0.118233303611235
617,1640617,Vila Nova de Poiares,0,0,0,0,0,0,0,0,0
901,1650901,Aguiar da Beira,0,0,0,0,0,0,0,0,0
1802,1651802,Carregal do Sal,0,0,0,0,0,0,0,0,0
1803,1651803,Castro Daire,0,0,0,0,0,0,0,0,0
1806,1651806,Mangualde,0,0,0,0,0,0,0,0,0
1808,1651808,Mort�gua,0,0,0,0,0,0,0,0,0
1809,1651809,Nelas,0,0,0,0,0,0,0,0,0
1810,1651810,Oliveira de Frades,0,0,0,0,0,0,0,0,0
1811,1651811,Penalva do Castelo,0,0,0,0,0,0,0,0,0
1814,1651814,Santa Comba D�o,0,0,0,0,0,0,0,0,0
1816,1651816,S�o Pedro do Sul,0,0,0,0,0,0,0,0,0
1817,1651817,S�t�o,0,0,0,0,0,0,0,0,0
1821,1651821,Tondela,0,0,0,0,0,0,0,0,0
1822,1651822,Vila Nova de Paiva,0,0,0,0,0,0,0,0,0
1823,1651823,Viseu,0,0,0,0,0,0,0,0,0
1824,1651824,Vouzela,0,0,0,0,0,0,0,0,0
1413,1661413,Ma��o,0,0,0,0,0,0,0,0,0
506,1660506,Oleiros,0,0,0,0,0,0,0,0,0
508,1660508,Proen�a-a-Nova,0,0,0,0,0,0,0,0,0
509,1660509,Sert�,0,0,0,0,0,0,0,0,0
510,1660510,Vila de Rei,0,0,0,0,0,0,0,0,0
905,1670905,Fornos de Algodres,0,0,0,0,0,0,0,0,0
906,1670906,Gouveia,0,0,0,0,0,0,0,0,0
912,1670912,Seia,0,0,0,0,0,0,0,0,0
902,1680902,Almeida,0,0,0,0,0,0,0,0,0
903,1680903,Celorico da Beira,0,0,0,0,0,0,0,0,0
904,1680904,Figueira de Castelo Rodrigo,0,0,0,0,0,0,0,0,0
907,1680907,Guarda,0,0,0,0,0,0,0,0,0
908,1680908,Manteigas,0,0,0,0,0,0,0,0,0
909,1680909,M�da,0,0,0,0,0,0,0,0,0
910,1680910,Pinhel,0,0,0,0,0,0,0,0,0
911,1680911,Sabugal,0,0,0,0,0,0,0,0,0
913,1680913,Trancoso,0,0,0,0,0,0,0,0,0
502,1690502,Castelo Branco,0,0,0,0,0,0,0,0,0
505,1690505,Idanha-a-Nova,0,0,0,0,0,0,0,0,0
507,1690507,Penamacor,0,0,0,0,0,0,0,0,0
511,1690511,Vila Velha de R�d�o,0,0,0,0,0,0,0,0,0
501,16A0501,Belmonte,0,0,0,0,0,0,0,0,0
503,16A0503,Covilh�,0,0,0,0,0,0,0,0,0
504,16A0504,Fund�o,0,0,0,0,0,0,0,0,0
1001,16B1001,Alcoba�a,0,0,0,0,0,0,0,0,0
1101,16B1101,Alenquer,0,0,0,0,0,0,0,0,0
1102,16B1102,Arruda dos Vinhos,0,0,0,0,0,0,0,0,0
1005,16B1005,Bombarral,0,0,0,0,0,0,0,0,0
1104,16B1104,Cadaval,0,0,0,0,0,0,0,0,0
1006,16B1006,Caldas da Rainha,0,0,0,0,0,0,0,0,0
1108,16B1108,Lourinh�,0,0,0,0,0,0,0,0,0
1011,16B1011,Nazar�,0,0,0,0,0,0,0,0,0
1012,16B1012,�bidos,0,0,0,0,0,0,0,0,0
1014,16B1014,Peniche,0,0.1113,15.2125,0.0257,0,0,20.1885,35.538,0.0113431216086818
1112,16B1112,Sobral de Monte Agra�o,0.6372,0.5852,7.9518,0,0.5383,0,10.7361,20.4486,0.0060427304964539
1113,16B1113,Torres Vedras,0,0,0,0,0,0,0,0,0
1401,16C1401,Abrantes,0,0,0,0,0,0,0,0,0
1402,16C1402,Alcanena,0,0,0,0,0,0,0,0,0
1408,16C1408,Const�ncia,0,0,0,0,0,0,0,0,0
1410,16C1410,Entroncamento,15.6625,7.8561,15.3908,0,0,0,0,38.9094,0.221076136363636
1411,16C1411,Ferreira do Z�zere,0,0,0,0,0,0,0,0,0
1421,16C1421,Our�m,0,0,0,0,0,0,0,0,0
1417,16C1417,Sardoal,0,0,0,0,0,0,0,0,0
1418,16C1418,Tomar,72.7803,41.1964,202.2535,16.9392,33.4333,0,2.8935,369.4962,0.0467480010121458
1419,16C1419,Torres Novas,0,0,0,0,0,0,0,0,0
1420,16C1420,Vila Nova da Barquinha,0,0,0,0,0,0,0,0,0
1115,1711115,Amadora,0,0,0,0,0,0,0,0,0
1105,1711105,Cascais,0,0,0,0,0,0,0,0,0
1106,1711106,Lisboa,0,0,371.9638,464.9547,1297.158,0,0,2134.0765,Inf
1107,1711107,Loures,0,0,0,0,0,0,0,0,0
1109,1711109,Mafra,0,0,0,0,0,0,0,0,0
1116,1711116,Odivelas,0,0,0,0,0,0,0,0,0
1110,1711110,Oeiras,0,0,10.0635,0,0,0,0,10.0635,0.00939635854341737
1111,1711111,Sintra,3.0219,13.6909,91.5635,3.3986,0,0,3.8931,115.568,0.0148126121507306
1114,1711114,Vila Franca de Xira,9.4362,394.9558,349.2045,23.9945,185.1672,0,0,962.7582,0.0982406326530612
1502,1721502,Alcochete,0,0,0,0,0,0,0,0,0
1503,1721503,Almada,0.0214,0.0374,1.8492,0.0117,1.4441,0,0.0148,3.3786,0.00627992565055762
1504,1721504,Barreiro,0.0672,0.1993,6.5713,0,0,0,0,6.8378,0.0283726141078838
1506,1721506,Moita,1.7173,4.9065,33.7748,51.4847,0,0,0.1743,92.0576,0.0476242110708743
1507,1721507,Montijo,0,0,0,0,0,0,0,0,0
1508,1721508,Palmela,0,0,0,0,0,0,0,0,0
1510,1721510,Seixal,0,0,0,0,0,0,0,0,0
1511,1721511,Sesimbra,0,0,0,0,0,0,0,0,0
1512,1721512,Set�bal,0.1309,6.3576,37.2291,1.0895,0.7914,0,0.2477,45.8462,0.00738382992430343
1501,1811501,Alc�cer do Sal,0,2661.7413,161.2334,4.524,255.6739,0,9.8039,3092.9765,0.034200343885799
1505,1811505,Gr�ndola,31.0747,621.929,149.4045,38.7127,265.2229,0,7.4088,1113.7526,0.0247649167278145
211,1810211,Odemira,0,0,0,0,0,0,0,0,0
1509,1811509,Santiago do Cac�m,64.474,908.1224,2571.8698,19.748,459.1358,0,69.1032,4092.4532,0.0588884552845529
1513,1811513,Sines,0,0,0,0,0,0,0,0,0
1201,1821201,Alter do Ch�o,0,0,0,0,0,0,0,0,0
1202,1821202,Arronches,9.271,3.0564,45.3762,10.3598,78.63,0,0,146.6934,0.00559642148634213
1203,1821203,Avis,0,0,0,0,0,0,0,0,0
1204,1821204,Campo Maior,0,0.1893,21.4313,1.7194,9.4495,0,0,32.7895,0.00155496277327263
1205,1821205,Castelo de Vide,0,0,0,0,0,0,0,0,0
1206,1821206,Crato,0,0,0,0,0,0,0,0,0
1207,1821207,Elvas,42.2499,44.1265,649.52,2.8495,108.5528,0,1.0331,848.3318,0.0147571895765926
1208,1821208,Fronteira,0,0.0628,13.1028,0.2302,2.215,0,0,15.6108,0.000877109787616586
1209,1821209,Gavi�o,9.7629,6.2762,48.1078,61.7989,203.5698,0,0,329.5156,0.0416528378207559
1210,1821210,Marv�o,0.1,0.5714,23.1516,0.7782,112.8102,0,0.0497,137.4611,0.0131365730122324
1211,1821211,Monforte,0,0.0203,15.3498,0,5.1439,0,0,20.514,0.000543575611436445
707,1820707,Mora,0,0,0,0,0,0,0,0,0
1212,1821212,Nisa,0,0,0,0,0,0,0,0,0
1213,1821213,Ponte de Sor,0,0,0,0,0,0,0,0,0
1214,1821214,Portalegre,5.7688,5.9935,109.2098,0.5236,130.8341,0,0.0869,252.4167,0.00855736854595383
701,1830701,Alandroal,0,0,0,0,0,0,0,0,0
702,1830702,Arraiolos,0,0,0,0,0,0,0,0,0
703,1830703,Borba,0,0,0,0,0,0,0,0,0
704,1830704,Estremoz,0,0,0,0,0,0,0,0,0
705,1830705,�vora,91.4868,332.9736,1565.5107,57.989,489.0291,0,0,2536.9892,0.023326062411504
706,1830706,Montemor-o-Novo,0,0,0,0,0,0,0,0,0
708,1830708,Mour�o,0,0,0,0,0,0,0,0,0
709,1830709,Portel,0,0,0,0,0,0,0,0,0
710,1830710,Redondo,0,0,0,0,0,0,0,0,0
711,1830711,Reguengos de Monsaraz,0,0,0,0,0,0,0,0,0
1215,1831215,Sousel,0,0,0,0,0,0,0,0,0
712,1830712,Vendas Novas,0,0,0,0,0,0,0,0,0
713,1830713,Viana do Alentejo,0,0,0,0,0,0,0,0,0
714,1830714,Vila Vi�osa,0,0,0,0,0,0,0,0,0
201,1840201,Aljustrel,0,0,0,0,0,0,0,0,0
202,1840202,Almod�var,0,0,0,0,0,0,0,0,0
203,1840203,Alvito,0,0,0,0,0,0,0,0,0
204,1840204,Barrancos,0,0,0,0,0,0,0,0,0
205,1840205,Beja,0,11.8203,1025.6304,21.8824,139.9688,0,0,1199.3019,0.0132134095015645
206,1840206,Castro Verde,0,0,0,0,0,0,0,0,0
207,1840207,Cuba,0,0,0,0,0,0,0,0,0
208,1840208,Ferreira do Alentejo,1.7981,15.7981,258.2314,27.8684,15.8955,0,1.6048,321.1963,0.00661074567271081
209,1840209,M�rtola,0,0.2834,9.9539,0.0403,1.6301,0,0,11.9077,0.000147254065417671
210,1840210,Moura,0,0.1715,13.2069,0.0542,3.6202,0,0.0302,17.083,0.00024715703579386
212,1840212,Ourique,6.7357,2.6892,3.782,0.7032,9.6135,0,0.0722,23.5958,0.000546654619590399
213,1840213,Serpa,0,0,0,0,0,0,0,0,0
214,1840214,Vidigueira,0,3.2504,171.5672,1.5349,14.0503,0,0.1365,190.5393,0.0067088940530263
1403,1851403,Almeirim,1.6532,16.2389,61.0431,0.2637,9.1035,0,0.7066,89.009,0.00964971812662619
1404,1851404,Alpiar�a,0,0,0,0,0,0,0,0,0
1103,1851103,Azambuja,0,0,0,0,0,0,0,0,0
1405,1851405,Benavente,0,0,0,0,0,0,0,0,0
1406,1851406,Cartaxo,7.2953,3.975,67.2035,0.4394,11.4901,0,0,90.4033,0.0111954551083591
1407,1851407,Chamusca,137.2945,411.3277,433.5502,68.5378,196.5952,0,4.1978,1251.5032,0.0565523361952101
1409,1851409,Coruche,0,0,0,0,0,0,0,0,0
1412,1851412,Goleg�,0,0,0,0,0,0,0,0,0
1414,1851414,Rio Maior,0,0,0,0,0,0,0,0,0
1415,1851415,Salvaterra de Magos,0,0,0,0,0,0,0,0,0
1416,1851416,Santar�m,0,0,0,0,0,0,0,0,0
801,1500801,Albufeira,0,0,0,0,0,0,0,0,0
802,1500802,Alcoutim,0,0,0,0,0,0,0,0,0
803,1500803,Aljezur,0,0,0,0,0,0,0,0,0
804,1500804,Castro Marim,0,0,0,0,0,0,0,0,0
805,1500805,Faro,0,0,0,0,0,0,0,0,0
806,1500806,Lagoa,0,0,0,0,0,0,0,0,0
807,1500807,Lagos,0,0,0,0,0,0,0,0,0
808,1500808,Loul�,0,0,0,0,0,0,0,0,0
809,1500809,Monchique,0,0,0,0,0,0,0,0,0
810,1500810,Olh�o,0,0,0,0,0,0,0,0,0
811,1500811,Portim�o,0,0,0,0,0,0,0,0,0
812,1500812,S�o Br�s de Alportel,0,1.2524,4.0908,0,0,0,0.1127,5.4559,0.00292228173540439
813,1500813,Silves,0,0,0,0,0,0,0,0,0
814,1500814,Tavira,0.6568,11.2593,216.1499,0,0,0,2.2664,230.3324,0.018787308319739
815,1500815,Vila do Bispo,0,0,0,0,0,0,0,0,0
816,1500816,Vila Real de Santo Ant�nio,0,0,0,0,0,0,0,0,0
