Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion
1601,1111601,Arcos de Valdevez,420000,0,0,0,0,0,0
1602,1111602,Caminha,42000,0,0,0,0,0,0
1603,1111603,Melgaço,84000,0,13122,0,0,0,0
1604,1111604,Monção,224000,0,0,0,0,0,0
1605,1111605,Paredes de Coura,308000,0,0,0,0,0,0
1606,1111606,Ponte da Barca,287000,0,0,0,0,0,0
1607,1111607,Ponte de Lima,133000,0,0,0,0,0,0
1608,1111608,Valença,91000,0,0,0,0,0,0
1609,1111609,Viana do Castelo,35000,0,0,0,0,0,0
1610,1111610,Vila Nova de Cerveira,28000,0,0,0,0,0,0
301,1120301,Amares,21000,0,0,0,0,0,0
302,1120302,Barcelos,203000,0,26244,0,0,0,0
303,1120303,Braga,301000,0,0,0,0,0,0
306,1120306,Esposende,14000,0,26244,0,0,0,0
310,1120310,Terras de Bouro,35000,0,0,0,0,0,0
313,1120313,Vila Verde,399000,0,0,0,0,0,0
307,1130307,Fafe,420000,0,4374,0,0,0,0
308,1130308,Guimarães,252000,0,30618,0,0,0,0
309,1130309,Póvoa de Lanhoso,84000,0,0,0,0,0,0
1314,1131314,Santo Tirso,392000,10000,48114,0,0,0,0
1318,1131318,Trofa,49000,0,91854,0,0,0,0
311,1130311,Vieira do Minho,168000,0,4374,0,0,0,0
312,1130312,Vila Nova de Famalicão,126000,0,26244,0,0,0,0
314,1130314,Vizela,7000,0,0,0,0,0,0
107,1140107,Espinho,14000,0,4374,0,0,0,0
1304,1141304,Gondomar,714000,0,4374,0,0,0,0
1306,1141306,Maia,420000,20000,196830,0,0,0,0
1308,1141308,Matosinhos,126000,0,56862,0,0,0,0
1312,1141312,Porto,0,0,0,0,0,0,0
1313,1141313,Póvoa de Varzim,91000,0,8748,0,0,0,0
1315,1141315,Valongo,350000,10000,0,0,0,0,0
1316,1141316,Vila do Conde,7000,10000,166212,0,0,0,0
1317,1141317,Vila Nova de Gaia,98000,0,30618,0,0,7656,0
1301,1151301,Amarante,182000,0,0,0,0,0,0
1302,1151302,Baião,77000,0,0,0,0,0,0
304,1150304,Cabeceiras de Basto,182000,0,0,0,0,0,0
106,1150106,Castelo de Paiva,42000,0,0,0,0,0,0
305,1150305,Celorico de Basto,91000,20000,4374,0,0,0,0
1804,1151804,Cinfães,273000,0,0,0,0,0,0
1303,1151303,Felgueiras,231000,20000,4374,0,0,7656,0
1305,1151305,Lousada,91000,10000,4374,0,0,0,0
1307,1151307,Marco de Canaveses,77000,0,0,0,0,0,0
1705,1151705,Mondim de Basto,7000,0,0,0,0,0,0
1309,1151309,Paços de Ferreira,126000,0,4374,0,0,0,0
1310,1151310,Paredes,602000,0,4374,0,0,3828,0
1311,1151311,Penafiel,161000,0,4374,0,0,0,0
1813,1151813,Resende,399000,0,0,0,0,0,0
1709,1151709,Ribeira de Pena,28000,0,4374,0,0,0,0
104,1160104,Arouca,126000,0,0,0,0,0,0
113,1160113,Oliveira de Azeméis,7000,0,0,0,0,7656,0
109,1160109,Santa Maria da Feira,63000,0,8748,0,0,0,0
116,1160116,São João da Madeira,0,0,0,0,0,0,0
119,1160119,Vale de Cambra,0,0,0,0,0,0,0
1701,1171701,Alijó,112000,0,0,0,0,0,0
1801,1171801,Armamar,105000,270000,0,0,0,5007,0
403,1170403,Carrazeda de Ansiães,714000,10000,68664,0,0,0,0
404,1170404,Freixo de Espada à Cinta,70000,0,0,0,0,0,0
1805,1171805,Lamego,182000,140000,0,0,0,20028,0
1704,1171704,Mesão Frio,0,0,0,0,0,0,0
1807,1171807,Moimenta da Beira,595000,0,143050,0,0,5007,0
1812,1171812,Penedono,217000,0,125884,0,0,0,0
1708,1171708,Peso da Régua,7000,0,5722,0,0,0,0
1710,1171710,Sabrosa,126000,0,11444,0,0,0,0
1711,1171711,Santa Marta de Penaguião,0,0,0,0,0,0,0
1815,1171815,São João da Pesqueira,119000,60000,28610,0,0,0,0
1818,1171818,Sernancelhe,623000,60000,377652,0,0,0,0
1819,1171819,Tabuaço,588000,0,137328,0,0,0,0
1820,1171820,Tarouca,203000,10000,11444,0,0,0,0
409,1170409,Torre de Moncorvo,35000,20000,0,0,0,0,0
410,1170410,Vila Flor,35000,0,11444,0,0,0,0
914,1170914,Vila Nova de Foz Côa,7000,0,0,0,0,0,0
1714,1171714,Vila Real,973000,190000,17166,0,0,0,0
401,1180401,Alfândega da Fé,7000,0,5722,0,0,0,0
1702,1181702,Boticas,798000,170000,0,0,0,0,0
402,1180402,Bragança,994000,0,526424,0,0,0,0
1703,1181703,Chaves,6272000,0,22888,0,0,0,0
405,1180405,Macedo de Cavaleiros,147000,50000,125884,0,0,0,0
406,1180406,Miranda do Douro,49000,20000,0,0,0,0,0
407,1180407,Mirandela,343000,10000,11444,0,0,0,0
408,1180408,Mogadouro,147000,10000,5722,0,0,0,0
1706,1181706,Montalegre,1631000,0,0,0,0,0,0
1707,1181707,Murça,301000,0,0,0,0,0,0
1712,1181712,Valpaços,2331000,130000,194548,0,0,0,0
1713,1181713,Vila Pouca de Aguiar,1400000,0,200270,0,0,0,0
411,1180411,Vimioso,567000,0,0,0,0,0,0
412,1180412,Vinhais,637000,0,234602,0,0,0,5007
101,1610101,Águeda,133000,10000,44240,0,0,0,0
102,1610102,Albergaria-a-Velha,14000,0,0,0,0,0,0
103,1610103,Anadia,70000,10000,682560,0,0,0,0
105,1610105,Aveiro,56000,0,145360,0,0,27650,88480
108,1610108,Estarreja,0,0,0,0,0,0,0
110,1610110,Ílhavo,0,0,189600,0,0,5530,0
111,1610111,Mealhada,119000,0,139040,0,0,0,0
112,1610112,Murtosa,0,0,6320,0,0,0,0
114,1610114,Oliveira do Bairro,84000,0,556160,0,0,0,0
115,1610115,Ovar,7000,0,0,0,0,0,0
117,1610117,Sever do Vouga,56000,0,0,0,0,0,0
118,1610118,Vagos,14000,10000,1049120,0,0,5530,0
602,1620602,Cantanhede,105000,10000,853200,0,0,5530,0
603,1620603,Coimbra,413000,20000,69520,0,0,0,0
604,1620604,Condeixa-a-Nova,84000,10000,18960,0,0,0,0
605,1620605,Figueira da Foz,49000,10000,31600,0,0,0,0
608,1620608,Mira,35000,0,415530,0,0,26796,0
610,1620610,Montemor-o-Velho,497000,10000,26244,0,0,0,0
613,1620613,Penacova,84000,0,4374,0,0,0,0
615,1620615,Soure,49000,0,34992,0,0,0,0
1004,1631004,Batalha,21000,0,0,0,0,0,0
1009,1631009,Leiria,161000,0,17496,0,0,0,0
1010,1631010,Marinha Grande,14000,0,0,0,0,0,0
1015,1631015,Pombal,119000,0,4374,0,0,3828,0
1016,1631016,Porto de Mós,7000,0,0,0,0,0,0
1002,1641002,Alvaiázere,0,10000,0,0,0,0,0
1003,1641003,Ansião,0,0,0,0,0,0,0
601,1640601,Arganil,35000,0,0,0,0,0,0
1007,1641007,Castanheira de Pêra,14000,0,0,0,0,0,0
1008,1641008,Figueiró dos Vinhos,98000,0,8748,0,0,0,0
606,1640606,Góis,14000,0,4374,0,0,0,0
607,1640607,Lousã,56000,10000,0,0,0,0,0
609,1640609,Miranda do Corvo,56000,0,0,0,0,0,0
611,1640611,Oliveira do Hospital,497000,20000,4374,0,0,0,0
612,1640612,Pampilhosa da Serra,0,0,0,0,0,0,0
1013,1641013,Pedrógão Grande,7000,0,0,0,0,0,0
614,1640614,Penela,49000,0,8748,0,0,0,0
616,1640616,Tábua,189000,20000,52488,0,0,0,0
617,1640617,Vila Nova de Poiares,35000,0,8748,0,0,0,0
901,1650901,Aguiar da Beira,392000,0,673596,0,0,7656,0
1802,1651802,Carregal do Sal,49000,0,8748,0,0,0,0
1803,1651803,Castro Daire,203000,0,8748,0,0,0,0
1806,1651806,Mangualde,665000,160000,21870,0,0,0,0
1808,1651808,Mortágua,77000,0,8748,0,0,0,0
1809,1651809,Nelas,84000,70000,26244,0,0,0,0
1810,1651810,Oliveira de Frades,91000,0,8748,0,0,0,0
1811,1651811,Penalva do Castelo,168000,10000,8748,0,0,0,0
1814,1651814,Santa Comba Dão,147000,10000,74358,0,0,0,0
1816,1651816,São Pedro do Sul,343000,20000,0,0,0,0,0
1817,1651817,Sátão,238000,0,26244,0,0,0,0
1821,1651821,Tondela,238000,0,39366,0,0,0,0
1822,1651822,Vila Nova de Paiva,91000,0,0,0,0,0,0
1823,1651823,Viseu,714000,20000,62942,0,0,0,0
1824,1651824,Vouzela,49000,0,4374,0,0,0,0
1413,1661413,Mação,0,0,0,0,0,0,0
506,1660506,Oleiros,0,0,0,0,0,0,0
508,1660508,Proença-a-Nova,0,0,0,0,0,0,0
509,1660509,Sertã,42000,0,0,0,0,0,0
510,1660510,Vila de Rei,0,0,0,0,0,0,0
905,1670905,Fornos de Algodres,133000,0,113724,0,0,0,0
906,1670906,Gouveia,287000,10000,52488,0,0,0,0
912,1670912,Seia,182000,0,39366,0,0,0,0
902,1680902,Almeida,126000,10000,39366,0,0,0,0
903,1680903,Celorico da Beira,259000,70000,192456,0,0,0,0
904,1680904,Figueira de Castelo Rodrigo,119000,0,8748,0,0,0,0
907,1680907,Guarda,1127000,80000,148716,0,0,0,0
908,1680908,Manteigas,7000,0,0,0,0,0,0
909,1680909,Mêda,84000,0,34992,0,0,0,0
910,1680910,Pinhel,378000,540000,380538,0,0,0,0
911,1680911,Sabugal,546000,480000,8748,0,0,3828,0
913,1680913,Trancoso,868000,340000,526424,0,0,0,0
502,1690502,Castelo Branco,70000,0,0,0,0,0,0
505,1690505,Idanha-a-Nova,168000,0,17166,0,0,10014,0
507,1690507,Penamacor,28000,10000,5722,0,0,0,0
511,1690511,Vila Velha de Ródão,0,0,0,0,0,0,0
501,16A0501,Belmonte,70000,0,28610,0,0,0,0
503,16A0503,Covilhã,385000,40000,0,0,0,5007,0
504,16A0504,Fundão,154000,50000,5722,0,0,10014,0
1001,16B1001,Alcobaça,56000,70000,228880,0,0,5007,0
1101,16B1101,Alenquer,0,0,5722,0,0,0,0
1102,16B1102,Arruda dos Vinhos,0,0,0,0,0,0,0
1005,16B1005,Bombarral,0,0,91552,0,0,0,0
1104,16B1104,Cadaval,0,0,0,0,0,0,0
1006,16B1006,Caldas da Rainha,7000,0,5722,0,0,0,0
1108,16B1108,Lourinhã,7000,0,228880,22888,0,0,105147
1011,16B1011,Nazaré,0,10000,211714,5722,0,0,0
1012,16B1012,Óbidos,14000,10000,171660,0,0,0,40056
