Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion
1601,1111601,Arcos de Valdevez,8617500,0,78220,0,0,0,0
1602,1111602,Caminha,2032500,0,15644,0,0,0,0
1603,1111603,Melgaço,1650000,0,70398,0,0,0,0
1604,1111604,Monção,5932500,0,0,0,0,0,0
1605,1111605,Paredes de Coura,2332500,0,23466,0,0,0,0
1606,1111606,Ponte da Barca,4170000,0,15644,0,0,0,0
1607,1111607,Ponte de Lima,18225000,0,899530,0,43806,0,0
1608,1111608,Valença,3982500,0,0,0,0,0,0
1609,1111609,Viana do Castelo,10417500,0,1470536,54754,0,0,0
1610,1111610,Vila Nova de Cerveira,1807500,0,93864,0,0,0,0
301,1120301,Amares,4335000,0,1126368,0,0,0,0
302,1120302,Barcelos,4087500,0,4239524,179906,0,0,0
303,1120303,Braga,8595000,0,5311138,62576,0,0,0
306,1120306,Esposende,810000,0,1173300,0,0,0,0
310,1120310,Terras de Bouro,3000000,0,86042,0,0,0,0
313,1120313,Vila Verde,12202500,0,2808098,0,0,0,0
307,1130307,Fafe,11077500,0,320702,0,0,0,0
308,1130308,Guimarães,11437500,0,3167910,15644,0,0,0
309,1130309,Póvoa de Lanhoso,7177500,0,743090,0,0,0,0
1314,1131314,Santo Tirso,3435000,0,1744306,132974,0,0,0
1318,1131318,Trofa,142500,0,1087258,15644,0,0,0
311,1130311,Vieira do Minho,2220000,0,445854,0,0,0,0
312,1130312,Vila Nova de Famalicão,2220000,0,5193808,531896,0,0,0
314,1130314,Vizela,1350000,0,219016,0,0,0,0
107,1140107,Espinho,97500,0,31288,0,0,0,0
1304,1141304,Gondomar,2602500,0,703980,0,0,0,0
1306,1141306,Maia,240000,0,1173300,15644,0,0,0
1308,1141308,Matosinhos,142500,0,477142,0,0,0,0
1312,1141312,Porto,0,0,0,0,0,0,0
1313,1141313,Póvoa de Varzim,7500,0,571006,7822,0,0,0
1315,1141315,Valongo,832500,0,438032,0,0,0,0
1316,1141316,Vila do Conde,15000,0,1009038,250304,0,0,0
1317,1141317,Vila Nova de Gaia,1822500,0,1658264,39110,0,0,0
1301,1151301,Amarante,13620000,0,140796,101686,0,0,0
1302,1151302,Baião,6442500,0,128282,0,0,0,0
304,1150304,Cabeceiras de Basto,5535000,0,359812,0,0,0,0
106,1150106,Castelo de Paiva,2497500,0,711802,0,0,0,0
305,1150305,Celorico de Basto,8670000,0,242482,7822,0,0,0
1804,1151804,Cinfães,6705000,0,273770,0,0,0,0
1303,1151303,Felgueiras,10447500,0,633582,187728,0,0,0
1305,1151305,Lousada,5940000,0,649226,0,0,0,0
1307,1151307,Marco de Canaveses,8407500,0,531896,0,0,0,0
1705,1151705,Mondim de Basto,3817500,0,101686,0,0,0,0
1309,1151309,Paços de Ferreira,2385000,0,1055970,0,0,0,0
1310,1151310,Paredes,5092500,0,1165478,39110,0,0,0
1311,1151311,Penafiel,9270000,0,672692,7822,0,0,0
1813,1151813,Resende,1522500,0,195550,0,0,0,0
1709,1151709,Ribeira de Pena,3345000,0,367634,0,0,0,0
104,1160104,Arouca,5610000,0,1134190,0,0,0,0
113,1160113,Oliveira de Azeméis,1807500,0,1063792,7822,0,0,0
109,1160109,Santa Maria da Feira,3960000,0,1845992,0,0,0,0
116,1160116,São João da Madeira,0,0,0,0,0,0,0
119,1160119,Vale de Cambra,4912500,0,414566,0,0,0,0
