"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",65.64
1602,"1111602","Caminha",0
1603,"1111603","Melgaço",0
1604,"1111604","Monção",6.91
1605,"1111605","Paredes de Coura",10.36
1606,"1111606","Ponte da Barca",34.55
1607,"1111607","Ponte de Lima",414.54
1608,"1111608","Valença",3.45
1609,"1111609","Viana do Castelo",41.45
1610,"1111610","Vila Nova de Cerveira",3.45
301,"1120301","Amares",27.64
302,"1120302","Barcelos",48.36
303,"1120303","Braga",27.64
306,"1120306","Esposende",3.45
310,"1120310","Terras de Bouro",3.45
313,"1120313","Vila Verde",82.91
307,"1130307","Fafe",3.45
308,"1130308","Guimarães",20.73
309,"1130309","Póvoa de Lanhoso",10.36
1314,"1131314","Santo Tirso",41.45
1318,"1131318","Trofa",3.45
311,"1130311","Vieira do Minho",13.82
312,"1130312","Vila Nova de Famalicão",10.36
314,"1130314","Vizela",10.36
107,"1140107","Espinho",0
1304,"1141304","Gondomar",41.45
1306,"1141306","Maia",3.45
1308,"1141308","Matosinhos",0
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",0
1315,"1141315","Valongo",3.45
1316,"1141316","Vila do Conde",0
1317,"1141317","Vila Nova de Gaia",20.73
1301,"1151301","Amarante",145.09
1302,"1151302","Baião",165.82
304,"1150304","Cabeceiras de Basto",13.82
106,"1150106","Castelo de Paiva",31.09
305,"1150305","Celorico de Basto",44.91
1804,"1151804","Cinfães",138.18
1303,"1151303","Felgueiras",10.36
1305,"1151305","Lousada",17.27
1307,"1151307","Marco de Canaveses",44.91
1705,"1151705","Mondim de Basto",13.82
1309,"1151309","Paços de Ferreira",0
1310,"1151310","Paredes",10.36
1311,"1151311","Penafiel",51.82
1813,"1151813","Resende",728.9
1709,"1151709","Ribeira de Pena",72.54
104,"1160104","Arouca",65.64
113,"1160113","Oliveira de Azeméis",3.45
109,"1160109","Santa Maria da Feira",6.91
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",6.91
1701,"1171701","Alijó",439.79
1801,"1171801","Armamar",590.35
403,"1170403","Carrazeda de Ansiães",483.38
404,"1170404","Freixo de Espada à Cinta",198.11
1805,"1171805","Lamego",360.55
1704,"1171704","Mesão Frio",6.91
1807,"1171807","Moimenta da Beira",1026.18
1812,"1171812","Penedono",5741.08
1708,"1171708","Peso da Régua",178.29
1710,"1171710","Sabrosa",178.29
1711,"1171711","Santa Marta de Penaguião",225.84
1815,"1171815","São João da Pesqueira",1430.32
1818,"1171818","Sernancelhe",3668.9
1819,"1171819","Tabuaço",792.42
1820,"1171820","Tarouca",701.29
409,"1170409","Torre de Moncorvo",713.18
410,"1170410","Vila Flor",475.45
914,"1170914","Vila Nova de Foz Côa",43.58
1714,"1171714","Vila Real",725.06
401,"1180401","Alfândega da Fé",2139.53
1702,"1181702","Boticas",614.13
402,"1180402","Bragança",27742.62
1703,"1181703","Chaves",6462.19
405,"1180405","Macedo de Cavaleiros",7199.14
