"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","lemon","orange","other_citrus","tangerine","almonds","chestnut","locust","nuuts","other_dried_nuts","forage_maize","forage_mixture","forage_oat","forage_roots","forage_sorghum","apple","cherry","other_fresh_fruits","peach","pear","horticulture_extensive","horticulture_intensive","other_industry","sunflower","olive_grove","extensive_pasture","intensive_pasture","potato","bean","chickpea","other_pulses","vineyard","total"
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,"1171714","Vila Real",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"1180401","Alfândega da Fé",0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,142,2,0,0,0,0,0,7,165
1702,"1181702","Boticas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6176,0,38,0,0,0,0,6214
402,"1180402","Bragança",0,0,0,0,0,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,123,21,0,0,21,0,0,0,0,247,28081,2590,0,0,0,0,0,31207
1703,"1181703","Chaves",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"1180405","Macedo de Cavaleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",0,0,0,0,0,0,0,0,0,0,0,66,2,0,2,0,0,0,0,0,0,5,36,23,11,5,0,2,0,0,601,97,0,2,0,0,0,23,875
408,"1180408","Mogadouro",0,0,0,0,0,0,0,0,0,0,0,27,16,0,5,0,0,0,0,0,0,11,11,0,0,5,0,5,0,0,149,0,0,5,0,0,0,0,234
1706,"1181706","Montalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,"1181707","Murça",0,0,0,0,0,0,0,0,0,0,0,0,11,0,44,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,199,265,0,0,0,0,0,56,597
1712,"1181712","Valpaços",0,0,0,0,0,0,0,0,0,0,0,5,34,0,9,0,0,0,0,0,0,14,38,20,18,5,0,0,0,0,172,465,2,29,0,0,0,0,811
1713,"1181713","Vila Pouca de Aguiar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"1180411","Vimioso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"1180412","Vinhais",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"1610101","Águeda",0,0,0,6699,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,70,0,35,35,35,0,0,0,0,35,314,0,35,0,0,0,35,7363
102,"1610102","Albergaria-a-Velha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"1610103","Anadia",0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,5,3,3,3,0,0,30,0,0,3,0,0,0,0,63
105,"1610105","Aveiro",0,0,0,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
108,"1610108","Estarreja",0,0,0,12743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,13366
110,"1610110","Ílhavo",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
111,"1610111","Mealhada",0,0,0,0,0,0,0,16,48,0,0,0,0,0,31,0,0,0,0,0,0,16,0,31,16,16,0,0,0,0,16,0,0,0,0,0,0,0,190
112,"1610112","Murtosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"1610114","Oliveira do Bairro",0,0,0,9474,0,0,0,40,80,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,9754
115,"1610115","Ovar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29
117,"1610117","Sever do Vouga",0,0,0,0,0,0,0,0,93,0,0,0,233,0,0,0,0,46,0,0,0,46,0,46,0,0,0,0,0,0,0,1587,1259,0,0,0,0,46,3356
118,"1610118","Vagos",0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,39
602,"1620602","Cantanhede",0,0,0,0,0,0,0,18,163,0,0,0,0,0,37,0,0,0,0,0,0,55,0,37,72,37,37,72,0,0,55,0,0,18,0,0,0,18,619
603,"1620603","Coimbra",0,0,0,23643,0,0,0,0,395,30,62,0,0,0,0,0,0,0,0,0,0,183,0,62,243,121,0,365,0,0,92,729,62,62,0,0,0,30,26079
604,"1620604","Condeixa-a-Nova",0,0,0,2776,0,0,0,44,88,0,0,0,0,0,44,0,0,0,0,0,0,44,0,44,44,44,0,0,0,0,439,0,0,44,0,0,0,0,3611
605,"1620605","Figueira da Foz",0,0,0,146955,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,58,0,28,0,28,28,114,0,0,58,143,0,28,0,0,0,28,147526
608,"1620608","Mira",0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,56,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,564
610,"1620610","Montemor-o-Velho",0,0,0,6723,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,5,2,0,0,0,0,7,0,0,2,0,0,0,2,6766
613,"1620613","Penacova",0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,104
615,"1620615","Soure",0,0,0,231626,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,428,107,0,107,107,0,107,0,0,214,107,0,0,0,0,0,0,233017
1004,"1631004","Batalha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,53,53,53,0,0,0,0,370,0,0,0,0,0,0,53,846
1009,"1631009","Leiria",0,0,0,160,0,0,0,0,9,0,0,0,0,0,2,0,0,5,0,0,0,70,2,5,14,27,2,7,0,0,41,14,5,0,0,0,0,61,424
1010,"1631010","Marinha Grande",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,24
1015,"1631015","Pombal",0,0,0,12453,0,0,0,0,99,0,0,0,0,0,33,0,0,0,0,0,0,132,33,33,33,66,0,0,0,0,956,99,33,0,0,0,0,66,14036
1016,"1631016","Porto de Mós",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,23,0,0,0,0,34,6,0,0,0,0,0,11,103
1002,"1641002","Alvaiázere",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,20,4,0,4,0,0,0,0,40
1003,"1641003","Ansião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,203,41,0,0,0,0,0,0,285
601,"1640601","Arganil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,384
1007,"1641007","Castanheira de Pêra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,"1641008","Figueiró dos Vinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
606,"1640606","Góis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8
607,"1640607","Lousã",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
609,"1640609","Miranda do Corvo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,0,0,0,0,199,0,0,0,0,0,0,100,599
611,"1640611","Oliveira do Hospital",0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,13,0,0,0,0,0,50,13,25,38,13,0,0,0,0,291,127,88,25,0,0,0,0,709
612,"1640612","Pampilhosa da Serra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50
1013,"1641013","Pedrógão Grande",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13
614,"1640614","Penela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,197
616,"1640616","Tábua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,11,21,0,0,0,42,329
617,"1640617","Vila Nova de Poiares",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,18
901,"1650901","Aguiar da Beira",0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,233,2257,0,0,0,0,0,0,2580
1802,"1651802","Carregal do Sal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,38,10,0,0,0,0,0,0,58
1803,"1651803","Castro Daire",0,0,0,0,0,0,0,0,2,0,0,0,9,0,5,0,0,0,0,0,0,11,0,2,2,2,0,0,0,0,34,1157,5,0,0,0,0,11,1240
1806,"1651806","Mangualde",0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,5,0,0,0,0,0,27,5,27,9,7,0,2,0,0,75,199,52,36,0,0,0,23,474
1808,"1651808","Mortágua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,"1651809","Nelas",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,34,7,0,0,0,0,0,115,0,0,47,0,0,0,34,258
1810,"1651810","Oliveira de Frades",0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,27,0,0,0,2,0,2,0,0,0,0,0,0,2,56,68,0,0,0,0,18,182
1811,"1651811","Penalva do Castelo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,0,0,2,0,0,0,0,0,36,45,0,2,0,0,0,2,112
1814,"1651814","Santa Comba Dão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,43,590,11,11,0,0,0,21,687
1816,"1651816","São Pedro do Sul",0,0,0,0,0,0,0,0,18,0,0,0,24,0,30,6,0,12,0,0,0,42,6,6,12,6,0,0,0,0,210,1221,497,12,0,0,0,257,2359
1817,"1651817","Sátão",0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,23,357,9,0,0,0,0,2,427
1821,"1651821","Tondela",0,0,0,0,0,0,0,0,352,0,0,0,108,0,136,27,0,0,0,0,0,271,27,81,81,54,0,0,0,0,786,2386,81,0,0,0,0,434,4824
1822,"1651822","Vila Nova de Paiva",0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5673,20,0,0,0,0,0,5772
1823,"1651823","Viseu",0,0,0,0,0,0,0,0,2,0,0,0,5,0,5,2,0,5,0,0,0,50,2,9,9,2,0,0,0,0,133,215,20,5,0,0,0,25,489
1824,"1651824","Vouzela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,71,2247,41,0,0,0,0,51,2440
1413,"1661413","Mação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,"1660506","Oleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,131,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,263
508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,"1660509","Sertã",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,65
510,"1660510","Vila de Rei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,6,83
