"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",4.22
1602,"1111602","Caminha",1.58
1603,"1111603","Melgaço",0
1604,"1111604","Monção",0.53
1605,"1111605","Paredes de Coura",4.22
1606,"1111606","Ponte da Barca",6.33
1607,"1111607","Ponte de Lima",57.53
1608,"1111608","Valença",0
1609,"1111609","Viana do Castelo",21.64
1610,"1111610","Vila Nova de Cerveira",0.53
301,"1120301","Amares",16.36
302,"1120302","Barcelos",7.92
303,"1120303","Braga",4.75
306,"1120306","Esposende",0.53
310,"1120310","Terras de Bouro",1.58
313,"1120313","Vila Verde",7.92
307,"1130307","Fafe",0
308,"1130308","Guimarães",2.11
309,"1130309","Póvoa de Lanhoso",2.64
1314,"1131314","Santo Tirso",0.53
1318,"1131318","Trofa",0
311,"1130311","Vieira do Minho",8.97
312,"1130312","Vila Nova de Famalicão",0.53
314,"1130314","Vizela",0
107,"1140107","Espinho",1.06
1304,"1141304","Gondomar",3.69
1306,"1141306","Maia",0
1308,"1141308","Matosinhos",0.53
1312,"1141312","Porto",1.06
1313,"1141313","Póvoa de Varzim",0
1315,"1141315","Valongo",1.06
1316,"1141316","Vila do Conde",0
1317,"1141317","Vila Nova de Gaia",6.86
1301,"1151301","Amarante",50.14
1302,"1151302","Baião",22.7
304,"1150304","Cabeceiras de Basto",40.64
106,"1150106","Castelo de Paiva",19
305,"1150305","Celorico de Basto",36.95
1804,"1151804","Cinfães",36.42
1303,"1151303","Felgueiras",0.53
1305,"1151305","Lousada",0.53
1307,"1151307","Marco de Canaveses",10.56
1705,"1151705","Mondim de Basto",12.67
1309,"1151309","Paços de Ferreira",0
1310,"1151310","Paredes",0.53
1311,"1151311","Penafiel",5.28
1813,"1151813","Resende",21.64
1709,"1151709","Ribeira de Pena",16.89
104,"1160104","Arouca",26.39
113,"1160113","Oliveira de Azeméis",0
109,"1160109","Santa Maria da Feira",0
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",0
1701,"1171701","Alijó",562.63
1801,"1171801","Armamar",350.46
403,"1170403","Carrazeda de Ansiães",898.32
404,"1170404","Freixo de Espada à Cinta",1350.11
1805,"1171805","Lamego",134.59
1704,"1171704","Mesão Frio",8.97
1807,"1171807","Moimenta da Beira",145.14
1812,"1171812","Penedono",188.42
1708,"1171708","Peso da Régua",134.59
1710,"1171710","Sabrosa",270.76
1711,"1171711","Santa Marta de Penaguião",112.42
1815,"1171815","São João da Pesqueira",1402.36
1818,"1171818","Sernancelhe",135.12
1819,"1171819","Tabuaço",596.41
1820,"1171820","Tarouca",149.9
409,"1170409","Torre de Moncorvo",2699.17
410,"1170410","Vila Flor",2326.54
914,"1170914","Vila Nova de Foz Côa",2004.06
1714,"1171714","Vila Real",282.9
401,"1180401","Alfândega da Fé",3150.44
1702,"1181702","Boticas",6.86
