"Muni_ID","ID","Muni","Ninputs","Noutputs","GNB"
1703,"1181703","Chaves",190706.83,111680.39,79026.44
405,"1180405","Macedo de Cavaleiros",4883.65,945,3938.65
406,"1180406","Miranda do Douro",442.78,327.76,115.02
407,"1180407","Mirandela",18412.66,3531.57,14881.09
408,"1180408","Mogadouro",2371.51,1538.68,832.83
1706,"1181706","Montalegre",63283.48,28517.63,34765.85
1707,"1181707","Murça",5574.05,2351.09,3222.96
1712,"1181712","Valpaços",39381.11,23663.8,15717.31
1713,"1181713","Vila Pouca de Aguiar",58245.35,27645.35,30600
411,"1180411","Vimioso",5901.27,3158.93,2742.34
412,"1180412","Vinhais",8095.78,4123.39,3972.39
101,"1610101","Águeda",53646.02,51712.58,1933.44
102,"1610102","Albergaria-a-Velha",21265.38,25786.91,-4521.53
103,"1610103","Anadia",23053.12,25728.8,-2675.68
105,"1610105","Aveiro",52857.04,28174.17,24682.87
108,"1610108","Estarreja",13618.39,6961.72,6656.67
110,"1610110","Ílhavo",5576.24,5452.2,124.04
111,"1610111","Mealhada",22701.35,25148.37,-2447.02
112,"1610112","Murtosa",349.96,221.03,128.93
114,"1610114","Oliveira do Bairro",29114.79,24565.39,4549.4
115,"1610115","Ovar",28715.67,32177.91,-3462.24
117,"1610117","Sever do Vouga",63238.4,53359.76,9878.64
118,"1610118","Vagos",4480.13,4565.56,-85.43
602,"1620602","Cantanhede",26129.87,20983.94,5145.93
603,"1620603","Coimbra",711764.38,332043.81,379720.57
604,"1620604","Condeixa-a-Nova",85987.52,35803.19,50184.33
605,"1620605","Figueira da Foz",54178.09,54768.63,-590.54
608,"1620608","Mira",2794.98,2575.03,219.95
610,"1620610","Montemor-o-Velho",947990.5,537665.56,410324.94
613,"1620613","Penacova",14738.29,14463.9,274.39
615,"1620615","Soure",230691.72,152046.86,78644.86
1004,"1631004","Batalha",7953.67,4492.05,3461.62
1009,"1631009","Leiria",183049.31,207857.89,-24808.58
1010,"1631010","Marinha Grande",9788.73,7323.13,2465.6
1015,"1631015","Pombal",104233.22,92510.73,11722.49
1016,"1631016","Porto de Mós",762.65,914.11,-151.46
1002,"1641002","Alvaiázere",2370.3,3016.82,-646.52
1003,"1641003","Ansião",2129.33,2009.06,120.27
601,"1640601","Arganil",15428.84,8461.33,6967.51
1007,"1641007","Castanheira de Pêra",490.32,281.03,209.29
1008,"1641008","Figueiró dos Vinhos",3780.93,2955.59,825.34
606,"1640606","Góis",3855.65,4183.77,-328.12
607,"1640607","Lousã",5162.43,4505.59,656.84
609,"1640609","Miranda do Corvo",10562.4,4413.85,6148.55
611,"1640611","Oliveira do Hospital",37279.1,25979.42,11299.68
612,"1640612","Pampilhosa da Serra",1495.95,1648.19,-152.24
1013,"1641013","Pedrógão Grande",3022.33,3548.5,-526.17
614,"1640614","Penela",4741.99,3921.83,820.16
616,"1640616","Tábua",12137.26,11784.07,353.19
617,"1640617","Vila Nova de Poiares",2583.89,2435.09,148.8
901,"1650901","Aguiar da Beira",25226.06,21501.43,3724.63
1802,"1651802","Carregal do Sal",6881.14,6666.19,214.95
1803,"1651803","Castro Daire",89825.14,107462.99,-17637.85
1806,"1651806","Mangualde",31423.4,28545.8,2877.6
1808,"1651808","Mortágua",16947.47,22348.42,-5400.95
1809,"1651809","Nelas",10843.01,10500.66,342.35
1810,"1651810","Oliveira de Frades",76536.58,95057.16,-18520.58
1811,"1651811","Penalva do Castelo",69687.11,58241.72,11445.39
1814,"1651814","Santa Comba Dão",13677.05,11987.32,1689.73
1816,"1651816","São Pedro do Sul",160143.32,173605.48,-13462.16
1817,"1651817","Sátão",61932.14,75515.47,-13583.33
1821,"1651821","Tondela",95511.94,81885.54,13626.4
1822,"1651822","Vila Nova de Paiva",26901.11,25529.16,1371.95
1823,"1651823","Viseu",132155.7,156019.63,-23863.93
1824,"1651824","Vouzela",61720.14,69184.01,-7463.87
1413,"1661413","Mação",1574.83,1468.76,106.07
506,"1660506","Oleiros",8953.49,4871.19,4082.3
508,"1660508","Proença-a-Nova",4767,3763.2,1003.8
509,"1660509","Sertã",8955.52,6363.61,2591.91
510,"1660510","Vila de Rei",637.95,758,-120.05
905,"1670905","Fornos de Algodres",33352.2,15910.01,17442.19
906,"1670906","Gouveia",27065.97,8267.92,18798.05
912,"1670912","Seia",26476.93,12730.78,13746.15
902,"1680902","Almeida",3565.78,1210.12,2355.66
903,"1680903","Celorico da Beira",8890.23,6703.88,2186.35
904,"1680904","Figueira de Castelo Rodrigo",1417.35,485.21,932.14
907,"1680907","Guarda",27770.94,17126.36,10644.58
908,"1680908","Manteigas",759.44,369.31,390.13
909,"1680909","Mêda",5843.27,4424.22,1419.05
910,"1680910","Pinhel",4872.65,3084.33,1788.32
911,"1680911","Sabugal",17606.02,13926.57,3679.45
913,"1680913","Trancoso",11479.43,8296.25,3183.18
502,"1690502","Castelo Branco",6824.87,6067.7,757.17
505,"1690505","Idanha-a-Nova",11847.15,4031.84,7815.31
507,"1690507","Penamacor",8220.63,3433.88,4786.75
511,"1690511","Vila Velha de Ródão",402.74,406.17,-3.43
501,"16A0501","Belmonte",10320.24,3809.44,6510.8
503,"16A0503","Covilhã",34230.59,20160.36,14070.23
504,"16A0504","Fundão",31252.86,25549.75,5703.11
1001,"16B1001","Alcobaça",8051.86,5681.93,2369.93
1101,"16B1101","Alenquer",8831.34,668.05,8163.29
1102,"16B1102","Arruda dos Vinhos",422.05,7.14,414.91
1005,"16B1005","Bombarral",0,0,0
1104,"16B1104","Cadaval",0,0,0
1006,"16B1006","Caldas da Rainha",8528.56,2997.9,5530.66
1108,"16B1108","Lourinhã",2818.26,468.24,2350.02
1011,"16B1011","Nazaré",0,0,0
1012,"16B1012","Óbidos",4271.11,3374.58,896.53
1014,"16B1014","Peniche",0,0,0
1112,"16B1112","Sobral de Monte Agraço",615,449.46,165.54
1113,"16B1113","Torres Vedras",10240.9,5119.96,5120.94
1401,"16C1401","Abrantes",56366.03,35615.9,20750.13
1402,"16C1402","Alcanena",0,0,0
1408,"16C1408","Constância",16646.32,9776.5,6869.82
1410,"16C1410","Entroncamento",12457.97,2828.84,9629.13
1411,"16C1411","Ferreira do Zêzere",2358.76,3227.4,-868.64
1421,"16C1421","Ourém",68024.8,108255.59,-40230.79
1417,"16C1417","Sardoal",419.05,7.14,411.91
1418,"16C1418","Tomar",36656.4,59769.75,-23113.35
1419,"16C1419","Torres Novas",48002.65,80222.49,-32219.84
1420,"16C1420","Vila Nova da Barquinha",8865.39,5507.34,3358.05
1115,"1711115","Amadora",0,0,0
1105,"1711105","Cascais",2514.3,42.84,2471.46
1106,"1711106","Lisboa",0,0,0
1107,"1711107","Loures",55439.76,2771.92,52667.84
1109,"1711109","Mafra",18237.01,7930.95,10306.06
1116,"1711116","Odivelas",731.46,14.27,717.19
1110,"1711110","Oeiras",0,0,0
1111,"1711111","Sintra",7208.84,2583.98,4624.86
1114,"1711114","Vila Franca de Xira",52294.58,12477.35,39817.23
1502,"1721502","Alcochete",89.01,34.7,54.31
1503,"1721503","Almada",1007.58,92.96,914.62
1504,"1721504","Barreiro",87.51,35.41,52.1
1506,"1721506","Moita",1237.26,321.87,915.39
1507,"1721507","Montijo",8102.64,13041.95,-4939.31
1508,"1721508","Palmela",2238.29,1113.91,1124.38
1510,"1721510","Seixal",0,0,0
1511,"1721511","Sesimbra",7239.54,515.03,6724.51
1512,"1721512","Setúbal",1273.51,21.42,1252.09
1501,"1811501","Alcácer do Sal",0,0,0
1505,"1811505","Grândola",21042.86,12761.76,8281.1
211,"1810211","Odemira",120856.13,71706.86,49149.27
1509,"1811509","Santiago do Cacém",37649.17,13582.46,24066.71
1513,"1811513","Sines",2501.29,1755.36,745.93
1201,"1821201","Alter do Chão",756,28.88,727.12
1202,"1821202","Arronches",13735.23,341.48,13393.75
1203,"1821203","Avis",2322.86,356.58,1966.28
1204,"1821204","Campo Maior",0,0,0
1205,"1821205","Castelo de Vide",0,0,0
1206,"1821206","Crato",620.82,14.28,606.54
1207,"1821207","Elvas",62558.42,38311.14,24247.28
1208,"1821208","Fronteira",0,0,0
1209,"1821209","Gavião",22905.49,9833.02,13072.47
1210,"1821210","Marvão",501.05,7.13,493.92
1211,"1821211","Monforte",0,0,0
707,"1820707","Mora",42839.3,23298.71,19540.59
1212,"1821212","Nisa",0,0,0
1213,"1821213","Ponte de Sor",106240.8,15833.62,90407.18
1214,"1821214","Portalegre",9885.92,1246.65,8639.27
701,"1830701","Alandroal",0,0,0
702,"1830702","Arraiolos",28688.86,13447.99,15240.87
703,"1830703","Borba",891.1,14.28,876.82
704,"1830704","Estremoz",8903.64,1091.99,7811.65
705,"1830705","Évora",91063.61,1842.02,89221.59
706,"1830706","Montemor-o-Novo",1000.05,160.65,839.4
708,"1830708","Mourão",0,0,0
709,"1830709","Portel",340.41,7.14,333.27
710,"1830710","Redondo",2394.55,3288.14,-893.59
711,"1830711","Reguengos de Monsaraz",1731.05,36.04,1695.01
1215,"1831215","Sousel",333.41,7.14,326.27
712,"1830712","Vendas Novas",5297.06,6894.51,-1597.45
713,"1830713","Viana do Alentejo",393.41,7.13,386.28
714,"1830714","Vila Viçosa",0,0,0
201,"1840201","Aljustrel",7264.7,4418.4,2846.3
202,"1840202","Almodôvar",1212.75,1676.84,-464.09
203,"1840203","Alvito",536.59,21.76,514.83
204,"1840204","Barrancos",0,0,0
205,"1840205","Beja",642.65,984.84,-342.19
206,"1840206","Castro Verde",1660.94,975.42,685.52
207,"1840207","Cuba",939.46,14.28,925.18
208,"1840208","Ferreira do Alentejo",29102.19,1134.96,27967.23
209,"1840209","Mértola",0,0,0
210,"1840210","Moura",0,0,0
212,"1840212","Ourique",27546.9,7125.36,20421.54
213,"1840213","Serpa",0,0,0
214,"1840214","Vidigueira",545.97,335.92,210.05
1403,"1851403","Almeirim",34846.66,13765.19,21081.47
1404,"1851404","Alpiarça",50289.94,22229.23,28060.71
1103,"1851103","Azambuja",52861,21278.88,31582.12
1405,"1851405","Benavente",14171.71,14890.34,-718.63
1406,"1851406","Cartaxo",94527.25,39473.15,55054.1
1407,"1851407","Chamusca",380257.64,212814.34,167443.3
1409,"1851409","Coruche",496176.93,121154.48,375022.45
1412,"1851412","Golegã",761637.19,418678.89,342958.3
1414,"1851414","Rio Maior",3259.71,5509.97,-2250.26
1415,"1851415","Salvaterra de Magos",87223.52,57690.82,29532.7
1416,"1851416","Santarém",117525.33,158904.68,-41379.35
801,"1500801","Albufeira",630.82,14.28,616.54
802,"1500802","Alcoutim",419.05,7.13,411.92
803,"1500803","Aljezur",40413.12,20842.02,19571.1
804,"1500804","Castro Marim",2434.05,88.88,2345.17
805,"1500805","Faro",1842.52,260.86,1581.66
806,"1500806","Lagoa",0,0,0
807,"1500807","Lagos",7291.8,3172.51,4119.29
808,"1500808","Loulé",8915.92,629.19,8286.73
809,"1500809","Monchique",4607.84,4603.49,4.35
810,"1500810","Olhão",3771.45,64.26,3707.19
811,"1500811","Portimão",1217.85,504.16,713.69
812,"1500812","São Brás de Alportel",0,0,0
813,"1500813","Silves",4806.88,2534.64,2272.24
814,"1500814","Tavira",867.62,41.93,825.69
815,"1500815","Vila do Bispo",5598.81,326.11,5272.7
816,"1500816","Vila Real de Santo António",0,0,0
