"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",15.25
1602,"1111602","Caminha",16.26
1603,"1111603","Melgaço",15.49
1604,"1111604","Monção",15.27
1605,"1111605","Paredes de Coura",17.43
1606,"1111606","Ponte da Barca",15.1
1607,"1111607","Ponte de Lima",15.1
1608,"1111608","Valença",13.94
1609,"1111609","Viana do Castelo",15.33
1610,"1111610","Vila Nova de Cerveira",13.94
301,"1120301","Amares",15.68
302,"1120302","Barcelos",15.49
303,"1120303","Braga",14.64
306,"1120306","Esposende",17.43
310,"1120310","Terras de Bouro",15.33
313,"1120313","Vila Verde",15.18
307,"1130307","Fafe",15.06
308,"1130308","Guimarães",15.16
309,"1130309","Póvoa de Lanhoso",15.17
1314,"1131314","Santo Tirso",15.68
1318,"1131318","Trofa",13.94
311,"1130311","Vieira do Minho",15.25
312,"1130312","Vila Nova de Famalicão",15.33
314,"1130314","Vizela",0
107,"1140107","Espinho",0
1304,"1141304","Gondomar",15.33
1306,"1141306","Maia",0
1308,"1141308","Matosinhos",0
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",0
1315,"1141315","Valongo",13.94
1316,"1141316","Vila do Conde",0
1317,"1141317","Vila Nova de Gaia",13.94
1301,"1151301","Amarante",15.21
1302,"1151302","Baião",15.12
304,"1150304","Cabeceiras de Basto",15.18
106,"1150106","Castelo de Paiva",16.26
305,"1150305","Celorico de Basto",15.01
1804,"1151804","Cinfães",15.17
1303,"1151303","Felgueiras",16.26
1305,"1151305","Lousada",16.26
1307,"1151307","Marco de Canaveses",15.22
1705,"1151705","Mondim de Basto",14.64
1309,"1151309","Paços de Ferreira",13.94
1310,"1151310","Paredes",14.93
1311,"1151311","Penafiel",15.14
1813,"1151813","Resende",15.05
1709,"1151709","Ribeira de Pena",15.01
104,"1160104","Arouca",15.01
113,"1160113","Oliveira de Azeméis",0
109,"1160109","Santa Maria da Feira",13.94
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",15.33
1701,"1171701","Alijó",18.03
1801,"1171801","Armamar",18.85
403,"1170403","Carrazeda de Ansiães",17.98
404,"1170404","Freixo de Espada à Cinta",17.95
1805,"1171805","Lamego",17.67
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",18.1
1812,"1171812","Penedono",18.1
1708,"1171708","Peso da Régua",0
1710,"1171710","Sabrosa",17.8
1711,"1171711","Santa Marta de Penaguião",0
1815,"1171815","São João da Pesqueira",18.24
1818,"1171818","Sernancelhe",18.04
1819,"1171819","Tabuaço",18.06
1820,"1171820","Tarouca",17.99
409,"1170409","Torre de Moncorvo",18.03
410,"1170410","Vila Flor",17.67
914,"1170914","Vila Nova de Foz Côa",18.85
1714,"1171714","Vila Real",18.24
401,"1180401","Alfândega da Fé",18.85
1702,"1181702","Boticas",18.06
402,"1180402","Bragança",18.06
1703,"1181703","Chaves",18.05
405,"1180405","Macedo de Cavaleiros",18.05
406,"1180406","Miranda do Douro",18.06
407,"1180407","Mirandela",18.05
408,"1180408","Mogadouro",18.06
1706,"1181706","Montalegre",18.06
1707,"1181707","Murça",17.95
1712,"1181712","Valpaços",18.05
1713,"1181713","Vila Pouca de Aguiar",18.04
411,"1180411","Vimioso",18.06
412,"1180412","Vinhais",18.05
101,"1610101","Águeda",15.05
102,"1610102","Albergaria-a-Velha",18.81
103,"1610103","Anadia",0
105,"1610105","Aveiro",18.81
108,"1610108","Estarreja",0
110,"1610110","Ílhavo",0
111,"1610111","Mealhada",0
112,"1610112","Murtosa",0
114,"1610114","Oliveira do Bairro",16.12
115,"1610115","Ovar",15.05
117,"1610117","Sever do Vouga",18.81
118,"1610118","Vagos",15.05
602,"1620602","Cantanhede",0
603,"1620603","Coimbra",0
604,"1620604","Condeixa-a-Nova",0
605,"1620605","Figueira da Foz",0
608,"1620608","Mira",0
610,"1620610","Montemor-o-Velho",18.81
613,"1620613","Penacova",15.05
615,"1620615","Soure",18.81
1004,"1631004","Batalha",0
1009,"1631009","Leiria",16.12
1010,"1631010","Marinha Grande",18.81
1015,"1631015","Pombal",18.81
1016,"1631016","Porto de Mós",0
1002,"1641002","Alvaiázere",0
1003,"1641003","Ansião",0
601,"1640601","Arganil",18.81
1007,"1641007","Castanheira de Pêra",0
1008,"1641008","Figueiró dos Vinhos",0
606,"1640606","Góis",15.05
607,"1640607","Lousã",0
609,"1640609","Miranda do Corvo",0
611,"1640611","Oliveira do Hospital",15.05
612,"1640612","Pampilhosa da Serra",0
1013,"1641013","Pedrógão Grande",0
614,"1640614","Penela",0
616,"1640616","Tábua",15.05
