"Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion","sum"
1601,"1111601","Arcos de Valdevez",7,0,3,0,0,3,0,12
1602,"1111602","Caminha",0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",17,0,10,0,0,59,0,86
1608,"1111608","Valença",0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",151,0,90,0,0,513,39,795
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,8,0,8
301,"1120301","Amares",0,0,0,0,0,0,0,0
302,"1120302","Barcelos",203,0,545,0,0,497,0,1246
303,"1120303","Braga",69,0,16,0,0,18,0,103
306,"1120306","Esposende",268,0,14955,0,0,2939,140,18303
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,0
313,"1120313","Vila Verde",0,0,0,0,0,0,0,0
307,"1130307","Fafe",0,0,0,0,0,0,0,0
308,"1130308","Guimarães",0,0,0,0,0,0,0,0
309,"1130309","Póvoa de Lanhoso",0,0,0,0,0,0,0,0
1314,"1131314","Santo Tirso",0,0,0,0,0,0,0,0
1318,"1131318","Trofa",0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",0,0,0,0,0,0,0,0
314,"1130314","Vizela",0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",0,0,0,0,0,0,0,0
1306,"1141306","Maia",0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,0,70659,0,0,35188,199,106046
1315,"1141315","Valongo",0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",0,0,0,0,0,0,0,0
1301,"1151301","Amarante",0,0,0,0,0,0,0,0
1302,"1151302","Baião",0,0,0,0,0,0,0,0
304,"1150304","Cabeceiras de Basto",0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",4,0,0,0,0,3,0,6
305,"1150305","Celorico de Basto",0,0,0,0,0,0,0,0
1804,"1151804","Cinfães",0,0,0,0,0,0,0,0
1303,"1151303","Felgueiras",0,0,0,0,0,0,0,0
1305,"1151305","Lousada",0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",0,0,0,0,0,0,0,0
1705,"1151705","Mondim de Basto",0,0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",0,0,0,0,0,0,0,0
1310,"1151310","Paredes",0,0,0,0,0,0,0,0
1311,"1151311","Penafiel",0,0,0,0,0,0,0,0
1813,"1151813","Resende",0,0,0,0,0,0,0,0
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0,0
104,"1160104","Arouca",0,0,0,0,0,0,0,0
113,"1160113","Oliveira de Azeméis",0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0,0
1701,"1171701","Alijó",0,0,0,0,0,0,0,0
1801,"1171801","Armamar",0,0,0,0,0,0,0,0
403,"1170403","Carrazeda de Ansiães",0,0,0,0,0,0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0,0,0,0,0,0
1805,"1171805","Lamego",0,0,0,0,0,0,0,0
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",0,0,0,0,0,0,0,0
1812,"1171812","Penedono",0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",0,0,0,0,0,0,0,0
1710,"1171710","Sabrosa",0,0,0,0,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",0,0,0,0,0,0,0,0
1818,"1171818","Sernancelhe",0,0,0,0,0,0,0,0
1819,"1171819","Tabuaço",3,0,4,0,0,0,0,7
1820,"1171820","Tarouca",0,0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",0,0,0,0,0,0,0,0
410,"1170410","Vila Flor",0,0,0,0,0,0,0,0
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0,0
1714,"1171714","Vila Real",0,0,0,0,0,0,0,0
401,"1180401","Alfândega da Fé",0,0,0,0,0,4,0,4
1702,"1181702","Boticas",0,0,0,0,0,0,0,0
402,"1180402","Bragança",31,0,72,0,0,32,0,135
1703,"1181703","Chaves",0,0,0,0,0,0,0,0
405,"1180405","Macedo de Cavaleiros",0,0,0,0,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0
407,"1180407","Mirandela",71,2,8,0,0,49,0,130
408,"1180408","Mogadouro",0,5,0,0,0,0,0,5
1706,"1181706","Montalegre",0,0,0,0,0,0,0,0
1707,"1181707","Murça",0,0,20,0,0,34,0,53
1712,"1181712","Valpaços",7,0,4,0,0,3,0,14
1713,"1181713","Vila Pouca de Aguiar",0,0,0,0,0,0,0,0
411,"1180411","Vimioso",0,0,0,0,0,0,0,0
412,"1180412","Vinhais",0,0,0,0,0,0,0,0
101,"1610101","Águeda",262,0,140,0,0,122,0,524
102,"1610102","Albergaria-a-Velha",0,0,64,0,0,0,0,64
103,"1610103","Anadia",16,3,87,0,0,5,0,110
105,"1610105","Aveiro",117,0,5206,541,0,270,1308,7443
108,"1610108","Estarreja",0,0,621,0,0,181,0,803
110,"1610110","Ílhavo",22,0,315,171,0,25,0,534
111,"1610111","Mealhada",94,0,251,63,0,28,0,436
112,"1610112","Murtosa",0,0,1656,0,0,823,0,2480
114,"1610114","Oliveira do Bairro",120,0,2321,0,0,630,0,3072
115,"1610115","Ovar",262,0,466,0,0,51,0,780
117,"1610117","Sever do Vouga",0,0,0,0,0,0,0,0
118,"1610118","Vagos",0,0,1039,0,0,599,443,2081
602,"1620602","Cantanhede",163,72,3002,0,0,380,317,3934
603,"1620603","Coimbra",2326,365,2548,62,0,2708,106,8115
604,"1620604","Condeixa-a-Nova",1646,0,87,0,0,0,0,1734
605,"1620605","Figueira da Foz",128,114,571,0,0,50,100,964
608,"1620608","Mira",0,0,2158,0,0,66,133,2357
610,"1620610","Montemor-o-Velho",17,0,33,33,42,85,0,211
613,"1620613","Penacova",62,0,0,0,0,24,0,86
615,"1620615","Soure",482,107,2728,5026,0,0,126,8468
1004,"1631004","Batalha",396,0,708,0,0,805,62,1971
1009,"1631009","Leiria",125,7,215,9,0,53,27,436
1010,"1631010","Marinha Grande",9,0,17,0,0,0,0,25
1015,"1631015","Pombal",396,0,885,44,0,851,310,2486
1016,"1631016","Porto de Mós",0,0,38,0,0,33,33,104
1002,"1641002","Alvaiázere",0,0,0,0,0,0,0,0
1003,"1641003","Ansião",0,0,0,0,0,48,0,48
601,"1640601","Arganil",144,0,0,0,0,0,0,144
1007,"1641007","Castanheira de Pêra",0,0,0,0,0,0,0,0
1008,"1641008","Figueiró dos Vinhos",0,0,0,0,0,0,0,0
606,"1640606","Góis",0,0,0,0,0,0,0,0
607,"1640607","Lousã",22,0,60,0,0,35,0,116
609,"1640609","Miranda do Corvo",598,0,401,0,0,117,0,1117
611,"1640611","Oliveira do Hospital",19,0,0,0,0,0,0,19
612,"1640612","Pampilhosa da Serra",0,0,0,0,0,0,0,0
1013,"1641013","Pedrógão Grande",0,0,0,0,0,0,0,0
614,"1640614","Penela",0,0,0,0,0,0,0,0
616,"1640616","Tábua",0,0,29,0,0,13,0,41
617,"1640617","Vila Nova de Poiares",10,0,9,0,0,0,0,19
901,"1650901","Aguiar da Beira",0,0,24,0,0,0,0,24
1802,"1651802","Carregal do Sal",29,0,0,0,0,34,11,74
1803,"1651803","Castro Daire",0,0,0,0,0,0,0,0
1806,"1651806","Mangualde",3,2,6,0,0,11,0,22
1808,"1651808","Mortágua",0,0,0,0,0,0,0,0
1809,"1651809","Nelas",30,0,18,0,0,0,0,49
1810,"1651810","Oliveira de Frades",0,0,0,0,0,0,0,0
1811,"1651811","Penalva do Castelo",3,0,0,0,0,0,0,3
1814,"1651814","Santa Comba Dão",79,0,14,43,0,0,0,135
1816,"1651816","São Pedro do Sul",108,0,56,0,0,77,7,248
1817,"1651817","Sátão",7,0,12,0,0,5,0,24
1821,"1651821","Tondela",366,0,727,0,0,95,0,1188
1822,"1651822","Vila Nova de Paiva",0,0,0,0,0,0,0,0
1823,"1651823","Viseu",17,0,12,0,0,17,3,50
1824,"1651824","Vouzela",30,0,0,0,0,0,0,30
1413,"1661413","Mação",0,0,0,0,0,0,0,0
506,"1660506","Oleiros",0,0,0,0,0,0,0,0
508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0,0
509,"1660509","Sertã",0,0,0,0,0,0,0,0
510,"1660510","Vila de Rei",0,0,0,0,0,0,0,0
905,"1670905","Fornos de Algodres",0,0,0,0,0,0,0,0
906,"1670906","Gouveia",773,0,489,0,0,25,0,1287
912,"1670912","Seia",317,12,33,0,0,0,0,363
902,"1680902","Almeida",0,0,0,0,0,0,0,0
903,"1680903","Celorico da Beira",0,0,0,0,0,0,0,0
904,"1680904","Figueira de Castelo Rodrigo",0,0,0,0,0,0,21,21
907,"1680907","Guarda",0,0,12,0,0,0,0,12
908,"1680908","Manteigas",8,0,0,0,0,0,0,8
909,"1680909","Mêda",0,0,0,4,0,0,0,4
910,"1680910","Pinhel",0,0,4,0,0,0,0,4
911,"1680911","Sabugal",3,0,0,0,0,0,0,3
913,"1680913","Trancoso",0,0,0,0,0,0,0,0
502,"1690502","Castelo Branco",0,0,0,0,0,0,0,0
505,"1690505","Idanha-a-Nova",0,0,0,0,0,0,0,0
507,"1690507","Penamacor",0,0,0,0,0,0,0,0
511,"1690511","Vila Velha de Ródão",0,0,0,0,0,0,0,0
501,"16A0501","Belmonte",15,0,0,0,0,0,0,15
503,"16A0503","Covilhã",0,0,0,0,0,0,0,0
504,"16A0504","Fundão",24,5,20,0,0,0,24,72
1001,"16B1001","Alcobaça",20,81,2674,0,0,397,21,3193
1101,"16B1101","Alenquer",0,7,6,0,0,10,0,22
1102,"16B1102","Arruda dos Vinhos",3,0,0,0,0,3,56,63
1005,"16B1005","Bombarral",0,0,879,0,0,17,14,911
1104,"16B1104","Cadaval",0,0,0,0,0,0,0,0
1006,"16B1006","Caldas da Rainha",150,333,1526,0,876,668,154,3707
1108,"16B1108","Lourinhã",115,0,10281,0,0,2722,13019,26137
1011,"16B1011","Nazaré",0,0,848,0,0,23,0,871
1012,"16B1012","Óbidos",0,2,891,0,0,84,35,1012
1014,"16B1014","Peniche",0,14,1700,0,0,421,3746,5880
1112,"16B1112","Sobral de Monte Agraço",0,0,35,0,0,25,156,216
