"","Muni_ID","ID","Muni","2009"
"116",1008,"1641008","Figueiró dos Vinhos",19
"117",606,"1640606","Góis",5
"118",607,"1640607","Lousã",12
"119",609,"1640609","Miranda do Corvo",11
"120",611,"1640611","Oliveira do Hospital",94
"121",612,"1640612","Pampilhosa da Serra",0
"122",1013,"1641013","Pedrógão Grande",1
"123",614,"1640614","Penela",12
"124",616,"1640616","Tábua",46
"125",617,"1640617","Vila Nova de Poiares",14
"126",901,"1650901","Aguiar da Beira",213
"127",1802,"1651802","Carregal do Sal",12
"128",1803,"1651803","Castro Daire",34
"129",1806,"1651806","Mangualde",122
"130",1808,"1651808","Mortágua",54
"131",1809,"1651809","Nelas",27
"132",1810,"1651810","Oliveira de Frades",17
"133",1811,"1651811","Penalva do Castelo",28
"134",1814,"1651814","Santa Comba Dão",44
"135",1816,"1651816","São Pedro do Sul",54
"136",1817,"1651817","Sátão",43
"137",1821,"1651821","Tondela",68
"138",1822,"1651822","Vila Nova de Paiva",21
"139",1823,"1651823","Viseu",129
"140",1824,"1651824","Vouzela",9
"141",1413,"1661413","Mação",0
"142",506,"1660506","Oleiros",0
"143",508,"1660508","Proença-a-Nova",0
"144",509,"1660509","Sertã",12
"145",510,"1660510","Vila de Rei",0
"146",905,"1670905","Fornos de Algodres",48
"147",906,"1670906","Gouveia",63
"148",912,"1670912","Seia",52
"149",902,"1680902","Almeida",29
"150",903,"1680903","Celorico da Beira",96
"151",904,"1680904","Figueira de Castelo Rodrigo",33
"152",907,"1680907","Guarda",214
"153",908,"1680908","Manteigas",1
"154",909,"1680909","Meda",20
"155",910,"1680910","Pinhel",198
"156",911,"1680911","Sabugal",138
"157",913,"1680913","Trancoso",256
"158",502,"1690502","Castelo Branco",12
"159",505,"1690505","Idanha-a-Nova",29
"160",507,"1690507","Penamacor",9
"161",511,"1690511","Vila Velha de Ródão",0
"162",501,"16A0501","Belmonte",15
"163",503,"16A0503","Covilhã",62
"164",504,"16A0504","Fundão",32
"165",1001,"16B1001","Alcobaça",246
"166",1101,"16B1101","Alenquer",79
"167",1102,"16B1102","Arruda dos Vinhos",9
"168",1005,"16B1005","Bombarral",59
"169",1104,"16B1104","Cadaval",13
"170",1006,"16B1006","Caldas da Rainha",69
"171",1108,"16B1108","Lourinhã",1005
"172",1011,"16B1011","Nazaré",63
"173",1012,"16B1012","Óbidos",97
"174",1014,"16B1014","Peniche",104
"175",1112,"16B1112","Sobral de Monte Agraço",25
"176",1113,"16B1113","Torres Vedras",377
"177",1401,"16C1401","Abrantes",22
"178",1402,"16C1402","Alcanena",1
"179",1408,"16C1408","Constância",0
"180",1410,"16C1410","Entroncamento",0
"181",1411,"16C1411","Ferreira do Zêzere",0
"182",1421,"16C1421","Ourém",3
"183",1417,"16C1417","Sardoal",1
"184",1418,"16C1418","Tomar",6
"185",1419,"16C1419","Torres Novas",22
"186",1420,"16C1420","Vila Nova da Barquinha",0
"187",1115,"1711115","Amadora",0
"188",1105,"1711105","Cascais",0
"189",1106,"1711106","Lisboa",0
"190",1107,"1711107","Loures",3
"191",1109,"1711109","Mafra",166
"192",1116,"1711116","Odivelas",0
"193",1110,"1711110","Oeiras",0
"194",1111,"1711111","Sintra",72
"195",1114,"1711114","Vila Franca de Xira",22
"196",1502,"1721502","Alcochete",89
"197",1503,"1721503","Almada",4
"198",1504,"1721504","Barreiro",5
"199",1506,"1721506","Moita",36
"200",1507,"1721507","Montijo",567
"201",1508,"1721508","Palmela",413
"202",1510,"1721510","Seixal",0
"203",1511,"1721511","Sesimbra",1
"204",1512,"1721512","Setúbal",10
"205",1501,"1811501","Alcácer do Sal",115
"206",1505,"1811505","Grândola",22
"207",211,"1810211","Odemira",108
"208",1509,"1811509","Santiago do Cacém",5
"209",1513,"1811513","Sines",9
"210",1201,"1821201","Alter do Chão",1
"211",1202,"1821202","Arronches",3
"212",1203,"1821203","Avis",3
"213",1204,"1821204","Campo Maior",0
"214",1205,"1821205","Castelo de Vide",0
"215",1206,"1821206","Crato",0
"216",1207,"1821207","Elvas",20
"217",1208,"1821208","Fronteira",0
"218",1209,"1821209","Gavião",3
"219",1210,"1821210","Marvão",13
"220",1211,"1821211","Monforte",0
"221",707,"1820707","Mora",1
"222",1212,"1821212","Nisa",0
"223",1213,"1821213","Ponte de Sor",2
"224",1214,"1821214","Portalegre",7
"225",701,"1830701","Alandroal",0
"226",702,"1830702","Arraiolos",0
"227",703,"1830703","Borba",1
"228",704,"1830704","Estremoz",17
"229",705,"1830705","Évora",7
"230",706,"1830706","Montemor-o-Novo",1
"231",708,"1830708","Mourão",0
"232",709,"1830709","Portel",0
"233",710,"1830710","Redondo",0
"234",711,"1830711","Reguengos de Monsaraz",1
"235",1215,"1831215","Sousel",0
"236",712,"1830712","Vendas Novas",6
"237",713,"1830713","Viana do Alentejo",1
"238",714,"1830714","Vila Viçosa",1
"239",201,"1840201","Aljustrel",0
"240",202,"1840202","Almodôvar",0
"241",203,"1840203","Alvito",1
"242",204,"1840204","Barrancos",0
"243",205,"1840205","Beja",1
"244",206,"1840206","Castro Verde",0
"245",207,"1840207","Cuba",0
"246",208,"1840208","Ferreira do Alentejo",0
"247",209,"1840209","Mértola",0
"248",210,"1840210","Moura",1
"249",212,"1840212","Ourique",0
"250",213,"1840213","Serpa",1
"251",214,"1840214","Vidigueira",0
"252",1403,"1851403","Almeirim",454
"253",1404,"1851404","Alpiarça",145
"254",1103,"1851103","Azambuja",18
"255",1405,"1851405","Benavente",292
"256",1406,"1851406","Cartaxo",38
"257",1407,"1851407","Chamusca",125
"258",1409,"1851409","Coruche",248
"259",1412,"1851412","Golegã",269
"260",1414,"1851414","Rio Maior",5
"261",1415,"1851415","Salvaterra de Magos",242
"262",1416,"1851416","Santarém",167
"263",801,"1500801","Albufeira",0
"264",802,"1500802","Alcoutim",0
"265",803,"1500803","Aljezur",40
"266",804,"1500804","Castro Marim",2
"267",805,"1500805","Faro",12
"268",806,"1500806","Lagoa",2
"269",807,"1500807","Lagos",9
"270",808,"1500808","Loulé",1
"271",809,"1500809","Monchique",49
"272",810,"1500810","Olhão",5
"273",811,"1500811","Portimão",7
"274",812,"1500812","São Brás de Alportel",4
"275",813,"1500813","Silves",15
"276",814,"1500814","Tavira",10
"277",815,"1500815","Vila do Bispo",1
"278",816,"1500816","Vila Real de Santo António",6
