,Muni_ID,ID,Muni,2009
160,507,1690507,Penamacor,7
161,511,1690511,Vila Velha de R�d�o,0
162,501,16A0501,Belmonte,11
163,503,16A0503,Covilh�,69
164,504,16A0504,Fund�o,13
165,1001,16B1001,Alcoba�a,163
166,1101,16B1101,Alenquer,254
167,1102,16B1102,Arruda dos Vinhos,6
168,1005,16B1005,Bombarral,11
169,1104,16B1104,Cadaval,9
170,1006,16B1006,Caldas da Rainha,142
171,1108,16B1108,Lourinh�,739
172,1011,16B1011,Nazar�,143
173,1012,16B1012,�bidos,301
174,1014,16B1014,Peniche,638
175,1112,16B1112,Sobral de Monte Agra�o,63
176,1113,16B1113,Torres Vedras,599
177,1401,16C1401,Abrantes,54
178,1402,16C1402,Alcanena,17
179,1408,16C1408,Const�ncia,0
180,1410,16C1410,Entroncamento,13
181,1411,16C1411,Ferreira do Z�zere,4
182,1421,16C1421,Our�m,5
183,1417,16C1417,Sardoal,0
184,1418,16C1418,Tomar,0
185,1419,16C1419,Torres Novas,111
186,1420,16C1420,Vila Nova da Barquinha,72
187,1115,1711115,Amadora,0
188,1105,1711105,Cascais,0
189,1106,1711106,Lisboa,0
190,1107,1711107,Loures,252
191,1109,1711109,Mafra,228
192,1116,1711116,Odivelas,1
193,1110,1711110,Oeiras,0
194,1111,1711111,Sintra,182
195,1114,1711114,Vila Franca de Xira,2430
196,1502,1721502,Alcochete,47
197,1503,1721503,Almada,9
198,1504,1721504,Barreiro,0
199,1506,1721506,Moita,11
200,1507,1721507,Montijo,553
201,1508,1721508,Palmela,411
202,1510,1721510,Seixal,0
203,1511,1721511,Sesimbra,5
204,1512,1721512,Set�bal,12
205,1501,1811501,Alc�cer do Sal,21
206,1505,1811505,Gr�ndola,47
207,211,1810211,Odemira,479
208,1509,1811509,Santiago do Cac�m,640
209,1513,1811513,Sines,76
210,1201,1821201,Alter do Ch�o,4
211,1202,1821202,Arronches,41
212,1203,1821203,Avis,49
213,1204,1821204,Campo Maior,441
214,1205,1821205,Castelo de Vide,1
215,1206,1821206,Crato,3
216,1207,1821207,Elvas,1273
217,1208,1821208,Fronteira,10
218,1209,1821209,Gavi�o,2
219,1210,1821210,Marv�o,3
220,1211,1821211,Monforte,0
221,707,1820707,Mora,63
222,1212,1821212,Nisa,0
223,1213,1821213,Ponte de Sor,139
224,1214,1821214,Portalegre,5
225,701,1830701,Alandroal,160
226,702,1830702,Arraiolos,194
227,703,1830703,Borba,2
228,704,1830704,Estremoz,29
229,705,1830705,�vora,134
230,706,1830706,Montemor-o-Novo,252
231,708,1830708,Mour�o,22
232,709,1830709,Portel,3
233,710,1830710,Redondo,191
234,711,1830711,Reguengos de Monsaraz,12
235,1215,1831215,Sousel,227
236,712,1830712,Vendas Novas,49
237,713,1830713,Viana do Alentejo,4
238,714,1830714,Vila Vi�osa,8
239,201,1840201,Aljustrel,189
240,202,1840202,Almod�var,0
241,203,1840203,Alvito,18
242,204,1840204,Barrancos,0
243,205,1840205,Beja,104
244,206,1840206,Castro Verde,3
245,207,1840207,Cuba,23
246,208,1840208,Ferreira do Alentejo,745
247,209,1840209,M�rtola,0
248,210,1840210,Moura,223
249,212,1840212,Ourique,45
250,213,1840213,Serpa,217
251,214,1840214,Vidigueira,55
252,1403,1851403,Almeirim,2109
253,1404,1851404,Alpiar�a,1112
254,1103,1851103,Azambuja,1839
255,1405,1851405,Benavente,1854
256,1406,1851406,Cartaxo,2358
257,1407,1851407,Chamusca,768
258,1409,1851409,Coruche,1431
259,1412,1851412,Goleg�,266
260,1414,1851414,Rio Maior,363
261,1415,1851415,Salvaterra de Magos,1368
262,1416,1851416,Santar�m,1194
263,801,1500801,Albufeira,28
264,802,1500802,Alcoutim,0
265,803,1500803,Aljezur,70
266,804,1500804,Castro Marim,5
267,805,1500805,Faro,9
268,806,1500806,Lagoa,27
269,807,1500807,Lagos,21
270,808,1500808,Loul�,23
271,809,1500809,Monchique,21
272,810,1500810,Olh�o,2
273,811,1500811,Portim�o,29
274,812,1500812,S�o Br�s de Alportel,5
275,813,1500813,Silves,44
276,814,1500814,Tavira,13
277,815,1500815,Vila do Bispo,8
278,816,1500816,Vila Real de Santo Ant�nio,14
