"Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion"
1601,"1111601","Arcos de Valdevez",0,5000,0,0,0,0,0
1602,"1111602","Caminha",0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0
1604,"1111604","Monção",0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,0,0,0,0,0,0
1606,"1111606","Ponte da Barca",0,0,0,0,0,0,0
1607,"1111607","Ponte de Lima",0,0,0,0,0,0,0
1608,"1111608","Valença",0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",0,0,0,0,0,8463,0
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0
301,"1120301","Amares",135000,0,0,0,0,0,0
302,"1120302","Barcelos",52500,0,37010,0,0,39494,0
303,"1120303","Braga",180000,0,0,0,0,0,0
306,"1120306","Esposende",0,0,122133,0,0,14105,0
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0
313,"1120313","Vila Verde",15000,0,0,0,0,0,15904
307,"1130307","Fafe",0,0,0,0,0,0,0
308,"1130308","Guimarães",75000,0,25907,12856,0,8463,0
309,"1130309","Póvoa de Lanhoso",0,0,0,0,0,0,0
1314,"1131314","Santo Tirso",7500,0,0,0,0,0,0
1318,"1131318","Trofa",15000,0,11103,0,0,0,0
311,"1130311","Vieira do Minho",0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",15000,0,25907,0,0,25389,0
314,"1130314","Vizela",0,0,7402,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0
1304,"1141304","Gondomar",37500,0,3701,0,0,0,0
1306,"1141306","Maia",7500,0,0,0,0,0,0
1308,"1141308","Matosinhos",7500,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,0,495934,0,0,0,0
1315,"1141315","Valongo",0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",22500,0,22206,0,0,0,0
1317,"1141317","Vila Nova de Gaia",0,5000,0,0,0,0,0
1301,"1151301","Amarante",37500,10000,3701,0,0,0,0
1302,"1151302","Baião",22500,10000,0,0,0,0,0
304,"1150304","Cabeceiras de Basto",0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",0,0,0,0,0,0,0
305,"1150305","Celorico de Basto",0,0,0,0,0,0,0
1804,"1151804","Cinfães",0,0,0,0,0,0,0
1303,"1151303","Felgueiras",15000,5000,0,0,0,33852,0
1305,"1151305","Lousada",15000,0,0,0,0,2821,0
1307,"1151307","Marco de Canaveses",0,0,48113,0,0,0,0
1705,"1151705","Mondim de Basto",0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",7500,0,0,3214,0,0,0
1310,"1151310","Paredes",7500,0,3701,0,0,0,0
1311,"1151311","Penafiel",7500,0,0,0,0,0,0
1813,"1151813","Resende",0,0,0,0,0,0,0
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0
104,"1160104","Arouca",0,0,0,0,0,0,0
113,"1160113","Oliveira de Azeméis",0,0,3701,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0
1701,"1171701","Alijó",0,0,0,0,0,0,0
1801,"1171801","Armamar",0,0,0,0,0,0,0
403,"1170403","Carrazeda de Ansiães",0,0,0,0,0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0,0,0,0,0
1805,"1171805","Lamego",22500,0,25985,0,0,11943,0
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",30000,0,0,0,0,0,16275
1812,"1171812","Penedono",0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",7500,0,5197,0,0,0,0
1710,"1171710","Sabrosa",0,0,15591,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",0,0,0,0,0,0,0
1818,"1171818","Sernancelhe",45000,5000,5197,0,0,19905,0
1819,"1171819","Tabuaço",0,0,0,0,0,0,0
1820,"1171820","Tarouca",0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",7500,10000,0,0,0,23886,61845
410,"1170410","Vila Flor",7500,0,0,0,0,7962,0
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0
1714,"1171714","Vila Real",22500,0,15591,0,0,0,0
401,"1180401","Alfândega da Fé",7500,0,0,0,0,3981,0
1702,"1181702","Boticas",0,0,0,0,0,0,0
402,"1180402","Bragança",22500,0,10394,0,0,3981,0
1703,"1181703","Chaves",22500,0,0,0,0,3981,0
405,"1180405","Macedo de Cavaleiros",0,0,20788,0,0,3981,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0
407,"1180407","Mirandela",105000,0,5197,0,0,15924,0
408,"1180408","Mogadouro",0,0,0,0,0,0,0
1706,"1181706","Montalegre",0,0,0,0,0,0,0
1707,"1181707","Murça",0,0,0,0,0,0,0
1712,"1181712","Valpaços",22500,0,0,0,0,0,0
1713,"1181713","Vila Pouca de Aguiar",15000,0,0,0,0,0,0
411,"1180411","Vimioso",15000,0,0,0,0,0,0
412,"1180412","Vinhais",22500,0,10394,0,0,0,0
101,"1610101","Águeda",0,0,0,0,0,0,0
102,"1610102","Albergaria-a-Velha",0,0,0,0,0,13692,0
103,"1610103","Anadia",37500,5000,99008,5093,0,0,0
105,"1610105","Aveiro",22500,0,139776,0,0,13692,0
108,"1610108","Estarreja",0,0,5824,0,0,0,0
110,"1610110","Ílhavo",0,0,23296,71302,0,9128,0
111,"1610111","Mealhada",7500,0,34944,0,0,0,0
