"Muni_ID","ID","Muni","2009"
1601,"1111601","Arcos de Valdevez",1077
1602,"1111602","Caminha",186
1603,"1111603","Melgaço",151
1604,"1111604","Monção",760
1605,"1111605","Paredes de Coura",237
1606,"1111606","Ponte da Barca",660
1607,"1111607","Ponte de Lima",2572
1608,"1111608","Valença",165
1609,"1111609","Viana do Castelo",739
1610,"1111610","Vila Nova de Cerveira",172
301,"1120301","Amares",472
302,"1120302","Barcelos",723
303,"1120303","Braga",200
306,"1120306","Esposende",151
310,"1120310","Terras de Bouro",423
313,"1120313","Vila Verde",1583
307,"1130307","Fafe",1206
308,"1130308","Guimarães",459
309,"1130309","Póvoa de Lanhoso",423
1314,"1131314","Santo Tirso",172
1318,"1131318","Trofa",21
311,"1130311","Vieira do Minho",646
312,"1130312","Vila Nova de Famalicão",694
314,"1130314","Vizela",57
107,"1140107","Espinho",43
1304,"1141304","Gondomar",208
1306,"1141306","Maia",21
1308,"1141308","Matosinhos",0
1312,"1141312","Porto",0
1313,"1141313","Póvoa de Varzim",86
1315,"1141315","Valongo",21
1316,"1141316","Vila do Conde",21
1317,"1141317","Vila Nova de Gaia",445
1301,"1151301","Amarante",2634
1302,"1151302","Baião",2197
304,"1150304","Cabeceiras de Basto",423
106,"1150106","Castelo de Paiva",933
305,"1150305","Celorico de Basto",1715
1804,"1151804","Cinfães",538
1303,"1151303","Felgueiras",488
1305,"1151305","Lousada",294
1307,"1151307","Marco de Canaveses",2146
1705,"1151705","Mondim de Basto",883
1309,"1151309","Paços de Ferreira",237
1310,"1151310","Paredes",372
1311,"1151311","Penafiel",208
1813,"1151813","Resende",194
1709,"1151709","Ribeira de Pena",280
104,"1160104","Arouca",172
113,"1160113","Oliveira de Azeméis",100
109,"1160109","Santa Maria da Feira",545
116,"1160116","São João da Madeira",0
119,"1160119","Vale de Cambra",453
1701,"1171701","Alijó",101
1801,"1171801","Armamar",34
403,"1170403","Carrazeda de Ansiães",225
404,"1170404","Freixo de Espada à Cinta",34
1805,"1171805","Lamego",168
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",305
1812,"1171812","Penedono",34
1708,"1171708","Peso da Régua",67
1710,"1171710","Sabrosa",124
1711,"1171711","Santa Marta de Penaguião",0
1815,"1171815","São João da Pesqueira",0
1818,"1171818","Sernancelhe",855
1819,"1171819","Tabuaço",450
1820,"1171820","Tarouca",101
409,"1170409","Torre de Moncorvo",292
410,"1170410","Vila Flor",34
914,"1170914","Vila Nova de Foz Côa",181
1714,"1171714","Vila Real",1347
401,"1180401","Alfândega da Fé",181
1702,"1181702","Boticas",0
402,"1180402","Bragança",915
1703,"1181703","Chaves",1192
405,"1180405","Macedo de Cavaleiros",1298
406,"1180406","Miranda do Douro",4108
407,"1180407","Mirandela",1941
408,"1180408","Mogadouro",9178
1706,"1181706","Montalegre",135
1707,"1181707","Murça",438
1712,"1181712","Valpaços",922
1713,"1181713","Vila Pouca de Aguiar",438
411,"1180411","Vimioso",2541
412,"1180412","Vinhais",248
101,"1610101","Águeda",518
102,"1610102","Albergaria-a-Velha",406
103,"1610103","Anadia",1097
105,"1610105","Aveiro",1301
108,"1610108","Estarreja",417
110,"1610110","Ílhavo",91
111,"1610111","Mealhada",203
112,"1610112","Murtosa",30
114,"1610114","Oliveira do Bairro",345
115,"1610115","Ovar",61
117,"1610117","Sever do Vouga",244
118,"1610118","Vagos",1096
602,"1620602","Cantanhede",2884
603,"1620603","Coimbra",2255
604,"1620604","Condeixa-a-Nova",1778
605,"1620605","Figueira da Foz",1828
608,"1620608","Mira",355
610,"1620610","Montemor-o-Velho",1899
613,"1620613","Penacova",1209
615,"1620615","Soure",2073
1004,"1631004","Batalha",823
1009,"1631009","Leiria",3635
1010,"1631010","Marinha Grande",111
1015,"1631015","Pombal",8167
1016,"1631016","Porto de Mós",1077
1002,"1641002","Alvaiázere",1087
1003,"1641003","Ansião",3680
601,"1640601","Arganil",427
1007,"1641007","Castanheira de Pêra",30
1008,"1641008","Figueiró dos Vinhos",91
606,"1640606","Góis",223
607,"1640607","Lousã",558
609,"1640609","Miranda do Corvo",609
611,"1640611","Oliveira do Hospital",917
612,"1640612","Pampilhosa da Serra",0
1013,"1641013","Pedrógão Grande",0
614,"1640614","Penela",781
616,"1640616","Tábua",2138
617,"1640617","Vila Nova de Poiares",284
901,"1650901","Aguiar da Beira",2684
1802,"1651802","Carregal do Sal",600
1803,"1651803","Castro Daire",1969
1806,"1651806","Mangualde",2209
1808,"1651808","Mortágua",558
1809,"1651809","Nelas",1123
1810,"1651810","Oliveira de Frades",1370
1811,"1651811","Penalva do Castelo",1706
1814,"1651814","Santa Comba Dão",1240
1816,"1651816","São Pedro do Sul",3320
1817,"1651817","Sátão",2781
1821,"1651821","Tondela",3638
1822,"1651822","Vila Nova de Paiva",213
1823,"1651823","Viseu",6808
1824,"1651824","Vouzela",2091
1413,"1661413","Mação",19
506,"1660506","Oleiros",19
508,"1660508","Proença-a-Nova",50
509,"1660509","Sertã",117
510,"1660510","Vila de Rei",50
905,"1670905","Fornos de Algodres",1572
906,"1670906","Gouveia",503
912,"1670912","Seia",509
902,"1680902","Almeida",0
903,"1680903","Celorico da Beira",245
904,"1680904","Figueira de Castelo Rodrigo",188
907,"1680907","Guarda",1291
908,"1680908","Manteigas",0
909,"1680909","Mêda",339
910,"1680910","Pinhel",995
911,"1680911","Sabugal",414
913,"1680913","Trancoso",514
502,"1690502","Castelo Branco",2184
505,"1690505","Idanha-a-Nova",8712
507,"1690507","Penamacor",464
511,"1690511","Vila Velha de Ródão",86
501,"16A0501","Belmonte",113
503,"16A0503","Covilhã",885
504,"16A0504","Fundão",1008
1001,"16B1001","Alcobaça",4919
1101,"16B1101","Alenquer",4505
1102,"16B1102","Arruda dos Vinhos",1918
1005,"16B1005","Bombarral",498
1104,"16B1104","Cadaval",879
1006,"16B1006","Caldas da Rainha",2124
1108,"16B1108","Lourinhã",6946
1011,"16B1011","Nazaré",326
1012,"16B1012","Óbidos",1346
1014,"16B1014","Peniche",2876
1112,"16B1112","Sobral de Monte Agraço",981
1113,"16B1113","Torres Vedras",7179
1401,"16C1401","Abrantes",7113
1402,"16C1402","Alcanena",398
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",0
1421,"16C1421","Ourém",2594
1417,"16C1417","Sardoal",0
1418,"16C1418","Tomar",1098
1419,"16C1419","Torres Novas",398
1420,"16C1420","Vila Nova da Barquinha",0
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",1581
1109,"1711109","Mafra",7496
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",981
1114,"1711114","Vila Franca de Xira",13331
1502,"1721502","Alcochete",1722
1503,"1721503","Almada",1067
1504,"1721504","Barreiro",0
1506,"1721506","Moita",0
1507,"1721507","Montijo",577
1508,"1721508","Palmela",2166
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",304
1512,"1721512","Setúbal",0
1501,"1811501","Alcácer do Sal",14536
1505,"1811505","Grândola",13328
211,"1810211","Odemira",22481
1509,"1811509","Santiago do Cacém",13231
1513,"1811513","Sines",2340
1201,"1821201","Alter do Chão",1076
1202,"1821202","Arronches",0
1203,"1821203","Avis",10460
1204,"1821204","Campo Maior",7946
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",0
1207,"1821207","Elvas",17163
1208,"1821208","Fronteira",3511
1209,"1821209","Gavião",449
1210,"1821210","Marvão",0
1211,"1821211","Monforte",376
707,"1820707","Mora",6216
1212,"1821212","Nisa",472
1213,"1821213","Ponte de Sor",5320
1214,"1821214","Portalegre",0
701,"1830701","Alandroal",3548
702,"1830702","Arraiolos",3498
703,"1830703","Borba",627
704,"1830704","Estremoz",5934
705,"1830705","Évora",3494
706,"1830706","Montemor-o-Novo",2320
708,"1830708","Mourão",1505
709,"1830709","Portel",0
710,"1830710","Redondo",2144
711,"1830711","Reguengos de Monsaraz",1903
1215,"1831215","Sousel",7969
712,"1830712","Vendas Novas",188
713,"1830713","Viana do Alentejo",2258
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",34277
202,"1840202","Almodôvar",17745
203,"1840203","Alvito",1944
