"Muni_ID","ID","Muni","forage_maize","forage_mixture","forage_oat","forage_roots","forage_sorghum","intensive_pasture","barley","maize","oat","rice","rye","triticale","wheat","lemon","orange","other_citrus","tangerine","almonds","chestnut","locust","nuuts","other_dried_nuts","apple","cherry","other_fresh_fruits","peach","pear","olive_grove","potato","bean","chickpea","other_pulses","vineyard","total"
1601,"1111601","Arcos de Valdevez",718.54,0,267.29,0,0,65.45,0,665.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717.03
1602,"1111602","Caminha",179.63,0,0,0,0,0,0,133.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.78
1603,"1111603","Melgaço",0,0,0,0,0,0,0,665.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.63,0,0,0,0,808.38
1604,"1111604","Monção",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"1111605","Paredes de Coura",0,2.5,356.39,0,0,0,0,266.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.19
1606,"1111606","Ponte da Barca",2155.62,0,0,0,0,0,0,133.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288.77
1607,"1111607","Ponte de Lima",37370.25,7.5,178.2,0,0,675,0,7855.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46086.8
1608,"1111608","Valença",0,0,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1
1609,"1111609","Viana do Castelo",15813.41,5,0,0,60,1080,0,7323.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24281.66
1610,"1111610","Vila Nova de Cerveira",14191.16,0,0,0,0,135,0,659.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14985.33
301,"1120301","Amares",19939.49,7.5,178.2,0,0,945,0,11184.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32254.79
302,"1120302","Barcelos",713689.85,17.5,0,0,120,2160,0,52327.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.27,0,0,0,0,768600.57
303,"1120303","Braga",93379.17,32.5,0,0,420,2160,0,44620.32,0,0,67.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140679.51
306,"1120306","Esposende",87302.61,0,0,0,0,540,0,9586.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.27,0,0,0,0,97714.68
310,"1120310","Terras de Bouro",0,0,0,0,0,0,0,798.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.9
313,"1120313","Vila Verde",48777.19,32.5,801.88,0,0,3105,0,28227.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80944.37
307,"1130307","Fafe",900.84,0,267.29,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.55,0,0,0,0,3878.68
308,"1130308","Guimarães",79493.91,22.5,890.98,0,180,1215,0,30890.8,57.56,0,202.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.81,0,0,0,0,113286.12
309,"1130309","Póvoa de Lanhoso",14384.43,15,712.78,0,120,540,0,5725.45,0,0,33.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21531.42
1314,"1131314","Santo Tirso",31039.7,25,178.2,0,0,2835,0,13677.44,0,0,33.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,48312.1
1318,"1131318","Trofa",107062.46,0,0,0,0,540,0,17043.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.45,0,0,0,0,125644.11
311,"1130311","Vieira do Minho",5052.81,2.5,0,0,0,675,0,6391.2,28.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.55,0,0,0,0,12197.84
312,"1130312","Vila Nova de Famalicão",280050.96,10,89.1,0,180,2700,0,56855.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.27,0,0,0,0,340170.38
314,"1130314","Vizela",2847.01,0,980.08,0,0,0,0,888.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4715.43
107,"1140107","Espinho",0,70,0,0,0,0,0,330.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.55,0,0,0,0,447.89
1304,"1141304","Gondomar",11260.1,10,534.59,0,0,540,0,5310.22,86.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.55,0,0,0,0,17788.8
1306,"1141306","Maia",149815.59,2.5,0,0,0,1080,0,21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139.53,0,0,0,0,174341.62
1308,"1141308","Matosinhos",132211.36,5,0,0,0,3915,0,7855.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.09,0,0,0,0,144605.3
1312,"1141312","Porto",523.79,0,0,0,0,0,0,285.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.96
1313,"1141313","Póvoa de Varzim",144426.54,0,0,0,0,0,0,9586.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.09,0,0,0,0,154108.43
1315,"1141315","Valongo",19759.85,7.5,89.1,0,0,0,0,11450.9,0,0,33.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31341.11
1316,"1141316","Vila do Conde",369329.56,0,0,0,60,0,0,17043.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806.71,0,0,0,0,388239.47
